arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
51,34,1.75,2.9555450973903916,4.5,4.336121569276275
51,113,1.7662754335377495,2.75,5.23372456646225,4.25
52,1,1.5,2.7040705345377396,3.75,3.4209294654622604
52,11,1.75,3.1599707815924036,3.5,3.840029218407597
52,15,1.5,2.540196370682267,3.5,3.2931369626510665
52,34,1.75,3.379231903742157,3.5,3.620768096257843
52,58,1.5,3.0624487397296387,3.75,3.5000512602703613
52,113,1.5540551445864152,2.5,3.9459448554135848,3.0
52,1685,1.5,2.765227985450452,3.5,3.068105347882882
53,1,2.0,3.102296752167334,2.75,2.835203247832666
54,1,1.5,3.378703859295356,3.5,3.28796280737131
54,11,1.75,3.3968912083979914,3.25,3.2697754582686747
54,15,1.5,3.1909351393592083,3.75,3.3715648606407917
54,34,1.5,3.504018103223186,3.5,3.16264856344348
54,113,1.5,3.2755798412355546,3.75,3.2869201587644454
54,272,1.5,3.7958352623744873,3.5,2.8708314042921788
54,733,1.5,3.020414937759336,3.0,2.979585062240664
55,1,2.0,3.539752833868167,4.0,3.460247166131833
56,1,1.5,3.0452232369542345,3.5,3.2047767630457655
56,15,1.5,2.79660149898091,3.5,3.036731834352424
56,29,1.5,2.998012254349474,3.5,3.668654412317192
56,58,1.5,3.212705818202228,3.5,3.453960848464438
56,79,1.5,3.1811548884719616,3.5,3.4855117781947045
56,113,1.5,2.8495392692596164,3.75,3.2754607307403836
56,258,1.25,3.1308973763502297,3.5,3.2024359569831033
56,1685,1.5,3.3113033380659265,3.5,3.3553633286007396
56,2230,1.5,2.845517852411235,3.5,2.987815480922099
57,1,1.5,3.024728341254659,3.75,3.100271658745341
57,15,1.5,3.1918805160681565,3.75,3.3706194839318435
57,34,1.75,3.955,3.5,3.92
57,58,1.5,2.6667938736003687,3.25,2.8748727930662983
57,113,1.5,3.137933912866079,4.0,3.278732753800588
58,1,1.6539118140946394,2.5,4.179421519238694,2.5
58,11,1.75,3.069213231523307,3.75,3.34745343514336
58,15,1.5434588279109616,2.25,4.394041172089039,2.5
58,34,1.75,3.5153473344103388,3.75,3.8179859989229943
58,113,1.4830669158647054,2.5,4.350266417468628,2.5
59,1,2.0,3.145362428051623,4.25,4.667137571948377
59,11,2.0,3.2094474153297687,4.0,4.790552584670231
59,34,2.0,3.4420278329491314,4.25,4.891305500384201
60,1,1.5,3.282414088572202,3.25,2.259252578094465
60,58,1.5,3.167360229637435,3.25,2.374306437029232
100,1,1.5,3.0880896826109066,3.25,3.2452436507224265
100,7,1.25,2.9011763971666618,2.75,3.0988236028333382
100,15,1.25,2.7387599462157155,3.25,3.2612400537842845
100,34,1.5,3.820070239174217,3.5,3.679929760825783
100,113,1.25,2.6651588990206956,3.25,3.3348411009793044
100,133,1.5,3.9363984333273994,3.75,3.9386015666726006
