class_id,conf_band,total_detections,total_images,assigned_detections,assigned_images,total_slot_assignments,placed_rate_detection,unplaced_rate_detection,placed_rate_image,unplaced_rate_image,feet,left_eye,left_hand,mouth,right_eye,right_hand,shoulder,top_face,waist,share_left_hand,share_right_hand,share_top_face,share_left_eye,share_right_eye,share_mouth,share_shoulder,share_waist,share_feet,max_slot_share,max_slot_name,flag_fixed_low_placement,flag_fixed_slot_dominance,flag_fixed_waist_absence,flag_fixed_feet_absence,flag_iqr_low_placement,flag_iqr_slot_dominance,flag_mad_low_placement,flag_mad_slot_dominance,outlier_flag_count,outlier_reasons
93,high_conf,260836,255545,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
123,high_conf,90053,86131,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
124,high_conf,41719,41585,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
127,high_conf,27567,27169,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
132,high_conf,58633,56332,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
133,high_conf,759295,753276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
135,high_conf,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
137,high_conf,303210,299395,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
27,high_conf,1274919,1250135,831531.0,830750.0,833177.0,0.6522226117894548,0.34777738821054516,0.6645282309510573,0.3354717690489427,0.0,0.0,5014.0,199641.0,0.0,6089.0,622433.0,0.0,0.0,0.006017928963473548,0.007308171012882017,0.0,0.0,0.0,0.23961415161484295,0.7470597484088015,0.0,0.0,0.7470597484088015,shoulder,False,False,True,True,False,True,False,False,3,fixed_waist_absence;fixed_feet_absence;iqr_slot_dominance
74,high_conf,94602,90222,19911.0,19792.0,27050.0,0.21047123739455825,0.7895287626054417,0.21936999844827204,0.780630001551728,0.0,0.0,12135.0,0.0,0.0,12660.0,0.0,2255.0,0.0,0.4486136783733826,0.4680221811460259,0.0833641404805915,0.0,0.0,0.0,0.0,0.0,0.0,0.4680221811460259,right_hand,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
116,high_conf,222,196,62.0,56.0,65.0,0.27927927927927926,0.7207207207207207,0.2857142857142857,0.7142857142857143,0.0,13.0,18.0,0.0,10.0,24.0,0.0,0.0,0.0,0.27692307692307694,0.36923076923076925,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.36923076923076925,right_hand,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
1,high_conf,24207,23533,7880.0,7873.0,12534.0,0.3255256743917049,0.6744743256082951,0.33455148089916287,0.6654485191008371,0.0,0.0,6172.0,0.0,0.0,6362.0,0.0,0.0,0.0,0.49242061592468483,0.5075793840753151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075793840753151,right_hand,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
118,high_conf,948,804,363.0,316.0,409.0,0.3829113924050633,0.6170886075949367,0.39303482587064675,0.6069651741293532,0.0,25.0,143.0,0.0,16.0,225.0,0.0,0.0,0.0,0.34963325183374083,0.5501222493887531,0.0,0.061124694376528114,0.039119804400977995,0.0,0.0,0.0,0.0,0.5501222493887531,right_hand,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
117,high_conf,68,55,29.0,24.0,34.0,0.4264705882352941,0.5735294117647058,0.43636363636363634,0.5636363636363637,0.0,3.0,13.0,0.0,1.0,17.0,0.0,0.0,0.0,0.38235294117647056,0.5,0.0,0.08823529411764706,0.029411764705882353,0.0,0.0,0.0,0.0,0.5,right_hand,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
110,high_conf,44688,42124,21300.0,21234.0,25278.0,0.47663802363050484,0.5233619763694952,0.5040831829835724,0.49591681701642765,0.0,0.0,4922.0,14978.0,0.0,5378.0,0.0,0.0,0.0,0.19471477173827043,0.21275417358968274,0.0,0.0,0.0,0.5925310546720468,0.0,0.0,0.0,0.5925310546720468,mouth,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
115,high_conf,2368,2313,1240.0,1239.0,2444.0,0.5236486486486487,0.4763513513513513,0.5356679636835279,0.46433203631647213,0.0,1199.0,23.0,0.0,1194.0,28.0,0.0,0.0,0.0,0.009410801963993453,0.011456628477905073,0.0,0.49058919803600654,0.4885433715220949,0.0,0.0,0.0,0.0,0.49058919803600654,left_eye,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
119,high_conf,49,48,26.0,25.0,32.0,0.5306122448979592,0.4693877551020408,0.5208333333333334,0.47916666666666663,0.0,0.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,0.46875,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,right_hand,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
114,high_conf,1136,1108,736.0,734.0,2097.0,0.647887323943662,0.352112676056338,0.6624548736462094,0.33754512635379064,0.0,675.0,22.0,0.0,674.0,21.0,0.0,705.0,0.0,0.010491177873152123,0.010014306151645207,0.3361945636623748,0.3218884120171674,0.3214115402956605,0.0,0.0,0.0,0.0,0.3361945636623748,top_face,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
113,high_conf,14306,7885,11503.0,6607.0,12008.0,0.8040682231231651,0.19593177687683494,0.8379201014584654,0.1620798985415346,0.0,5825.0,109.0,0.0,5953.0,99.0,11.0,11.0,0.0,0.00907728181212525,0.008244503664223852,0.0009160559626915389,0.48509327115256495,0.49575283144570287,0.0,0.0009160559626915389,0.0,0.0,0.49575283144570287,right_eye,False,False,True,True,False,False,False,False,2,fixed_waist_absence;fixed_feet_absence
39,high_conf,68067,56125,14276.0,13842.0,17346.0,0.20973452627558142,0.7902654737244186,0.2466280623608018,0.7533719376391982,1649.0,127.0,6575.0,910.0,97.0,7715.0,258.0,15.0,0.0,0.37904992505476764,0.44477112879049924,0.0008647526807333103,0.0073215726968753605,0.00559206733540874,0.052461662631154156,0.014873746108612937,0.0,0.09506514470194857,0.44477112879049924,right_hand,False,False,True,False,False,False,False,False,1,fixed_waist_absence
49,high_conf,6710,5468,1635.0,1511.0,2000.0,0.2436661698956781,0.7563338301043219,0.2763350402340892,0.7236649597659108,0.0,13.0,682.0,154.0,21.0,726.0,119.0,11.0,274.0,0.341,0.363,0.0055,0.0065,0.0105,0.077,0.0595,0.137,0.0,0.363,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
44,high_conf,6426,6180,1699.0,1686.0,1964.0,0.26439464674758795,0.735605353252412,0.2728155339805825,0.7271844660194176,0.0,34.0,364.0,286.0,26.0,641.0,99.0,4.0,510.0,0.18533604887983707,0.32637474541751527,0.002036659877800407,0.017311608961303463,0.013238289205702648,0.14562118126272913,0.050407331975560084,0.25967413441955195,0.0,0.32637474541751527,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
50,high_conf,1493,1444,444.0,435.0,618.0,0.2973878097789685,0.7026121902210315,0.3012465373961219,0.698753462603878,0.0,3.0,178.0,92.0,3.0,175.0,98.0,0.0,69.0,0.28802588996763756,0.28317152103559873,0.0,0.0048543689320388345,0.0048543689320388345,0.1488673139158576,0.15857605177993528,0.11165048543689321,0.0,0.28802588996763756,left_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
47,high_conf,21508,19491,6849.0,6543.0,8414.0,0.31843965036265576,0.6815603496373442,0.3356933969524396,0.6643066030475604,0.0,72.0,3012.0,504.0,52.0,3526.0,332.0,66.0,850.0,0.3579748038982648,0.419063465652484,0.007844069408129309,0.008557166627050155,0.0061801758973140004,0.059900166389351084,0.03945804611362016,0.10102210601378654,0.0,0.419063465652484,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
40,high_conf,38781,33464,13127.0,12797.0,15995.0,0.33849049792424124,0.6615095020757588,0.38241094907960793,0.6175890509203921,1253.0,100.0,5824.0,716.0,44.0,7855.0,200.0,3.0,0.0,0.36411378555798685,0.49109096592685214,0.0001875586120662707,0.006251953735542357,0.002750859643638637,0.044763988746483276,0.012503907471084715,0.0,0.07833698030634573,0.49109096592685214,right_hand,False,False,True,False,False,False,False,False,1,fixed_waist_absence
46,high_conf,4448,4288,1536.0,1502.0,2042.0,0.34532374100719426,0.6546762589928057,0.35027985074626866,0.6497201492537313,0.0,22.0,772.0,129.0,25.0,819.0,99.0,9.0,167.0,0.3780607247796278,0.40107737512242897,0.004407443682664055,0.010773751224289911,0.012242899118511263,0.06317335945151811,0.0484818805093046,0.08178256611165524,0.0,0.40107737512242897,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
43,high_conf,2897,2803,1084.0,1083.0,1434.0,0.37418018639972384,0.6258198136002762,0.38637174455940065,0.6136282554405994,0.0,2.0,440.0,128.0,1.0,619.0,24.0,1.0,219.0,0.3068340306834031,0.4316596931659693,0.000697350069735007,0.001394700139470014,0.000697350069735007,0.08926080892608089,0.016736401673640166,0.15271966527196654,0.0,0.4316596931659693,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
42,high_conf,2763,2716,1068.0,1065.0,1200.0,0.38653637350705755,0.6134636264929425,0.39212076583210603,0.607879234167894,0.0,4.0,345.0,111.0,5.0,488.0,94.0,1.0,152.0,0.2875,0.4066666666666667,0.0008333333333333334,0.0033333333333333335,0.004166666666666667,0.0925,0.07833333333333334,0.12666666666666668,0.0,0.4066666666666667,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
108,high_conf,13439,12748,5862.0,5639.0,7466.0,0.4361931691346082,0.5638068308653919,0.4423438970818952,0.5576561029181049,22.0,0.0,2932.0,0.0,0.0,4375.0,84.0,0.0,53.0,0.39271363514599517,0.5859898205196893,0.0,0.0,0.0,0.0,0.011251004553978034,0.007098848111438521,0.0029466916688990086,0.5859898205196893,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
48,high_conf,3520,3223,1573.0,1513.0,2173.0,0.446875,0.553125,0.4694384114179336,0.5305615885820665,0.0,18.0,806.0,265.0,9.0,809.0,94.0,3.0,169.0,0.3709157846295444,0.3722963644730787,0.0013805798435342844,0.008283479061205707,0.0041417395306028535,0.12195121951219512,0.04325816843074091,0.07777266451909802,0.0,0.3722963644730787,right_hand,False,False,False,True,False,False,False,False,1,fixed_feet_absence
92,high_conf,109684,108691,49914.0,49891.0,65362.0,0.45507093103825536,0.5449290689617446,0.45901684592100545,0.5409831540789946,2.0,1770.0,13345.0,4167.0,1841.0,12670.0,6558.0,24287.0,722.0,0.20417061901410605,0.1938435176402191,0.37157675713717453,0.02707995471374805,0.02816621278418653,0.06375263914812888,0.10033352712585294,0.011046173617698357,3.059881888559102e-05,0.37157675713717453,top_face,False,False,False,True,False,False,False,False,1,fixed_feet_absence
13,low_conf,92392,75983,6975.0,6975.0,6975.0,0.07549354922504113,0.9245064507749589,0.0917968492952371,0.9082031507047629,0.0,0.0,0.0,0.0,0.0,0.0,6975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,shoulder,False,True,True,True,False,True,False,True,5,fixed_slot_dominance;fixed_waist_absence;fixed_feet_absence;iqr_slot_dominance;mad_slot_dominance
112,low_conf,423,421,58.0,58.0,58.0,0.13711583924349882,0.8628841607565012,0.1377672209026128,0.8622327790973872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,top_face,False,True,True,True,False,True,False,True,5,fixed_slot_dominance;fixed_waist_absence;fixed_feet_absence;iqr_slot_dominance;mad_slot_dominance
111,low_conf,399,391,107.0,107.0,107.0,0.2681704260651629,0.731829573934837,0.27365728900255754,0.7263427109974425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,top_face,False,True,True,True,False,True,False,True,5,fixed_slot_dominance;fixed_waist_absence;fixed_feet_absence;iqr_slot_dominance;mad_slot_dominance
27,low_conf,855908,733040,320087.0,318608.0,322614.0,0.373973604639751,0.626026395360249,0.4346393102695624,0.5653606897304376,0.0,0.0,6121.0,63329.0,0.0,6626.0,246538.0,0.0,0.0,0.018973138177512446,0.02053847632154835,0.0,0.0,0.0,0.19629960262108898,0.7641887828798503,0.0,0.0,0.7641887828798503,shoulder,False,False,True,True,False,True,False,True,4,fixed_waist_absence;fixed_feet_absence;iqr_slot_dominance;mad_slot_dominance
87,low_conf,3057,2943,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
93,low_conf,173970,165251,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
123,low_conf,141950,125451,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
124,low_conf,40226,39849,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
127,low_conf,26253,25801,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
132,low_conf,52672,49301,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
133,low_conf,128709,123337,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_hand,True,False,True,True,False,False,False,False,3,fixed_low_placement;fixed_waist_absence;fixed_feet_absence
