ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
131,28.0,1202.0,607.0,0.0,1.0,2.0,8.0,10.0,8.0,8.0,6.0,21.0,34.0,7.0,122.0,10.0,28.0,4.0,3.0,64.0,13.0,3.0,2.0,354.0,2676.0
132,25.0,732.0,346.0,3.0,2.0,1.0,9.0,2.0,2.0,2.0,1.0,2.0,16.0,8.0,36.0,4.0,22.0,2.0,4.0,25.0,5.0,0.0,1.0,147.0,1529.0
133,20.0,645.0,430.0,0.0,3.0,4.0,20.0,8.0,6.0,4.0,9.0,19.0,21.0,9.0,83.0,14.0,11.0,2.0,5.0,49.0,8.0,1.0,4.0,280.0,1788.0
134,39.0,779.0,454.0,4.0,2.0,6.0,15.0,4.0,3.0,5.0,12.0,13.0,19.0,9.0,63.0,9.0,21.0,1.0,0.0,44.0,15.0,2.0,3.0,250.0,1906.0
135,94.0,1956.0,1065.0,6.0,6.0,1.0,45.0,8.0,10.0,17.0,19.0,32.0,66.0,16.0,128.0,28.0,65.0,5.0,9.0,109.0,23.0,9.0,1.0,603.0,4456.0
136,31.0,329.0,318.0,5.0,0.0,2.0,11.0,3.0,9.0,3.0,6.0,22.0,7.0,6.0,46.0,9.0,19.0,2.0,2.0,28.0,11.0,2.0,1.0,194.0,1202.0
137,159.0,2259.0,1782.0,6.0,11.0,15.0,80.0,35.0,15.0,22.0,39.0,54.0,73.0,36.0,120.0,34.0,94.0,24.0,18.0,139.0,39.0,9.0,7.0,870.0,6077.0
138,73.0,1232.0,1552.0,6.0,23.0,10.0,79.0,44.0,25.0,31.0,45.0,116.0,58.0,8.0,137.0,55.0,57.0,36.0,41.0,169.0,40.0,22.0,9.0,1011.0,5017.0
139,42.0,792.0,342.0,3.0,0.0,0.0,7.0,2.0,1.0,0.0,3.0,0.0,23.0,4.0,75.0,5.0,33.0,0.0,0.0,15.0,5.0,1.0,1.0,178.0,1671.0
140,67.0,1291.0,1148.0,9.0,25.0,18.0,132.0,22.0,28.0,39.0,57.0,86.0,47.0,22.0,120.0,46.0,41.0,17.0,19.0,140.0,30.0,18.0,12.0,928.0,4502.0
141,76.0,2013.0,1438.0,5.0,4.0,7.0,53.0,32.0,15.0,14.0,29.0,68.0,56.0,25.0,168.0,16.0,70.0,13.0,17.0,128.0,39.0,10.0,4.0,773.0,5214.0
142,14.0,204.0,204.0,0.0,1.0,0.0,7.0,5.0,2.0,8.0,9.0,17.0,12.0,6.0,24.0,10.0,7.0,1.0,5.0,20.0,1.0,2.0,1.0,138.0,840.0
143,49.0,927.0,1194.0,1.0,11.0,9.0,72.0,27.0,20.0,29.0,37.0,73.0,58.0,9.0,121.0,31.0,70.0,25.0,27.0,160.0,46.0,21.0,1.0,848.0,4009.0
144,50.0,714.0,728.0,5.0,15.0,17.0,83.0,16.0,14.0,33.0,51.0,57.0,25.0,13.0,73.0,42.0,31.0,7.0,19.0,89.0,15.0,11.0,5.0,621.0,2878.0
145,42.0,877.0,1344.0,3.0,13.0,4.0,46.0,22.0,14.0,12.0,22.0,97.0,27.0,4.0,119.0,18.0,41.0,16.0,26.0,126.0,20.0,13.0,3.0,646.0,3700.0
146,5.0,89.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,10.0,1.0,4.0,1.0,3.0,11.0,3.0,0.0,0.0,43.0,413.0
147,78.0,2437.0,2187.0,9.0,5.0,13.0,74.0,32.0,22.0,13.0,39.0,125.0,74.0,17.0,286.0,32.0,60.0,16.0,23.0,229.0,67.0,36.0,9.0,1181.0,7211.0
148,74.0,1926.0,2013.0,5.0,5.0,2.0,38.0,18.0,12.0,8.0,17.0,99.0,48.0,23.0,198.0,26.0,59.0,14.0,19.0,157.0,45.0,8.0,6.0,807.0,5775.0
149,194.0,3742.0,2129.0,3.0,5.0,3.0,23.0,14.0,9.0,6.0,6.0,18.0,65.0,29.0,283.0,23.0,101.0,8.0,12.0,112.0,31.0,3.0,5.0,759.0,7732.0
150,6.0,132.0,96.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,4.0,2.0,1.0,12.0,10.0,5.0,1.0,2.0,10.0,3.0,0.0,0.0,59.0,502.0
151,33.0,585.0,232.0,3.0,0.0,0.0,3.0,9.0,2.0,1.0,2.0,4.0,18.0,5.0,45.0,2.0,17.0,0.0,0.0,15.0,4.0,0.0,1.0,131.0,1263.0
152,7.0,170.0,188.0,1.0,0.0,2.0,9.0,3.0,2.0,2.0,3.0,13.0,6.0,3.0,28.0,1.0,4.0,0.0,3.0,21.0,2.0,3.0,0.0,106.0,729.0
153,17.0,375.0,297.0,1.0,1.0,0.0,8.0,4.0,5.0,3.0,1.0,9.0,16.0,4.0,43.0,4.0,20.0,3.0,2.0,28.0,7.0,0.0,2.0,161.0,1164.0
154,86.0,2084.0,2700.0,15.0,95.0,49.0,299.0,109.0,46.0,79.0,148.0,432.0,91.0,26.0,204.0,70.0,80.0,63.0,69.0,417.0,85.0,73.0,15.0,2465.0,9954.0
155,106.0,2464.0,1372.0,1.0,2.0,2.0,21.0,5.0,12.0,8.0,15.0,24.0,60.0,28.0,234.0,27.0,91.0,2.0,3.0,130.0,28.0,6.0,1.0,700.0,5497.0
156,57.0,696.0,1736.0,6.0,25.0,18.0,70.0,61.0,41.0,21.0,29.0,128.0,34.0,9.0,88.0,37.0,29.0,31.0,25.0,169.0,65.0,48.0,1.0,935.0,4515.0
157,19.0,369.0,142.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,4.0,26.0,1.0,12.0,0.0,0.0,6.0,0.0,2.0,1.0,62.0,811.0
158,45.0,1264.0,665.0,3.0,0.0,2.0,7.0,5.0,11.0,4.0,4.0,7.0,42.0,10.0,153.0,11.0,41.0,1.0,2.0,80.0,13.0,3.0,1.0,400.0,2932.0
159,44.0,465.0,1009.0,2.0,7.0,3.0,46.0,19.0,10.0,8.0,24.0,70.0,26.0,8.0,55.0,18.0,16.0,5.0,7.0,72.0,26.0,10.0,3.0,435.0,2547.0
160,55.0,475.0,176.0,6.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,10.0,3.0,41.0,6.0,23.0,0.0,0.0,7.0,2.0,2.0,3.0,114.0,1094.0
161,110.0,2489.0,3415.0,7.0,50.0,54.0,281.0,102.0,67.0,59.0,83.0,353.0,99.0,27.0,282.0,67.0,84.0,73.0,72.0,469.0,93.0,80.0,13.0,2415.0,11005.0
162,4.0,49.0,80.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,13.0,0.0,0.0,0.0,10.0,11.0,3.0,1.0,0.0,54.0,403.0
163,47.0,668.0,609.0,3.0,36.0,12.0,64.0,14.0,14.0,53.0,48.0,62.0,20.0,10.0,43.0,34.0,34.0,23.0,39.0,96.0,18.0,22.0,8.0,653.0,2793.0
164,8.0,182.0,100.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,9.0,2.0,22.0,2.0,8.0,2.0,1.0,7.0,2.0,2.0,1.0,65.0,584.0
165,85.0,757.0,705.0,10.0,11.0,5.0,36.0,10.0,14.0,12.0,11.0,35.0,27.0,15.0,60.0,17.0,25.0,4.0,4.0,53.0,10.0,1.0,7.0,367.0,2446.0
166,96.0,1957.0,983.0,2.0,0.0,1.0,10.0,4.0,6.0,5.0,3.0,11.0,36.0,18.0,141.0,11.0,53.0,10.0,1.0,36.0,11.0,0.0,4.0,363.0,3928.0
167,32.0,610.0,504.0,1.0,3.0,3.0,35.0,8.0,5.0,20.0,20.0,18.0,22.0,5.0,91.0,27.0,28.0,5.0,7.0,52.0,13.0,8.0,2.0,373.0,2059.0
168,23.0,413.0,542.0,1.0,3.0,6.0,28.0,4.0,2.0,5.0,5.0,39.0,13.0,4.0,33.0,15.0,19.0,13.0,7.0,32.0,18.0,2.0,0.0,249.0,1644.0
169,92.0,1470.0,2541.0,9.0,33.0,13.0,91.0,26.0,32.0,24.0,17.0,102.0,50.0,19.0,154.0,61.0,65.0,21.0,26.0,173.0,81.0,15.0,10.0,1022.0,6316.0
170,61.0,1309.0,573.0,2.0,1.0,0.0,10.0,4.0,2.0,4.0,1.0,1.0,17.0,12.0,135.0,5.0,54.0,3.0,3.0,62.0,7.0,0.0,2.0,325.0,2763.0
171,14.0,299.0,198.0,4.0,0.0,0.0,7.0,2.0,5.0,4.0,5.0,6.0,12.0,5.0,30.0,7.0,6.0,3.0,0.0,25.0,10.0,2.0,1.0,134.0,950.0
172,49.0,310.0,122.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,2.0,1.0,8.0,4.0,16.0,4.0,21.0,0.0,0.0,13.0,0.0,1.0,1.0,82.0,817.0
173,47.0,847.0,1004.0,6.0,20.0,3.0,69.0,28.0,15.0,40.0,35.0,98.0,51.0,10.0,65.0,20.0,36.0,32.0,20.0,127.0,27.0,35.0,13.0,750.0,3571.0
174,77.0,2277.0,1474.0,6.0,3.0,2.0,13.0,19.0,7.0,11.0,7.0,9.0,56.0,19.0,219.0,21.0,71.0,3.0,12.0,134.0,33.0,4.0,3.0,652.0,5306.0
175,8.0,199.0,87.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,13.0,1.0,3.0,0.0,5.0,10.0,3.0,1.0,0.0,52.0,573.0
176,17.0,692.0,882.0,2.0,4.0,1.0,37.0,12.0,5.0,4.0,15.0,52.0,31.0,0.0,86.0,6.0,25.0,5.0,6.0,64.0,18.0,17.0,0.0,390.0,2547.0
177,124.0,2323.0,2614.0,9.0,10.0,11.0,87.0,39.0,30.0,21.0,20.0,109.0,67.0,26.0,253.0,40.0,83.0,23.0,24.0,231.0,79.0,28.0,11.0,1201.0,7640.0
178,15.0,487.0,402.0,1.0,1.0,2.0,8.0,5.0,2.0,2.0,2.0,18.0,18.0,5.0,53.0,1.0,12.0,3.0,6.0,34.0,9.0,2.0,3.0,187.0,1456.0
179,31.0,840.0,311.0,1.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,3.0,17.0,5.0,59.0,2.0,29.0,2.0,1.0,32.0,7.0,0.0,2.0,176.0,1713.0
180,75.0,1909.0,1046.0,7.0,3.0,0.0,18.0,13.0,9.0,4.0,9.0,12.0,43.0,17.0,208.0,17.0,50.0,3.0,5.0,102.0,28.0,1.0,1.0,550.0,4310.0
181,45.0,993.0,774.0,2.0,4.0,10.0,62.0,13.0,14.0,21.0,35.0,58.0,37.0,11.0,107.0,36.0,35.0,7.0,16.0,110.0,35.0,19.0,2.0,634.0,3261.0
182,23.0,198.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,22.0,2.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,50.0,602.0
183,6.0,235.0,334.0,0.0,2.0,2.0,13.0,8.0,0.0,7.0,7.0,11.0,5.0,0.0,31.0,8.0,9.0,0.0,4.0,33.0,6.0,1.0,0.0,147.0,1052.0
184,29.0,585.0,297.0,1.0,0.0,0.0,10.0,3.0,3.0,5.0,3.0,5.0,14.0,3.0,38.0,7.0,10.0,1.0,1.0,21.0,9.0,2.0,2.0,138.0,1371.0
185,26.0,437.0,213.0,1.0,2.0,1.0,7.0,2.0,3.0,4.0,5.0,2.0,10.0,6.0,87.0,3.0,11.0,1.0,4.0,41.0,11.0,2.0,0.0,203.0,1267.0
186,53.0,696.0,1057.0,6.0,22.0,11.0,68.0,15.0,15.0,16.0,49.0,79.0,30.0,9.0,99.0,35.0,26.0,15.0,26.0,121.0,32.0,27.0,9.0,710.0,3412.0
187,65.0,1252.0,756.0,7.0,19.0,14.0,65.0,3.0,17.0,18.0,26.0,59.0,31.0,10.0,77.0,27.0,65.0,17.0,16.0,74.0,20.0,21.0,3.0,589.0,3438.0
188,40.0,1161.0,964.0,1.0,3.0,6.0,42.0,18.0,7.0,7.0,8.0,50.0,25.0,21.0,100.0,11.0,32.0,7.0,7.0,84.0,21.0,7.0,1.0,458.0,3269.0
189,121.0,2901.0,3824.0,13.0,91.0,38.0,312.0,112.0,68.0,75.0,118.0,445.0,119.0,37.0,240.0,86.0,96.0,119.0,108.0,454.0,131.0,91.0,10.0,2763.0,12561.0
190,63.0,1284.0,1108.0,6.0,4.0,8.0,38.0,7.0,11.0,20.0,31.0,39.0,52.0,10.0,154.0,42.0,59.0,11.0,12.0,136.0,23.0,8.0,4.0,675.0,3995.0
191,45.0,1019.0,1133.0,6.0,3.0,5.0,26.0,19.0,15.0,10.0,21.0,52.0,36.0,9.0,128.0,23.0,33.0,8.0,11.0,97.0,35.0,4.0,2.0,543.0,3474.0
192,99.0,1124.0,1087.0,12.0,23.0,9.0,58.0,23.0,18.0,23.0,36.0,77.0,43.0,14.0,91.0,32.0,43.0,27.0,23.0,106.0,25.0,11.0,10.0,704.0,3910.0
193,6.0,71.0,67.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,3.0,0.0,2.0,16.0,1.0,0.0,0.0,35.0,407.0
194,17.0,676.0,360.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,12.0,10.0,70.0,3.0,12.0,0.0,1.0,26.0,12.0,0.0,0.0,158.0,1563.0
195,105.0,1613.0,863.0,7.0,3.0,5.0,25.0,10.0,4.0,8.0,8.0,11.0,52.0,20.0,86.0,12.0,55.0,3.0,4.0,52.0,15.0,4.0,3.0,387.0,3550.0
196,159.0,2333.0,3177.0,4.0,12.0,11.0,118.0,47.0,35.0,33.0,41.0,96.0,70.0,25.0,252.0,66.0,98.0,33.0,39.0,270.0,78.0,30.0,6.0,1364.0,8593.0
197,14.0,129.0,111.0,3.0,3.0,3.0,4.0,2.0,4.0,9.0,4.0,9.0,4.0,2.0,11.0,6.0,9.0,1.0,4.0,14.0,1.0,0.0,0.0,93.0,637.0
198,17.0,303.0,87.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,25.0,4.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,61.0,727.0
199,243.0,3759.0,4190.0,24.0,116.0,75.0,431.0,143.0,89.0,83.0,192.0,516.0,146.0,57.0,407.0,125.0,155.0,163.0,121.0,544.0,130.0,135.0,30.0,3682.0,15755.0
200,22.0,474.0,331.0,2.0,0.0,3.0,8.0,2.0,2.0,3.0,3.0,4.0,13.0,9.0,46.0,2.0,13.0,3.0,2.0,34.0,4.0,1.0,2.0,156.0,1339.0
201,31.0,296.0,160.0,3.0,1.0,2.0,9.0,3.0,2.0,4.0,3.0,3.0,6.0,6.0,16.0,4.0,12.0,0.0,0.0,6.0,4.0,1.0,1.0,86.0,860.0
202,88.0,1221.0,2301.0,16.0,59.0,20.0,271.0,94.0,43.0,38.0,71.0,318.0,49.0,8.0,109.0,70.0,45.0,71.0,66.0,369.0,78.0,72.0,15.0,1882.0,7576.0
203,71.0,840.0,415.0,7.0,3.0,1.0,6.0,5.0,12.0,3.0,2.0,7.0,19.0,12.0,65.0,9.0,35.0,2.0,3.0,22.0,2.0,4.0,2.0,221.0,1971.0
204,8.0,285.0,163.0,3.0,2.0,1.0,6.0,3.0,3.0,4.0,0.0,8.0,6.0,3.0,24.0,5.0,9.0,1.0,2.0,15.0,5.0,1.0,0.0,101.0,862.0
205,50.0,570.0,261.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,14.0,3.0,49.0,7.0,27.0,0.0,0.0,11.0,5.0,0.0,0.0,128.0,1342.0
206,46.0,797.0,1313.0,12.0,58.0,31.0,217.0,59.0,25.0,74.0,121.0,242.0,51.0,10.0,76.0,59.0,19.0,36.0,66.0,287.0,28.0,56.0,16.0,1543.0,5448.0
207,118.0,1750.0,718.0,3.0,5.0,2.0,11.0,13.0,10.0,4.0,5.0,12.0,52.0,24.0,119.0,7.0,33.0,0.0,1.0,58.0,7.0,5.0,3.0,374.0,3541.0
208,117.0,1429.0,1474.0,8.0,11.0,6.0,37.0,17.0,20.0,14.0,13.0,53.0,65.0,20.0,152.0,61.0,76.0,15.0,12.0,86.0,32.0,6.0,6.0,710.0,4648.0
209,13.0,258.0,295.0,0.0,0.0,3.0,5.0,7.0,3.0,2.0,1.0,6.0,11.0,1.0,50.0,5.0,5.0,0.0,1.0,37.0,6.0,0.0,0.0,143.0,1061.0
210,110.0,2464.0,1362.0,3.0,6.0,6.0,12.0,13.0,8.0,2.0,6.0,14.0,54.0,14.0,251.0,22.0,77.0,14.0,8.0,150.0,37.0,7.0,1.0,705.0,5556.0
211,179.0,2395.0,2062.0,5.0,3.0,2.0,30.0,33.0,19.0,13.0,11.0,29.0,71.0,27.0,218.0,26.0,87.0,10.0,10.0,159.0,31.0,9.0,3.0,796.0,6439.0
212,13.0,471.0,213.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,7.0,6.0,24.0,6.0,55.0,3.0,20.0,1.0,1.0,19.0,1.0,1.0,0.0,158.0,1225.0
213,5.0,52.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,28.0,341.0
214,64.0,1278.0,770.0,1.0,1.0,1.0,18.0,5.0,6.0,7.0,7.0,13.0,37.0,16.0,123.0,11.0,59.0,11.0,8.0,64.0,6.0,5.0,2.0,401.0,3128.0
215,50.0,1314.0,1430.0,6.0,13.0,12.0,97.0,39.0,33.0,18.0,31.0,105.0,59.0,16.0,162.0,34.0,56.0,24.0,18.0,165.0,49.0,23.0,6.0,966.0,4941.0
216,11.0,165.0,154.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,3.0,21.0,1.0,5.0,0.0,3.0,9.0,3.0,0.0,0.0,67.0,680.0
217,130.0,1682.0,773.0,9.0,2.0,2.0,15.0,4.0,6.0,5.0,3.0,10.0,43.0,22.0,134.0,21.0,68.0,1.0,1.0,50.0,4.0,3.0,1.0,404.0,3610.0
218,35.0,637.0,457.0,0.0,12.0,9.0,19.0,3.0,2.0,14.0,14.0,21.0,17.0,13.0,45.0,12.0,26.0,0.0,0.0,39.0,9.0,5.0,3.0,263.0,1873.0
219,30.0,590.0,899.0,2.0,4.0,13.0,46.0,32.0,13.0,18.0,20.0,66.0,28.0,8.0,83.0,30.0,28.0,15.0,19.0,84.0,41.0,14.0,6.0,570.0,2878.0
220,16.0,268.0,198.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,19.0,2.0,36.0,2.0,8.0,0.0,3.0,5.0,3.0,0.0,0.0,86.0,874.0
221,105.0,2347.0,1383.0,5.0,6.0,2.0,15.0,11.0,7.0,4.0,12.0,24.0,40.0,24.0,213.0,20.0,80.0,1.0,8.0,103.0,15.0,6.0,3.0,599.0,5254.0
222,89.0,1285.0,2091.0,17.0,43.0,48.0,209.0,43.0,47.0,56.0,93.0,262.0,62.0,10.0,138.0,74.0,64.0,49.0,48.0,269.0,62.0,49.0,13.0,1656.0,6999.0
223,35.0,1058.0,744.0,3.0,1.0,3.0,8.0,2.0,4.0,2.0,1.0,3.0,22.0,8.0,87.0,16.0,31.0,1.0,4.0,61.0,12.0,1.0,3.0,273.0,2606.0
224,3.0,126.0,113.0,0.0,2.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,18.0,2.0,1.0,0.0,3.0,21.0,0.0,1.0,1.0,70.0,606.0
225,47.0,591.0,231.0,4.0,1.0,4.0,5.0,2.0,3.0,4.0,1.0,2.0,21.0,10.0,28.0,4.0,19.0,0.0,1.0,8.0,0.0,2.0,0.0,119.0,1332.0
226,36.0,1289.0,733.0,0.0,26.0,4.0,22.0,27.0,13.0,22.0,7.0,24.0,39.0,12.0,97.0,12.0,38.0,10.0,6.0,84.0,16.0,5.0,3.0,467.0,3218.0
227,150.0,2092.0,1608.0,5.0,11.0,9.0,30.0,10.0,16.0,17.0,8.0,32.0,91.0,21.0,211.0,36.0,64.0,14.0,8.0,85.0,12.0,6.0,4.0,690.0,5457.0
228,5.0,56.0,67.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,35.0,426.0
229,18.0,264.0,164.0,2.0,0.0,3.0,5.0,2.0,2.0,3.0,1.0,7.0,9.0,5.0,18.0,4.0,15.0,3.0,2.0,11.0,0.0,0.0,0.0,92.0,859.0
230,57.0,1036.0,1165.0,18.0,45.0,16.0,117.0,31.0,21.0,49.0,100.0,146.0,57.0,9.0,108.0,80.0,93.0,22.0,28.0,225.0,29.0,48.0,14.0,1256.0,5000.0
231,13.0,60.0,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,349.0
232,97.0,2212.0,1921.0,4.0,14.0,8.0,56.0,23.0,25.0,25.0,35.0,60.0,54.0,20.0,206.0,44.0,93.0,11.0,11.0,135.0,38.0,20.0,3.0,885.0,6232.0
233,11.0,122.0,81.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,513.0
234,139.0,1840.0,2067.0,10.0,16.0,14.0,56.0,35.0,28.0,28.0,22.0,72.0,72.0,30.0,241.0,54.0,79.0,35.0,25.0,142.0,39.0,15.0,5.0,1018.0,6316.0
235,25.0,465.0,591.0,3.0,1.0,9.0,17.0,6.0,6.0,6.0,4.0,34.0,14.0,7.0,55.0,6.0,27.0,7.0,4.0,38.0,13.0,5.0,1.0,263.0,1842.0
236,39.0,1368.0,1340.0,0.0,2.0,2.0,20.0,11.0,12.0,7.0,4.0,27.0,53.0,16.0,197.0,10.0,57.0,3.0,3.0,107.0,24.0,4.0,0.0,559.0,4101.0
237,3.0,63.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,5.0,1.0,4.0,2.0,2.0,9.0,1.0,0.0,0.0,34.0,430.0
238,103.0,1918.0,2099.0,7.0,10.0,15.0,55.0,25.0,20.0,27.0,17.0,73.0,60.0,18.0,153.0,44.0,65.0,26.0,27.0,119.0,51.0,8.0,6.0,826.0,6010.0
239,107.0,1720.0,3349.0,9.0,69.0,57.0,371.0,189.0,54.0,29.0,43.0,514.0,104.0,18.0,222.0,111.0,91.0,77.0,78.0,576.0,150.0,111.0,27.0,2900.0,11215.0
240,14.0,576.0,261.0,0.0,1.0,1.0,5.0,3.0,2.0,0.0,1.0,6.0,12.0,9.0,80.0,5.0,11.0,2.0,0.0,27.0,5.0,1.0,2.0,173.0,1437.0
241,12.0,445.0,185.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,8.0,2.0,63.0,1.0,11.0,0.0,0.0,8.0,0.0,1.0,0.0,107.0,1097.0
242,46.0,813.0,397.0,5.0,2.0,0.0,12.0,1.0,11.0,3.0,4.0,5.0,38.0,20.0,48.0,8.0,27.0,0.0,3.0,22.0,5.0,3.0,2.0,219.0,1936.0
243,112.0,1492.0,1093.0,10.0,2.0,6.0,23.0,13.0,14.0,8.0,8.0,14.0,42.0,23.0,122.0,16.0,43.0,6.0,6.0,67.0,20.0,0.0,5.0,448.0,3836.0
244,13.0,240.0,121.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,7.0,6.0,15.0,2.0,9.0,1.0,1.0,10.0,2.0,2.0,0.0,67.0,752.0
245,9.0,199.0,149.0,0.0,1.0,1.0,8.0,2.0,6.0,2.0,1.0,4.0,7.0,3.0,19.0,2.0,9.0,0.0,0.0,9.0,2.0,1.0,0.0,77.0,756.0
246,171.0,2828.0,3378.0,25.0,65.0,44.0,308.0,80.0,73.0,79.0,122.0,402.0,117.0,33.0,247.0,108.0,114.0,123.0,70.0,456.0,108.0,112.0,18.0,2704.0,12031.0
247,47.0,950.0,374.0,4.0,1.0,1.0,2.0,6.0,1.0,0.0,6.0,1.0,20.0,11.0,80.0,6.0,23.0,1.0,2.0,19.0,2.0,0.0,0.0,186.0,1990.0
248,24.0,198.0,72.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,16.0,1.0,13.0,0.0,0.0,8.0,1.0,1.0,0.0,53.0,648.0
249,160.0,2834.0,5584.0,21.0,41.0,21.0,176.0,224.0,63.0,34.0,42.0,283.0,113.0,22.0,419.0,101.0,142.0,69.0,65.0,464.0,221.0,30.0,9.0,2560.0,13947.0
250,23.0,408.0,208.0,6.0,0.0,0.0,6.0,3.0,4.0,4.0,0.0,5.0,7.0,5.0,26.0,1.0,13.0,1.0,2.0,13.0,1.0,1.0,0.0,98.0,1085.0
251,13.0,329.0,147.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,25.0,1.0,9.0,0.0,0.0,11.0,3.0,0.0,0.0,64.0,868.0
252,0.0,51.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,28.0,411.0
253,164.0,1809.0,1292.0,13.0,6.0,8.0,26.0,15.0,12.0,17.0,16.0,15.0,68.0,29.0,149.0,23.0,67.0,3.0,8.0,78.0,21.0,2.0,7.0,583.0,4684.0
254,139.0,2108.0,1789.0,5.0,19.0,9.0,83.0,28.0,23.0,23.0,23.0,90.0,65.0,34.0,162.0,36.0,69.0,34.0,11.0,181.0,43.0,14.0,10.0,962.0,6214.0
255,79.0,1344.0,1243.0,4.0,11.0,6.0,44.0,38.0,14.0,16.0,17.0,40.0,65.0,19.0,135.0,38.0,54.0,22.0,8.0,97.0,25.0,7.0,3.0,663.0,4247.0
256,25.0,522.0,403.0,4.0,0.0,0.0,6.0,2.0,3.0,1.0,4.0,1.0,22.0,3.0,56.0,4.0,7.0,1.0,0.0,13.0,5.0,1.0,0.0,133.0,1472.0
257,34.0,489.0,279.0,3.0,0.0,1.0,5.0,2.0,1.0,3.0,4.0,5.0,11.0,1.0,47.0,6.0,14.0,5.0,4.0,28.0,5.0,1.0,1.0,147.0,1353.0
258,39.0,738.0,248.0,3.0,1.0,0.0,7.0,2.0,0.0,1.0,3.0,5.0,18.0,6.0,34.0,3.0,26.0,3.0,2.0,19.0,3.0,0.0,1.0,137.0,1557.0
259,136.0,2816.0,1101.0,5.0,12.0,5.0,21.0,10.0,10.0,3.0,10.0,11.0,59.0,32.0,209.0,19.0,95.0,3.0,5.0,70.0,28.0,4.0,7.0,618.0,5548.0
260,20.0,268.0,135.0,1.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,4.0,5.0,23.0,1.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,65.0,813.0
261,56.0,649.0,2098.0,3.0,8.0,7.0,61.0,21.0,15.0,4.0,14.0,92.0,28.0,8.0,85.0,34.0,34.0,18.0,19.0,144.0,56.0,10.0,12.0,673.0,4410.0
262,35.0,889.0,824.0,3.0,4.0,2.0,17.0,11.0,12.0,2.0,2.0,16.0,38.0,8.0,132.0,17.0,43.0,0.0,7.0,102.0,17.0,6.0,1.0,440.0,2890.0
263,27.0,686.0,619.0,6.0,4.0,6.0,47.0,16.0,11.0,15.0,22.0,34.0,37.0,13.0,121.0,23.0,22.0,3.0,8.0,103.0,25.0,11.0,4.0,531.0,2657.0
