ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
196,75.0,65.0,32.0,57.0,88.0,16.0,79.0,38.0,35.0,69.0,41.0,65.0,33.0,35.0,39.0,0.0,0.0
197,6.0,6.0,3.0,3.0,6.0,1.0,5.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0
198,11.0,18.0,8.0,25.0,20.0,12.0,98.0,13.0,4.0,25.0,3.0,10.0,9.0,16.0,5.0,0.0,0.0
199,17.0,20.0,1.0,5.0,16.0,2.0,19.0,10.0,10.0,9.0,8.0,3.0,15.0,1.0,2.0,0.0,0.0
200,44.0,26.0,30.0,28.0,37.0,5.0,86.0,10.0,9.0,42.0,18.0,17.0,13.0,27.0,10.0,0.0,0.0
201,1.0,3.0,2.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
202,12.0,12.0,2.0,3.0,11.0,4.0,15.0,12.0,3.0,16.0,6.0,7.0,5.0,5.0,2.0,0.0,0.0
203,8.0,16.0,6.0,6.0,13.0,3.0,9.0,6.0,4.0,5.0,4.0,4.0,7.0,6.0,4.0,0.0,0.0
204,10.0,4.0,3.0,11.0,12.0,2.0,22.0,5.0,2.0,3.0,2.0,5.0,3.0,5.0,6.0,0.0,0.0
205,56.0,17.0,42.0,82.0,68.0,14.0,137.0,13.0,16.0,50.0,16.0,29.0,6.0,31.0,26.0,0.0,0.0
206,3.0,36.0,1.0,2.0,22.0,2.0,5.0,12.0,7.0,1.0,4.0,4.0,17.0,12.0,0.0,0.0,0.0
207,27.0,17.0,11.0,15.0,29.0,5.0,54.0,15.0,6.0,25.0,15.0,11.0,9.0,11.0,9.0,0.0,0.0
208,26.0,9.0,20.0,31.0,11.0,7.0,54.0,4.0,7.0,37.0,6.0,24.0,3.0,7.0,25.0,0.0,0.0
209,5.0,5.0,2.0,2.0,8.0,3.0,8.0,2.0,0.0,10.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0
210,2.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
211,1.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
212,13.0,15.0,12.0,4.0,15.0,8.0,24.0,7.0,3.0,20.0,14.0,5.0,6.0,9.0,5.0,0.0,0.0
213,11.0,9.0,4.0,8.0,12.0,3.0,18.0,7.0,4.0,11.0,3.0,13.0,5.0,6.0,7.0,0.0,0.0
214,14.0,36.0,5.0,11.0,19.0,6.0,13.0,17.0,11.0,27.0,18.0,13.0,16.0,9.0,2.0,0.0,0.0
215,2.0,14.0,1.0,3.0,11.0,0.0,2.0,4.0,11.0,6.0,3.0,4.0,2.0,6.0,1.0,0.0,0.0
216,10.0,22.0,1.0,2.0,21.0,3.0,8.0,10.0,11.0,4.0,10.0,2.0,11.0,10.0,2.0,0.0,0.0
217,1.0,19.0,1.0,2.0,7.0,1.0,0.0,4.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0
218,34.0,62.0,15.0,27.0,27.0,15.0,53.0,21.0,11.0,20.0,20.0,26.0,20.0,27.0,19.0,0.0,0.0
219,17.0,55.0,2.0,9.0,32.0,8.0,9.0,29.0,19.0,12.0,20.0,5.0,16.0,12.0,3.0,0.0,0.0
220,29.0,72.0,15.0,11.0,29.0,18.0,20.0,40.0,24.0,17.0,21.0,15.0,33.0,15.0,8.0,0.0,0.0
221,14.0,9.0,12.0,8.0,14.0,6.0,11.0,9.0,7.0,5.0,12.0,11.0,8.0,9.0,7.0,0.0,0.0
222,22.0,20.0,11.0,11.0,27.0,9.0,38.0,7.0,9.0,14.0,5.0,19.0,15.0,16.0,8.0,0.0,0.0
223,25.0,16.0,15.0,24.0,27.0,12.0,63.0,21.0,11.0,22.0,12.0,12.0,5.0,8.0,15.0,0.0,0.0
224,4.0,7.0,0.0,0.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0
225,57.0,107.0,8.0,21.0,65.0,30.0,64.0,67.0,40.0,35.0,42.0,38.0,57.0,36.0,11.0,0.0,0.0
226,10.0,3.0,4.0,1.0,6.0,1.0,8.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0
227,7.0,8.0,6.0,7.0,12.0,1.0,10.0,5.0,6.0,4.0,1.0,4.0,3.0,5.0,5.0,0.0,0.0
228,23.0,29.0,13.0,8.0,30.0,8.0,31.0,23.0,12.0,25.0,17.0,13.0,11.0,13.0,3.0,0.0,0.0
229,18.0,16.0,2.0,3.0,20.0,7.0,29.0,7.0,4.0,18.0,12.0,14.0,9.0,8.0,4.0,0.0,0.0
230,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
231,44.0,21.0,15.0,15.0,34.0,18.0,53.0,9.0,19.0,31.0,13.0,20.0,10.0,14.0,15.0,0.0,0.0
232,7.0,4.0,3.0,7.0,6.0,1.0,21.0,3.0,2.0,12.0,2.0,6.0,5.0,1.0,2.0,0.0,0.0
233,7.0,19.0,2.0,6.0,18.0,5.0,36.0,6.0,4.0,20.0,13.0,4.0,6.0,9.0,0.0,0.0,0.0
234,2.0,3.0,1.0,2.0,4.0,1.0,7.0,0.0,1.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0
235,103.0,74.0,65.0,114.0,89.0,22.0,273.0,37.0,25.0,103.0,34.0,60.0,32.0,51.0,49.0,0.0,0.0
236,3.0,2.0,6.0,3.0,6.0,0.0,12.0,1.0,2.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
237,13.0,15.0,10.0,11.0,17.0,1.0,17.0,7.0,8.0,17.0,13.0,8.0,5.0,4.0,3.0,0.0,0.0
238,4.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
239,14.0,22.0,5.0,10.0,27.0,6.0,14.0,14.0,15.0,14.0,16.0,13.0,10.0,17.0,3.0,0.0,0.0
240,78.0,100.0,22.0,26.0,86.0,29.0,108.0,52.0,49.0,52.0,45.0,46.0,47.0,62.0,20.0,0.0,0.0
241,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
242,10.0,13.0,5.0,11.0,13.0,4.0,27.0,4.0,5.0,18.0,4.0,6.0,3.0,11.0,5.0,0.0,0.0
243,10.0,30.0,7.0,5.0,36.0,4.0,14.0,18.0,10.0,13.0,12.0,3.0,7.0,14.0,0.0,0.0,0.0
244,21.0,11.0,8.0,15.0,23.0,6.0,23.0,11.0,7.0,7.0,17.0,17.0,7.0,4.0,10.0,0.0,0.0
245,27.0,55.0,16.0,17.0,42.0,18.0,39.0,40.0,16.0,23.0,21.0,14.0,21.0,24.0,7.0,0.0,0.0
246,0.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0
247,51.0,31.0,12.0,18.0,51.0,24.0,66.0,22.0,26.0,36.0,20.0,25.0,18.0,23.0,17.0,0.0,0.0
248,18.0,9.0,5.0,6.0,11.0,4.0,17.0,9.0,2.0,8.0,4.0,11.0,7.0,7.0,5.0,0.0,0.0
249,9.0,5.0,7.0,7.0,8.0,1.0,16.0,2.0,5.0,8.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0
250,21.0,8.0,14.0,14.0,10.0,5.0,26.0,1.0,4.0,12.0,5.0,9.0,4.0,4.0,4.0,0.0,0.0
251,2.0,16.0,2.0,1.0,8.0,3.0,3.0,8.0,5.0,6.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0
252,21.0,23.0,5.0,13.0,25.0,8.0,27.0,5.0,14.0,12.0,10.0,10.0,12.0,14.0,8.0,0.0,0.0
253,32.0,13.0,20.0,19.0,31.0,4.0,43.0,11.0,7.0,21.0,12.0,18.0,5.0,3.0,16.0,0.0,0.0
254,56.0,130.0,23.0,23.0,84.0,39.0,67.0,73.0,46.0,49.0,47.0,41.0,55.0,46.0,12.0,0.0,0.0
255,23.0,47.0,8.0,9.0,25.0,28.0,13.0,41.0,21.0,10.0,15.0,9.0,26.0,17.0,4.0,0.0,0.0
256,22.0,8.0,13.0,13.0,23.0,2.0,33.0,5.0,6.0,11.0,8.0,14.0,2.0,10.0,7.0,0.0,0.0
257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,6.0,2.0,3.0,2.0,5.0,3.0,18.0,1.0,1.0,10.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0
259,33.0,8.0,27.0,36.0,26.0,12.0,75.0,14.0,11.0,28.0,14.0,21.0,8.0,15.0,15.0,0.0,0.0
260,3.0,6.0,1.0,2.0,9.0,2.0,2.0,7.0,8.0,0.0,6.0,1.0,7.0,3.0,0.0,0.0,0.0
261,30.0,42.0,10.0,16.0,33.0,11.0,35.0,27.0,18.0,17.0,8.0,20.0,14.0,6.0,10.0,0.0,0.0
262,34.0,27.0,23.0,14.0,23.0,6.0,49.0,12.0,7.0,18.0,13.0,9.0,13.0,5.0,15.0,0.0,0.0
263,33.0,53.0,17.0,14.0,30.0,11.0,29.0,49.0,8.0,14.0,19.0,17.0,33.0,18.0,7.0,0.0,0.0
264,24.0,36.0,11.0,9.0,37.0,20.0,29.0,30.0,20.0,14.0,10.0,15.0,24.0,15.0,6.0,0.0,0.0
265,22.0,67.0,9.0,12.0,69.0,7.0,20.0,44.0,22.0,18.0,14.0,8.0,26.0,26.0,0.0,0.0,0.0
266,15.0,48.0,5.0,6.0,36.0,11.0,21.0,16.0,21.0,15.0,15.0,11.0,25.0,16.0,3.0,0.0,0.0
267,6.0,12.0,4.0,9.0,10.0,1.0,25.0,1.0,6.0,8.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0
268,25.0,38.0,14.0,16.0,14.0,9.0,19.0,21.0,10.0,19.0,12.0,16.0,13.0,10.0,11.0,0.0,0.0
269,6.0,2.0,2.0,1.0,6.0,1.0,19.0,2.0,1.0,2.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0
270,10.0,4.0,1.0,2.0,8.0,1.0,4.0,4.0,1.0,6.0,4.0,1.0,2.0,6.0,3.0,0.0,0.0
271,53.0,134.0,19.0,15.0,104.0,34.0,52.0,86.0,51.0,30.0,36.0,37.0,61.0,45.0,11.0,0.0,0.0
272,2.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
273,10.0,15.0,2.0,4.0,8.0,2.0,30.0,5.0,5.0,17.0,5.0,5.0,3.0,8.0,1.0,0.0,0.0
274,7.0,16.0,0.0,1.0,8.0,4.0,3.0,3.0,5.0,3.0,1.0,2.0,9.0,4.0,1.0,0.0,0.0
275,28.0,53.0,13.0,10.0,47.0,7.0,29.0,33.0,18.0,13.0,22.0,10.0,22.0,13.0,2.0,0.0,0.0
276,9.0,17.0,4.0,4.0,18.0,6.0,15.0,8.0,7.0,10.0,4.0,6.0,6.0,7.0,4.0,0.0,0.0
277,0.0,0.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0
278,4.0,3.0,1.0,3.0,7.0,1.0,15.0,2.0,0.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0
279,3.0,8.0,0.0,0.0,12.0,3.0,3.0,3.0,6.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
280,21.0,38.0,7.0,4.0,27.0,4.0,13.0,21.0,16.0,14.0,18.0,6.0,14.0,10.0,3.0,0.0,0.0
281,14.0,12.0,10.0,6.0,7.0,1.0,25.0,6.0,3.0,9.0,4.0,5.0,8.0,7.0,7.0,0.0,0.0
282,19.0,6.0,8.0,10.0,15.0,6.0,36.0,5.0,6.0,17.0,8.0,10.0,6.0,6.0,8.0,0.0,0.0
283,10.0,4.0,4.0,5.0,11.0,1.0,21.0,4.0,2.0,8.0,2.0,4.0,1.0,2.0,5.0,0.0,0.0
284,22.0,39.0,4.0,5.0,38.0,9.0,15.0,23.0,10.0,16.0,14.0,5.0,20.0,15.0,2.0,0.0,0.0
285,8.0,4.0,4.0,5.0,14.0,2.0,23.0,3.0,3.0,6.0,5.0,6.0,6.0,4.0,4.0,0.0,0.0
286,13.0,27.0,2.0,5.0,36.0,4.0,12.0,23.0,13.0,11.0,13.0,7.0,8.0,13.0,2.0,0.0,0.0
287,5.0,4.0,4.0,0.0,5.0,0.0,15.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0
288,5.0,10.0,2.0,0.0,11.0,1.0,2.0,6.0,2.0,3.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0
289,17.0,40.0,5.0,5.0,34.0,10.0,17.0,27.0,12.0,11.0,14.0,5.0,35.0,14.0,2.0,0.0,0.0
290,0.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0
291,46.0,31.0,16.0,11.0,39.0,13.0,43.0,31.0,12.0,18.0,22.0,31.0,20.0,14.0,16.0,0.0,0.0
292,4.0,28.0,2.0,1.0,20.0,6.0,4.0,10.0,9.0,3.0,3.0,1.0,14.0,12.0,1.0,0.0,0.0
293,4.0,12.0,0.0,0.0,8.0,0.0,6.0,6.0,3.0,6.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0
294,5.0,20.0,0.0,1.0,16.0,2.0,7.0,7.0,3.0,6.0,9.0,1.0,5.0,6.0,0.0,0.0,0.0
295,32.0,17.0,26.0,32.0,18.0,6.0,109.0,9.0,4.0,30.0,15.0,21.0,4.0,15.0,21.0,0.0,0.0
296,23.0,42.0,4.0,7.0,29.0,6.0,16.0,21.0,11.0,12.0,12.0,6.0,19.0,13.0,4.0,0.0,0.0
297,4.0,10.0,1.0,0.0,1.0,0.0,14.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
298,15.0,27.0,2.0,2.0,27.0,7.0,6.0,16.0,10.0,12.0,9.0,3.0,19.0,9.0,1.0,0.0,0.0
299,16.0,16.0,3.0,3.0,17.0,6.0,8.0,17.0,5.0,5.0,7.0,4.0,10.0,3.0,3.0,0.0,0.0
300,5.0,8.0,0.0,0.0,4.0,3.0,5.0,6.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
301,4.0,11.0,2.0,1.0,13.0,8.0,6.0,12.0,9.0,10.0,7.0,2.0,8.0,5.0,2.0,0.0,0.0
302,20.0,17.0,12.0,10.0,25.0,5.0,41.0,8.0,5.0,16.0,11.0,16.0,5.0,16.0,8.0,0.0,0.0
303,26.0,95.0,10.0,13.0,56.0,14.0,25.0,35.0,24.0,30.0,25.0,19.0,29.0,13.0,6.0,0.0,0.0
304,5.0,5.0,1.0,0.0,5.0,0.0,11.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
305,6.0,13.0,2.0,2.0,7.0,2.0,1.0,5.0,6.0,3.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0
306,16.0,26.0,12.0,8.0,27.0,4.0,34.0,10.0,7.0,14.0,8.0,13.0,3.0,2.0,10.0,0.0,0.0
307,9.0,12.0,6.0,13.0,14.0,1.0,43.0,5.0,5.0,17.0,2.0,8.0,3.0,11.0,5.0,0.0,0.0
308,38.0,49.0,10.0,23.0,65.0,23.0,76.0,33.0,24.0,34.0,25.0,31.0,35.0,33.0,12.0,0.0,0.0
309,24.0,17.0,22.0,36.0,29.0,8.0,58.0,8.0,10.0,25.0,7.0,18.0,7.0,19.0,16.0,0.0,0.0
310,7.0,8.0,2.0,3.0,7.0,0.0,11.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0
311,19.0,17.0,8.0,15.0,29.0,8.0,48.0,9.0,9.0,13.0,10.0,15.0,9.0,8.0,10.0,0.0,0.0
312,0.0,7.0,2.0,0.0,9.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
313,16.0,59.0,4.0,7.0,36.0,13.0,24.0,26.0,17.0,29.0,26.0,10.0,39.0,21.0,6.0,0.0,0.0
314,15.0,10.0,6.0,10.0,17.0,7.0,18.0,7.0,4.0,15.0,10.0,16.0,8.0,11.0,7.0,0.0,0.0
315,81.0,82.0,46.0,68.0,105.0,42.0,191.0,56.0,26.0,68.0,36.0,67.0,41.0,48.0,39.0,0.0,0.0
316,20.0,9.0,23.0,26.0,29.0,6.0,67.0,2.0,9.0,22.0,5.0,11.0,6.0,7.0,25.0,0.0,0.0
317,10.0,21.0,0.0,1.0,7.0,4.0,1.0,12.0,8.0,5.0,8.0,1.0,13.0,3.0,0.0,0.0,0.0
318,6.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
319,12.0,13.0,4.0,5.0,10.0,4.0,20.0,9.0,3.0,11.0,4.0,6.0,2.0,7.0,4.0,0.0,0.0
320,3.0,2.0,6.0,9.0,4.0,0.0,11.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0
321,1.0,3.0,2.0,0.0,2.0,2.0,9.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
322,5.0,18.0,0.0,2.0,9.0,2.0,0.0,7.0,1.0,3.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0
323,2.0,17.0,1.0,1.0,16.0,4.0,16.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,1.0,0.0,0.0
324,0.0,0.0,2.0,2.0,3.0,1.0,4.0,0.0,3.0,6.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0
325,2.0,9.0,1.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
326,10.0,18.0,0.0,0.0,16.0,7.0,4.0,11.0,16.0,9.0,5.0,0.0,4.0,9.0,2.0,0.0,0.0
327,7.0,15.0,1.0,1.0,12.0,1.0,8.0,7.0,6.0,2.0,9.0,3.0,8.0,2.0,1.0,0.0,0.0
328,3.0,12.0,0.0,1.0,8.0,0.0,4.0,4.0,2.0,0.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0
329,22.0,60.0,5.0,6.0,50.0,10.0,17.0,33.0,21.0,17.0,23.0,7.0,25.0,14.0,5.0,0.0,0.0
330,8.0,20.0,1.0,6.0,27.0,2.0,7.0,12.0,4.0,7.0,9.0,2.0,4.0,11.0,0.0,0.0,0.0
331,44.0,30.0,44.0,61.0,55.0,15.0,169.0,12.0,14.0,63.0,20.0,47.0,16.0,35.0,30.0,0.0,0.0
332,22.0,23.0,6.0,2.0,20.0,8.0,16.0,14.0,12.0,7.0,12.0,8.0,14.0,8.0,8.0,0.0,0.0
333,25.0,57.0,7.0,8.0,39.0,19.0,13.0,39.0,20.0,18.0,17.0,15.0,28.0,14.0,8.0,0.0,0.0
334,19.0,17.0,12.0,19.0,24.0,2.0,46.0,6.0,13.0,24.0,11.0,13.0,5.0,5.0,11.0,0.0,0.0
335,14.0,7.0,11.0,14.0,20.0,2.0,20.0,2.0,5.0,14.0,14.0,7.0,4.0,2.0,4.0,0.0,0.0
336,1.0,7.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
337,37.0,32.0,17.0,29.0,55.0,17.0,68.0,26.0,19.0,51.0,19.0,30.0,16.0,15.0,22.0,0.0,0.0
338,6.0,10.0,3.0,1.0,5.0,2.0,23.0,4.0,2.0,7.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0
339,47.0,14.0,38.0,26.0,39.0,9.0,71.0,6.0,4.0,45.0,26.0,30.0,4.0,23.0,28.0,0.0,0.0
340,15.0,18.0,3.0,3.0,16.0,3.0,17.0,12.0,13.0,13.0,11.0,11.0,7.0,4.0,5.0,0.0,0.0
341,42.0,48.0,22.0,23.0,46.0,11.0,54.0,32.0,14.0,35.0,23.0,19.0,19.0,22.0,18.0,0.0,0.0
342,6.0,2.0,0.0,2.0,9.0,2.0,5.0,2.0,7.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0
343,29.0,16.0,14.0,13.0,14.0,7.0,33.0,14.0,4.0,16.0,14.0,8.0,12.0,7.0,15.0,0.0,0.0
344,49.0,20.0,35.0,37.0,40.0,16.0,114.0,15.0,15.0,45.0,20.0,30.0,15.0,23.0,24.0,0.0,0.0
345,7.0,18.0,8.0,3.0,17.0,3.0,41.0,6.0,4.0,16.0,3.0,3.0,4.0,7.0,2.0,0.0,0.0
346,11.0,18.0,0.0,0.0,17.0,4.0,6.0,12.0,4.0,4.0,6.0,0.0,6.0,12.0,2.0,0.0,0.0
347,11.0,40.0,3.0,2.0,32.0,6.0,11.0,23.0,12.0,11.0,9.0,8.0,16.0,11.0,4.0,0.0,0.0
348,65.0,84.0,35.0,45.0,98.0,25.0,146.0,57.0,35.0,52.0,29.0,42.0,37.0,43.0,27.0,0.0,0.0
349,53.0,14.0,29.0,27.0,20.0,4.0,99.0,12.0,8.0,41.0,9.0,17.0,5.0,19.0,13.0,0.0,0.0
350,4.0,14.0,3.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
351,43.0,24.0,52.0,59.0,37.0,14.0,79.0,14.0,21.0,75.0,21.0,36.0,7.0,24.0,26.0,0.0,0.0
352,7.0,3.0,5.0,11.0,7.0,2.0,33.0,1.0,5.0,10.0,3.0,8.0,10.0,3.0,7.0,0.0,0.0
353,52.0,25.0,17.0,38.0,24.0,3.0,83.0,5.0,4.0,29.0,5.0,16.0,3.0,19.0,14.0,0.0,0.0
354,5.0,1.0,1.0,3.0,4.0,0.0,15.0,2.0,3.0,7.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
355,19.0,18.0,4.0,6.0,14.0,3.0,21.0,7.0,8.0,18.0,8.0,12.0,3.0,6.0,8.0,0.0,0.0
356,53.0,26.0,47.0,45.0,28.0,5.0,91.0,9.0,16.0,33.0,15.0,23.0,8.0,24.0,31.0,0.0,0.0
357,13.0,13.0,3.0,1.0,11.0,5.0,2.0,13.0,7.0,4.0,10.0,5.0,12.0,5.0,1.0,0.0,0.0
358,4.0,0.0,5.0,4.0,1.0,2.0,13.0,1.0,1.0,11.0,4.0,8.0,0.0,3.0,4.0,0.0,0.0
359,7.0,10.0,4.0,1.0,8.0,1.0,16.0,1.0,6.0,12.0,8.0,3.0,5.0,4.0,1.0,0.0,0.0
360,42.0,44.0,7.0,9.0,33.0,20.0,27.0,25.0,7.0,10.0,17.0,14.0,13.0,11.0,1.0,0.0,0.0
361,8.0,37.0,4.0,8.0,28.0,6.0,4.0,25.0,13.0,12.0,16.0,10.0,17.0,10.0,4.0,0.0,0.0
362,22.0,37.0,8.0,7.0,24.0,6.0,15.0,7.0,8.0,16.0,12.0,3.0,14.0,5.0,1.0,0.0,0.0
363,1.0,3.0,0.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0
364,1.0,12.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0
365,43.0,22.0,19.0,20.0,24.0,8.0,84.0,4.0,8.0,32.0,14.0,23.0,2.0,12.0,16.0,0.0,0.0
366,9.0,8.0,4.0,5.0,15.0,1.0,18.0,9.0,5.0,5.0,7.0,7.0,4.0,7.0,7.0,0.0,0.0
367,2.0,1.0,1.0,1.0,2.0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
368,28.0,15.0,5.0,8.0,16.0,7.0,19.0,10.0,11.0,15.0,10.0,10.0,6.0,3.0,10.0,0.0,0.0
369,8.0,22.0,2.0,0.0,22.0,2.0,4.0,12.0,12.0,2.0,7.0,1.0,4.0,3.0,0.0,0.0,0.0
370,12.0,6.0,6.0,8.0,13.0,6.0,25.0,6.0,8.0,21.0,6.0,3.0,5.0,5.0,4.0,0.0,0.0
371,22.0,45.0,9.0,2.0,26.0,7.0,23.0,28.0,16.0,18.0,18.0,8.0,16.0,10.0,7.0,0.0,0.0
372,1.0,8.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,22.0,41.0,7.0,16.0,19.0,15.0,22.0,16.0,12.0,20.0,13.0,1.0,24.0,13.0,8.0,0.0,0.0
375,3.0,4.0,4.0,1.0,6.0,2.0,9.0,3.0,0.0,7.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0
376,3.0,28.0,3.0,2.0,10.0,6.0,5.0,13.0,9.0,9.0,8.0,2.0,10.0,3.0,2.0,0.0,0.0
377,36.0,60.0,13.0,13.0,47.0,14.0,41.0,44.0,27.0,20.0,28.0,25.0,27.0,20.0,7.0,0.0,0.0
378,22.0,10.0,7.0,15.0,15.0,2.0,15.0,6.0,9.0,14.0,6.0,14.0,5.0,6.0,12.0,0.0,0.0
379,35.0,32.0,20.0,32.0,38.0,7.0,60.0,13.0,13.0,41.0,18.0,14.0,11.0,11.0,13.0,0.0,0.0
380,23.0,20.0,12.0,10.0,20.0,7.0,53.0,15.0,7.0,24.0,12.0,17.0,15.0,4.0,5.0,0.0,0.0
381,12.0,7.0,4.0,8.0,9.0,6.0,12.0,6.0,5.0,9.0,3.0,7.0,9.0,10.0,3.0,0.0,0.0
382,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
383,7.0,8.0,4.0,11.0,12.0,2.0,20.0,6.0,1.0,11.0,3.0,6.0,4.0,3.0,2.0,0.0,0.0
384,5.0,8.0,1.0,0.0,7.0,2.0,12.0,2.0,0.0,7.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0
385,39.0,16.0,11.0,9.0,17.0,10.0,25.0,7.0,9.0,18.0,11.0,18.0,11.0,3.0,13.0,0.0,0.0
386,23.0,44.0,6.0,9.0,28.0,10.0,17.0,43.0,21.0,15.0,19.0,19.0,30.0,12.0,7.0,0.0,0.0
387,12.0,19.0,2.0,4.0,10.0,2.0,8.0,7.0,6.0,7.0,7.0,2.0,4.0,6.0,6.0,0.0,0.0
388,13.0,19.0,2.0,3.0,13.0,7.0,14.0,8.0,7.0,8.0,8.0,4.0,7.0,8.0,6.0,0.0,0.0
389,3.0,4.0,2.0,2.0,5.0,0.0,19.0,2.0,2.0,3.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0
390,22.0,32.0,7.0,13.0,23.0,11.0,39.0,14.0,11.0,19.0,20.0,11.0,12.0,8.0,11.0,0.0,0.0
391,15.0,41.0,4.0,1.0,27.0,3.0,7.0,25.0,8.0,5.0,8.0,3.0,8.0,15.0,0.0,0.0,0.0
392,37.0,49.0,13.0,11.0,49.0,12.0,43.0,24.0,16.0,21.0,17.0,13.0,14.0,16.0,7.0,0.0,0.0
393,22.0,40.0,13.0,11.0,40.0,10.0,25.0,28.0,15.0,24.0,13.0,18.0,10.0,14.0,11.0,0.0,0.0
