ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
196,36.0,16.0,19.0,20.0,25.0,12.0,53.0,6.0,25.0,28.0,10.0,5.0,8.0,8.0,9.0,0.0,0.0
197,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0
198,6.0,1.0,1.0,3.0,3.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
199,9.0,6.0,5.0,2.0,8.0,0.0,7.0,3.0,1.0,1.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0
200,16.0,12.0,5.0,5.0,16.0,4.0,6.0,3.0,3.0,7.0,11.0,0.0,3.0,4.0,3.0,0.0,0.0
201,1.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
202,9.0,1.0,3.0,0.0,8.0,0.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
203,11.0,3.0,3.0,4.0,8.0,3.0,8.0,4.0,2.0,5.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0
204,43.0,13.0,22.0,12.0,21.0,6.0,55.0,5.0,4.0,13.0,9.0,7.0,12.0,9.0,7.0,0.0,0.0
205,64.0,17.0,24.0,30.0,33.0,8.0,103.0,3.0,15.0,29.0,13.0,10.0,3.0,20.0,16.0,0.0,0.0
206,2.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
207,8.0,4.0,3.0,1.0,10.0,3.0,12.0,2.0,4.0,2.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0
208,28.0,6.0,24.0,17.0,14.0,4.0,35.0,5.0,7.0,13.0,5.0,8.0,3.0,2.0,18.0,0.0,0.0
209,4.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
210,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
211,10.0,7.0,1.0,1.0,2.0,6.0,4.0,1.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
212,4.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0
213,24.0,15.0,14.0,13.0,20.0,6.0,32.0,2.0,7.0,13.0,8.0,4.0,4.0,12.0,8.0,0.0,0.0
214,5.0,7.0,2.0,1.0,5.0,9.0,5.0,2.0,6.0,5.0,7.0,1.0,4.0,0.0,2.0,0.0,0.0
215,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
216,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
217,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
218,26.0,25.0,7.0,12.0,25.0,11.0,22.0,8.0,7.0,18.0,16.0,2.0,8.0,9.0,7.0,0.0,0.0
219,10.0,11.0,2.0,0.0,14.0,0.0,4.0,0.0,2.0,1.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0
220,12.0,7.0,6.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,10.0,1.0,4.0,1.0,1.0,0.0,0.0
221,27.0,11.0,6.0,8.0,12.0,3.0,22.0,5.0,4.0,6.0,10.0,3.0,3.0,6.0,8.0,0.0,0.0
222,21.0,12.0,9.0,6.0,13.0,2.0,30.0,4.0,4.0,14.0,13.0,2.0,4.0,5.0,4.0,0.0,0.0
223,31.0,5.0,19.0,24.0,19.0,7.0,42.0,5.0,11.0,29.0,18.0,5.0,6.0,13.0,10.0,0.0,0.0
224,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,14.0,20.0,4.0,9.0,17.0,19.0,13.0,8.0,10.0,8.0,13.0,6.0,5.0,7.0,7.0,0.0,0.0
226,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
228,10.0,4.0,4.0,2.0,11.0,3.0,11.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0
229,5.0,0.0,1.0,5.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
230,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,112.0,29.0,27.0,11.0,37.0,8.0,124.0,6.0,26.0,23.0,41.0,4.0,11.0,15.0,8.0,0.0,0.0
232,8.0,2.0,0.0,2.0,7.0,0.0,5.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0
233,8.0,7.0,5.0,1.0,4.0,3.0,18.0,1.0,0.0,3.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0
234,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
235,36.0,21.0,11.0,17.0,28.0,8.0,40.0,7.0,7.0,16.0,9.0,6.0,9.0,12.0,7.0,0.0,0.0
236,3.0,4.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
237,3.0,6.0,1.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
238,2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,3.0,8.0,0.0,1.0,4.0,1.0,11.0,3.0,2.0,5.0,4.0,1.0,1.0,5.0,1.0,0.0,0.0
240,25.0,20.0,12.0,5.0,18.0,20.0,23.0,10.0,11.0,13.0,26.0,5.0,10.0,11.0,8.0,0.0,0.0
241,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
242,12.0,4.0,8.0,5.0,1.0,1.0,9.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
243,0.0,5.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
244,36.0,9.0,14.0,8.0,22.0,9.0,48.0,6.0,16.0,9.0,14.0,6.0,1.0,8.0,8.0,0.0,0.0
245,20.0,6.0,4.0,3.0,14.0,6.0,10.0,1.0,2.0,4.0,11.0,2.0,4.0,1.0,4.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,80.0,25.0,24.0,18.0,44.0,17.0,69.0,12.0,12.0,32.0,30.0,10.0,16.0,16.0,13.0,0.0,0.0
248,73.0,20.0,11.0,13.0,39.0,7.0,82.0,5.0,15.0,26.0,19.0,9.0,10.0,20.0,12.0,0.0,0.0
249,3.0,0.0,2.0,1.0,3.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
250,20.0,4.0,2.0,5.0,4.0,4.0,12.0,2.0,5.0,6.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0
251,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
252,19.0,5.0,7.0,3.0,7.0,3.0,19.0,2.0,5.0,3.0,12.0,3.0,7.0,8.0,6.0,0.0,0.0
253,20.0,8.0,8.0,5.0,13.0,3.0,22.0,2.0,0.0,2.0,8.0,2.0,1.0,4.0,4.0,0.0,0.0
254,13.0,10.0,4.0,4.0,15.0,14.0,15.0,6.0,12.0,5.0,14.0,5.0,8.0,3.0,4.0,0.0,0.0
255,41.0,35.0,12.0,3.0,27.0,51.0,20.0,15.0,18.0,14.0,36.0,12.0,22.0,3.0,13.0,0.0,0.0
256,8.0,4.0,8.0,5.0,3.0,0.0,12.0,0.0,1.0,2.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0
257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,4.0,0.0,1.0,2.0,1.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
259,80.0,27.0,30.0,13.0,34.0,13.0,121.0,4.0,10.0,36.0,15.0,3.0,5.0,20.0,18.0,0.0,0.0
260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
261,20.0,4.0,1.0,5.0,5.0,6.0,18.0,3.0,4.0,4.0,10.0,1.0,1.0,4.0,5.0,0.0,0.0
262,13.0,9.0,8.0,10.0,13.0,7.0,34.0,2.0,7.0,11.0,7.0,0.0,4.0,3.0,7.0,0.0,0.0
263,11.0,6.0,4.0,2.0,15.0,8.0,10.0,0.0,2.0,2.0,10.0,0.0,7.0,2.0,1.0,0.0,0.0
264,5.0,16.0,1.0,1.0,8.0,8.0,11.0,7.0,9.0,0.0,4.0,0.0,4.0,5.0,3.0,0.0,0.0
265,6.0,11.0,3.0,0.0,6.0,2.0,4.0,3.0,3.0,1.0,6.0,1.0,2.0,3.0,1.0,0.0,0.0
266,4.0,5.0,3.0,0.0,6.0,5.0,4.0,5.0,6.0,3.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0
267,2.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
268,42.0,15.0,6.0,10.0,17.0,6.0,17.0,0.0,7.0,8.0,20.0,4.0,4.0,3.0,2.0,0.0,0.0
269,13.0,5.0,8.0,6.0,5.0,1.0,23.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0
270,3.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
271,13.0,13.0,5.0,1.0,9.0,15.0,10.0,14.0,7.0,5.0,12.0,6.0,9.0,8.0,4.0,0.0,0.0
272,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
273,7.0,3.0,2.0,0.0,5.0,1.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
274,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0
275,10.0,7.0,1.0,1.0,4.0,8.0,4.0,2.0,6.0,0.0,5.0,0.0,5.0,1.0,6.0,0.0,0.0
276,6.0,4.0,2.0,3.0,3.0,3.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0
277,6.0,1.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
278,2.0,2.0,4.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2.0,5.0,2.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
281,6.0,1.0,2.0,3.0,1.0,0.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
282,13.0,5.0,4.0,1.0,6.0,3.0,26.0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0
283,6.0,3.0,4.0,4.0,3.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
284,6.0,3.0,0.0,1.0,7.0,1.0,3.0,2.0,4.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0
285,33.0,7.0,12.0,2.0,13.0,4.0,49.0,3.0,2.0,4.0,9.0,1.0,3.0,6.0,4.0,0.0,0.0
286,1.0,6.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0
287,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
289,3.0,10.0,0.0,0.0,8.0,5.0,2.0,0.0,1.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,0.0
290,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
291,74.0,30.0,19.0,11.0,34.0,21.0,59.0,10.0,21.0,29.0,30.0,12.0,18.0,21.0,11.0,0.0,0.0
292,3.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
293,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,5.0,7.0,1.0,0.0,5.0,1.0,1.0,2.0,4.0,1.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0
295,45.0,16.0,22.0,26.0,19.0,11.0,60.0,2.0,3.0,15.0,15.0,8.0,5.0,8.0,15.0,0.0,0.0
296,7.0,5.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0
297,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
298,1.0,3.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
299,2.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0
300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,3.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
302,153.0,42.0,39.0,14.0,73.0,31.0,210.0,16.0,33.0,49.0,55.0,7.0,19.0,27.0,16.0,0.0,0.0
303,8.0,14.0,3.0,0.0,10.0,1.0,15.0,2.0,5.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0
304,2.0,6.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
305,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
306,8.0,6.0,2.0,5.0,4.0,2.0,7.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,5.0,0.0,0.0
307,3.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
308,19.0,22.0,4.0,7.0,20.0,14.0,17.0,5.0,3.0,9.0,12.0,5.0,6.0,9.0,3.0,0.0,0.0
309,29.0,6.0,13.0,10.0,23.0,7.0,53.0,3.0,5.0,21.0,6.0,2.0,3.0,7.0,8.0,0.0,0.0
310,15.0,1.0,7.0,4.0,4.0,3.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0
311,11.0,2.0,7.0,3.0,14.0,5.0,11.0,4.0,6.0,3.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0
312,2.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
313,7.0,8.0,1.0,2.0,14.0,10.0,8.0,2.0,8.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0
314,6.0,7.0,4.0,5.0,10.0,2.0,9.0,1.0,2.0,3.0,4.0,0.0,4.0,5.0,3.0,0.0,0.0
315,27.0,16.0,9.0,12.0,22.0,15.0,27.0,10.0,15.0,12.0,26.0,4.0,3.0,9.0,9.0,0.0,0.0
316,19.0,6.0,10.0,9.0,7.0,3.0,18.0,2.0,6.0,7.0,5.0,1.0,3.0,6.0,5.0,0.0,0.0
317,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2.0,10.0,5.0,4.0,3.0,4.0,5.0,0.0,5.0,1.0,5.0,0.0,1.0,5.0,2.0,0.0,0.0
320,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
321,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
323,1.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
324,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
326,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
327,2.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
328,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
329,6.0,5.0,3.0,6.0,3.0,5.0,3.0,2.0,3.0,3.0,7.0,2.0,3.0,2.0,2.0,0.0,0.0
330,0.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
331,41.0,9.0,22.0,27.0,27.0,7.0,62.0,3.0,6.0,18.0,11.0,3.0,3.0,6.0,6.0,0.0,0.0
332,22.0,13.0,6.0,1.0,12.0,6.0,14.0,1.0,2.0,10.0,14.0,0.0,7.0,1.0,2.0,0.0,0.0
333,19.0,19.0,6.0,2.0,11.0,14.0,10.0,3.0,8.0,2.0,10.0,0.0,8.0,1.0,1.0,0.0,0.0
334,42.0,12.0,26.0,8.0,28.0,8.0,45.0,3.0,9.0,5.0,17.0,6.0,4.0,8.0,5.0,0.0,0.0
335,5.0,0.0,0.0,3.0,2.0,1.0,5.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0
336,14.0,5.0,3.0,2.0,4.0,7.0,0.0,3.0,1.0,3.0,15.0,0.0,8.0,2.0,1.0,0.0,0.0
337,25.0,7.0,7.0,3.0,15.0,3.0,19.0,3.0,4.0,7.0,6.0,4.0,8.0,4.0,3.0,0.0,0.0
338,0.0,3.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
339,93.0,39.0,41.0,30.0,55.0,11.0,127.0,5.0,13.0,46.0,31.0,15.0,9.0,25.0,21.0,0.0,0.0
340,12.0,6.0,4.0,2.0,5.0,2.0,11.0,4.0,6.0,5.0,7.0,0.0,4.0,5.0,1.0,0.0,0.0
341,29.0,7.0,7.0,5.0,10.0,4.0,28.0,2.0,5.0,1.0,17.0,1.0,3.0,3.0,2.0,0.0,0.0
342,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,152.0,70.0,44.0,12.0,93.0,24.0,196.0,18.0,39.0,32.0,65.0,12.0,26.0,26.0,19.0,0.0,0.0
344,17.0,8.0,11.0,10.0,9.0,4.0,21.0,4.0,3.0,7.0,8.0,0.0,4.0,7.0,2.0,0.0,0.0
345,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
346,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
347,5.0,13.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
348,18.0,19.0,9.0,3.0,21.0,11.0,21.0,6.0,6.0,9.0,16.0,1.0,4.0,8.0,4.0,0.0,0.0
349,27.0,9.0,10.0,8.0,16.0,0.0,34.0,3.0,3.0,31.0,7.0,3.0,1.0,3.0,4.0,0.0,0.0
350,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
351,18.0,6.0,17.0,29.0,13.0,5.0,36.0,2.0,6.0,21.0,9.0,4.0,2.0,4.0,6.0,0.0,0.0
352,5.0,0.0,2.0,7.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
353,22.0,9.0,8.0,7.0,15.0,4.0,24.0,4.0,3.0,3.0,8.0,2.0,2.0,3.0,2.0,0.0,0.0
354,10.0,2.0,8.0,4.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
355,11.0,5.0,2.0,3.0,13.0,5.0,16.0,2.0,3.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0
356,30.0,10.0,7.0,7.0,18.0,8.0,33.0,2.0,2.0,10.0,6.0,5.0,3.0,4.0,4.0,0.0,0.0
357,3.0,5.0,3.0,0.0,2.0,13.0,2.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
358,2.0,2.0,0.0,4.0,4.0,0.0,11.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
359,5.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
360,20.0,14.0,1.0,2.0,14.0,14.0,9.0,7.0,7.0,3.0,14.0,2.0,6.0,4.0,5.0,0.0,0.0
361,6.0,8.0,0.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,3.0,2.0,0.0,0.0
362,5.0,10.0,0.0,1.0,6.0,4.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
363,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
364,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
365,66.0,25.0,32.0,12.0,34.0,11.0,120.0,4.0,13.0,31.0,20.0,13.0,7.0,12.0,22.0,0.0,0.0
366,17.0,9.0,12.0,4.0,9.0,4.0,7.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0
367,2.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368,33.0,14.0,5.0,2.0,14.0,9.0,13.0,4.0,10.0,4.0,19.0,2.0,1.0,5.0,7.0,0.0,0.0
369,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
370,8.0,1.0,6.0,1.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0
371,3.0,6.0,3.0,1.0,5.0,3.0,5.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
372,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374,12.0,6.0,4.0,4.0,8.0,3.0,23.0,1.0,4.0,6.0,8.0,5.0,4.0,1.0,2.0,0.0,0.0
375,0.0,2.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
376,3.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
377,18.0,17.0,1.0,1.0,9.0,9.0,6.0,8.0,5.0,5.0,5.0,2.0,4.0,4.0,6.0,0.0,0.0
378,23.0,4.0,11.0,8.0,18.0,2.0,18.0,4.0,4.0,11.0,14.0,3.0,3.0,6.0,3.0,0.0,0.0
379,22.0,7.0,3.0,7.0,7.0,3.0,20.0,3.0,2.0,4.0,8.0,0.0,2.0,4.0,5.0,0.0,0.0
380,14.0,10.0,3.0,5.0,9.0,6.0,12.0,5.0,7.0,7.0,9.0,0.0,4.0,4.0,3.0,0.0,0.0
381,71.0,38.0,23.0,11.0,54.0,8.0,73.0,13.0,24.0,23.0,42.0,9.0,23.0,13.0,21.0,0.0,0.0
382,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,40.0,31.0,15.0,20.0,28.0,15.0,50.0,8.0,4.0,18.0,14.0,5.0,11.0,19.0,13.0,0.0,0.0
384,4.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
385,115.0,31.0,26.0,13.0,31.0,24.0,98.0,7.0,40.0,27.0,36.0,8.0,13.0,16.0,18.0,0.0,0.0
386,2.0,5.0,4.0,1.0,7.0,11.0,0.0,7.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0
387,1.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
388,8.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0
389,6.0,3.0,2.0,1.0,3.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
390,25.0,11.0,11.0,8.0,25.0,15.0,38.0,3.0,5.0,8.0,13.0,4.0,6.0,3.0,5.0,0.0,0.0
391,6.0,5.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
392,5.0,7.0,2.0,4.0,3.0,6.0,9.0,3.0,7.0,7.0,6.0,3.0,3.0,2.0,4.0,0.0,0.0
393,9.0,8.0,4.0,5.0,10.0,6.0,9.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0
