ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
196,105.0,24.0,16.0,14.0,58.0,8.0,71.0,2.0,6.0,21.0,16.0,5.0,7.0,12.0,32.0,0.0,0.0
197,9.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
198,11.0,6.0,6.0,8.0,19.0,1.0,168.0,0.0,1.0,48.0,6.0,0.0,3.0,2.0,13.0,0.0,0.0
199,29.0,7.0,3.0,0.0,21.0,1.0,16.0,0.0,3.0,2.0,10.0,0.0,3.0,2.0,2.0,0.0,0.0
200,226.0,39.0,32.0,6.0,142.0,12.0,215.0,8.0,31.0,62.0,56.0,1.0,10.0,19.0,20.0,0.0,0.0
201,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,25.0,14.0,3.0,1.0,11.0,1.0,44.0,0.0,2.0,7.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0
203,12.0,2.0,3.0,1.0,5.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
204,269.0,65.0,82.0,29.0,142.0,22.0,482.0,38.0,40.0,65.0,64.0,25.0,38.0,34.0,44.0,0.0,0.0
205,206.0,38.0,89.0,69.0,139.0,9.0,217.0,3.0,15.0,60.0,19.0,4.0,4.0,19.0,51.0,0.0,0.0
206,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,62.0,17.0,9.0,4.0,36.0,4.0,44.0,1.0,2.0,10.0,8.0,0.0,3.0,5.0,4.0,0.0,0.0
208,91.0,9.0,16.0,13.0,27.0,5.0,85.0,1.0,13.0,10.0,13.0,0.0,0.0,11.0,17.0,0.0,0.0
209,7.0,2.0,2.0,0.0,3.0,0.0,13.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
210,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,50.0,19.0,8.0,0.0,28.0,2.0,50.0,2.0,7.0,8.0,9.0,0.0,2.0,4.0,2.0,0.0,0.0
213,77.0,19.0,15.0,35.0,69.0,4.0,38.0,1.0,9.0,16.0,17.0,3.0,7.0,8.0,4.0,0.0,0.0
214,30.0,14.0,0.0,0.0,21.0,1.0,16.0,1.0,1.0,7.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,5.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
218,75.0,15.0,7.0,1.0,50.0,8.0,39.0,0.0,8.0,7.0,17.0,0.0,5.0,5.0,4.0,0.0,0.0
219,54.0,13.0,2.0,0.0,29.0,3.0,24.0,0.0,8.0,7.0,22.0,0.0,8.0,4.0,0.0,0.0,0.0
220,27.0,10.0,0.0,0.0,14.0,0.0,15.0,2.0,4.0,8.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0
221,25.0,7.0,11.0,15.0,22.0,2.0,43.0,1.0,1.0,5.0,7.0,0.0,2.0,1.0,5.0,0.0,0.0
222,72.0,25.0,7.0,8.0,62.0,1.0,105.0,1.0,18.0,21.0,31.0,3.0,2.0,4.0,8.0,0.0,0.0
223,88.0,12.0,14.0,14.0,78.0,7.0,104.0,1.0,12.0,42.0,9.0,2.0,3.0,10.0,20.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,47.0,17.0,3.0,3.0,17.0,1.0,15.0,3.0,4.0,7.0,7.0,0.0,3.0,1.0,2.0,0.0,0.0
226,5.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
227,6.0,3.0,1.0,1.0,7.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
228,65.0,20.0,8.0,3.0,44.0,1.0,63.0,0.0,7.0,13.0,18.0,1.0,2.0,2.0,3.0,0.0,0.0
229,6.0,3.0,0.0,1.0,1.0,0.0,18.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,56.0,5.0,9.0,21.0,49.0,2.0,36.0,1.0,3.0,6.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0
232,6.0,3.0,1.0,5.0,6.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,5.0,6.0,7.0,0.0,8.0,4.0,69.0,4.0,4.0,30.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0
234,8.0,5.0,0.0,0.0,6.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
235,222.0,48.0,34.0,20.0,163.0,22.0,225.0,7.0,31.0,64.0,53.0,2.0,13.0,13.0,23.0,0.0,0.0
236,3.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,33.0,4.0,2.0,1.0,11.0,2.0,23.0,0.0,1.0,4.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0
238,4.0,2.0,0.0,0.0,4.0,1.0,22.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
239,42.0,6.0,2.0,0.0,30.0,1.0,16.0,0.0,3.0,4.0,10.0,0.0,2.0,1.0,2.0,0.0,0.0
240,53.0,20.0,2.0,3.0,25.0,4.0,35.0,1.0,5.0,12.0,10.0,0.0,3.0,2.0,2.0,0.0,0.0
241,16.0,4.0,2.0,0.0,2.0,3.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
242,37.0,8.0,16.0,9.0,15.0,0.0,120.0,8.0,3.0,33.0,5.0,1.0,8.0,1.0,11.0,0.0,0.0
243,7.0,4.0,4.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
244,93.0,14.0,3.0,17.0,49.0,4.0,41.0,1.0,15.0,16.0,24.0,2.0,7.0,4.0,8.0,0.0,0.0
245,46.0,12.0,6.0,1.0,33.0,3.0,21.0,1.0,6.0,9.0,12.0,0.0,4.0,0.0,2.0,0.0,0.0
246,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,56.0,4.0,7.0,11.0,25.0,6.0,37.0,1.0,3.0,13.0,12.0,0.0,3.0,0.0,4.0,0.0,0.0
248,120.0,36.0,16.0,43.0,74.0,10.0,94.0,12.0,17.0,32.0,20.0,1.0,18.0,14.0,11.0,0.0,0.0
249,5.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0
250,38.0,5.0,1.0,5.0,8.0,0.0,23.0,0.0,3.0,4.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0
251,8.0,6.0,2.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
252,46.0,21.0,3.0,10.0,36.0,2.0,32.0,2.0,5.0,11.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0
253,37.0,15.0,5.0,6.0,28.0,5.0,33.0,0.0,3.0,8.0,17.0,0.0,1.0,1.0,2.0,0.0,0.0
254,57.0,7.0,6.0,1.0,39.0,4.0,32.0,2.0,5.0,9.0,14.0,0.0,2.0,4.0,2.0,0.0,0.0
255,10.0,2.0,2.0,1.0,8.0,4.0,4.0,1.0,5.0,1.0,11.0,0.0,5.0,3.0,1.0,0.0,0.0
256,72.0,6.0,26.0,4.0,16.0,0.0,78.0,2.0,5.0,13.0,15.0,0.0,1.0,2.0,6.0,0.0,0.0
257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,17.0,18.0,9.0,5.0,13.0,8.0,190.0,6.0,8.0,32.0,7.0,0.0,4.0,1.0,3.0,0.0,0.0
259,71.0,11.0,31.0,46.0,67.0,6.0,94.0,6.0,4.0,23.0,13.0,3.0,1.0,5.0,15.0,0.0,0.0
260,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
261,26.0,7.0,3.0,6.0,24.0,2.0,20.0,0.0,3.0,3.0,6.0,0.0,4.0,1.0,3.0,0.0,0.0
262,83.0,27.0,29.0,16.0,57.0,11.0,106.0,1.0,11.0,24.0,12.0,0.0,1.0,3.0,19.0,0.0,0.0
263,29.0,8.0,4.0,0.0,22.0,2.0,9.0,0.0,3.0,3.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
264,27.0,18.0,1.0,0.0,29.0,1.0,15.0,0.0,2.0,6.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0
265,22.0,12.0,5.0,0.0,18.0,1.0,12.0,2.0,3.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0
266,41.0,22.0,3.0,1.0,37.0,1.0,13.0,2.0,6.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
267,14.0,1.0,2.0,3.0,5.0,0.0,19.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
268,51.0,7.0,8.0,11.0,33.0,6.0,32.0,1.0,2.0,11.0,6.0,4.0,2.0,1.0,5.0,0.0,0.0
269,76.0,14.0,21.0,15.0,37.0,3.0,143.0,9.0,6.0,32.0,20.0,0.0,6.0,13.0,10.0,0.0,0.0
270,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
271,32.0,15.0,2.0,1.0,31.0,0.0,17.0,1.0,4.0,1.0,10.0,0.0,2.0,4.0,1.0,0.0,0.0
272,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
273,12.0,3.0,2.0,3.0,13.0,1.0,24.0,1.0,4.0,8.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0
274,3.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,32.0,5.0,2.0,0.0,19.0,1.0,6.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0
276,10.0,8.0,4.0,0.0,15.0,0.0,7.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
277,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278,20.0,6.0,8.0,3.0,13.0,0.0,217.0,5.0,6.0,54.0,5.0,1.0,2.0,5.0,6.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280,20.0,14.0,2.0,0.0,8.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0
281,4.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
282,79.0,20.0,28.0,19.0,35.0,8.0,133.0,2.0,14.0,27.0,10.0,4.0,1.0,8.0,18.0,0.0,0.0
283,5.0,1.0,3.0,0.0,6.0,1.0,28.0,0.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
284,28.0,7.0,1.0,0.0,11.0,3.0,17.0,2.0,3.0,2.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0
285,26.0,7.0,5.0,4.0,23.0,2.0,34.0,0.0,3.0,4.0,9.0,1.0,0.0,5.0,5.0,0.0,0.0
286,19.0,19.0,0.0,0.0,16.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
287,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,23.0,14.0,0.0,0.0,24.0,1.0,24.0,0.0,5.0,1.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0
290,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
291,30.0,3.0,1.0,0.0,20.0,1.0,21.0,2.0,2.0,5.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0
292,8.0,2.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,98.0,15.0,43.0,21.0,48.0,6.0,180.0,3.0,15.0,38.0,15.0,3.0,2.0,10.0,21.0,0.0,0.0
296,24.0,10.0,0.0,1.0,10.0,0.0,10.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
298,4.0,8.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
299,7.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,27.0,4.0,9.0,3.0,20.0,1.0,24.0,0.0,2.0,3.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0
303,66.0,26.0,13.0,1.0,48.0,8.0,57.0,5.0,10.0,14.0,11.0,0.0,3.0,3.0,7.0,0.0,0.0
304,3.0,5.0,3.0,0.0,3.0,0.0,16.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306,34.0,11.0,9.0,7.0,30.0,4.0,29.0,0.0,6.0,11.0,12.0,0.0,3.0,0.0,3.0,0.0,0.0
307,6.0,2.0,10.0,3.0,9.0,1.0,134.0,1.0,0.0,81.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0
308,76.0,25.0,5.0,2.0,53.0,5.0,50.0,1.0,12.0,14.0,14.0,1.0,4.0,13.0,3.0,0.0,0.0
309,99.0,14.0,18.0,36.0,70.0,5.0,117.0,2.0,10.0,33.0,11.0,1.0,2.0,15.0,26.0,0.0,0.0
310,46.0,3.0,18.0,9.0,26.0,1.0,87.0,2.0,1.0,8.0,1.0,1.0,0.0,6.0,7.0,0.0,0.0
311,80.0,17.0,19.0,6.0,39.0,5.0,131.0,1.0,6.0,23.0,27.0,2.0,8.0,17.0,13.0,0.0,0.0
312,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,21.0,9.0,1.0,1.0,10.0,0.0,11.0,2.0,3.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0
314,41.0,11.0,2.0,2.0,21.0,0.0,11.0,3.0,1.0,2.0,6.0,2.0,3.0,2.0,6.0,0.0,0.0
315,162.0,31.0,15.0,12.0,102.0,13.0,105.0,8.0,27.0,42.0,30.0,0.0,22.0,5.0,5.0,0.0,0.0
316,27.0,6.0,14.0,6.0,17.0,0.0,27.0,0.0,13.0,18.0,5.0,0.0,2.0,2.0,22.0,0.0,0.0
317,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
318,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,56.0,13.0,8.0,2.0,34.0,7.0,92.0,7.0,5.0,10.0,7.0,2.0,3.0,9.0,0.0,0.0,0.0
320,3.0,2.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0
321,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,4.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
327,9.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
328,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,13.0,7.0,0.0,0.0,12.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0
330,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,140.0,19.0,51.0,45.0,67.0,14.0,266.0,5.0,11.0,59.0,41.0,1.0,10.0,14.0,32.0,0.0,0.0
332,27.0,11.0,4.0,4.0,17.0,5.0,11.0,1.0,7.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
333,17.0,10.0,0.0,1.0,15.0,2.0,7.0,1.0,5.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0
334,61.0,13.0,22.0,33.0,49.0,4.0,60.0,0.0,7.0,26.0,13.0,0.0,0.0,13.0,6.0,0.0,0.0
335,37.0,11.0,3.0,2.0,14.0,1.0,21.0,2.0,5.0,6.0,9.0,0.0,3.0,1.0,2.0,0.0,0.0
336,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
337,174.0,42.0,26.0,10.0,88.0,5.0,123.0,4.0,20.0,24.0,37.0,3.0,3.0,10.0,12.0,0.0,0.0
338,2.0,2.0,1.0,0.0,6.0,0.0,30.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,137.0,21.0,58.0,66.0,127.0,6.0,129.0,2.0,19.0,36.0,17.0,5.0,2.0,6.0,23.0,0.0,0.0
340,15.0,9.0,1.0,2.0,28.0,2.0,16.0,1.0,4.0,3.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0
341,247.0,35.0,32.0,10.0,117.0,15.0,237.0,8.0,39.0,45.0,46.0,2.0,7.0,8.0,19.0,0.0,0.0
342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,43.0,8.0,10.0,5.0,31.0,0.0,32.0,2.0,2.0,6.0,20.0,0.0,2.0,1.0,4.0,0.0,0.0
344,101.0,17.0,15.0,12.0,42.0,5.0,87.0,6.0,8.0,25.0,12.0,2.0,3.0,13.0,8.0,0.0,0.0
345,0.0,1.0,2.0,0.0,2.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
346,8.0,5.0,0.0,0.0,7.0,3.0,5.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
347,14.0,8.0,1.0,0.0,12.0,0.0,5.0,0.0,5.0,5.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0
348,135.0,39.0,13.0,6.0,115.0,3.0,61.0,1.0,17.0,23.0,27.0,1.0,6.0,10.0,2.0,0.0,0.0
349,136.0,12.0,46.0,16.0,52.0,6.0,186.0,4.0,16.0,43.0,16.0,1.0,5.0,10.0,14.0,0.0,0.0
350,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,113.0,10.0,34.0,24.0,40.0,3.0,138.0,6.0,17.0,41.0,16.0,1.0,5.0,13.0,31.0,0.0,0.0
352,29.0,7.0,8.0,4.0,6.0,4.0,55.0,3.0,3.0,15.0,2.0,0.0,0.0,2.0,9.0,0.0,0.0
353,86.0,25.0,12.0,11.0,52.0,4.0,131.0,2.0,10.0,34.0,19.0,3.0,6.0,8.0,13.0,0.0,0.0
354,10.0,2.0,8.0,0.0,11.0,1.0,33.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
355,117.0,32.0,11.0,8.0,71.0,3.0,135.0,4.0,5.0,30.0,16.0,1.0,5.0,6.0,10.0,0.0,0.0
356,83.0,5.0,23.0,10.0,31.0,2.0,107.0,3.0,5.0,20.0,6.0,1.0,2.0,8.0,13.0,0.0,0.0
357,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,8.0,1.0,4.0,4.0,12.0,1.0,29.0,0.0,4.0,6.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0
359,4.0,4.0,3.0,0.0,6.0,1.0,7.0,2.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
360,20.0,10.0,0.0,5.0,17.0,2.0,9.0,0.0,1.0,4.0,12.0,0.0,2.0,1.0,1.0,0.0,0.0
361,16.0,8.0,0.0,0.0,12.0,2.0,9.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
362,21.0,10.0,1.0,0.0,24.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
363,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
365,84.0,3.0,42.0,56.0,61.0,4.0,137.0,3.0,12.0,22.0,14.0,4.0,4.0,6.0,20.0,0.0,0.0
366,44.0,8.0,5.0,17.0,34.0,3.0,40.0,0.0,4.0,8.0,6.0,0.0,9.0,4.0,6.0,0.0,0.0
367,2.0,1.0,1.0,1.0,6.0,0.0,21.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0
368,21.0,8.0,4.0,4.0,18.0,0.0,15.0,0.0,1.0,5.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0
369,3.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
370,36.0,4.0,15.0,3.0,15.0,9.0,75.0,14.0,5.0,30.0,5.0,1.0,11.0,5.0,4.0,0.0,0.0
371,37.0,11.0,3.0,0.0,31.0,1.0,37.0,2.0,11.0,1.0,13.0,0.0,4.0,3.0,2.0,0.0,0.0
372,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,46.0,14.0,3.0,1.0,42.0,2.0,30.0,0.0,1.0,4.0,7.0,0.0,1.0,5.0,2.0,0.0,0.0
375,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
376,15.0,10.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
377,48.0,14.0,2.0,1.0,49.0,1.0,18.0,0.0,8.0,8.0,10.0,0.0,2.0,1.0,3.0,0.0,0.0
378,27.0,6.0,1.0,5.0,5.0,1.0,13.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0
379,67.0,10.0,8.0,7.0,18.0,2.0,58.0,1.0,5.0,13.0,12.0,1.0,0.0,8.0,3.0,0.0,0.0
380,69.0,20.0,21.0,8.0,38.0,6.0,79.0,2.0,3.0,23.0,7.0,0.0,5.0,10.0,6.0,0.0,0.0
381,45.0,10.0,13.0,6.0,29.0,2.0,25.0,1.0,7.0,10.0,15.0,0.0,4.0,4.0,2.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,175.0,50.0,45.0,45.0,142.0,16.0,142.0,9.0,28.0,38.0,40.0,4.0,19.0,29.0,26.0,0.0,0.0
384,8.0,3.0,5.0,2.0,9.0,1.0,22.0,0.0,2.0,8.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
385,35.0,3.0,6.0,2.0,25.0,1.0,21.0,2.0,2.0,5.0,7.0,0.0,5.0,0.0,1.0,0.0,0.0
386,24.0,14.0,4.0,1.0,18.0,3.0,4.0,1.0,2.0,2.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0
387,9.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
388,7.0,1.0,0.0,0.0,8.0,1.0,6.0,0.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
389,11.0,0.0,3.0,1.0,3.0,2.0,38.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0
390,93.0,14.0,14.0,6.0,76.0,6.0,68.0,2.0,8.0,17.0,19.0,1.0,4.0,4.0,10.0,0.0,0.0
391,16.0,9.0,0.0,0.0,13.0,0.0,4.0,0.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
392,20.0,3.0,1.0,6.0,7.0,1.0,7.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0
393,14.0,7.0,1.0,2.0,7.0,0.0,7.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0
