ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
190,28.0,15.0,9.0,5.0,11.0,3.0,35.0,9.0,2.0,10.0,8.0,7.0,4.0,8.0,2.0,0.0,0.0
191,13.0,14.0,3.0,0.0,18.0,1.0,19.0,6.0,3.0,0.0,7.0,0.0,3.0,6.0,2.0,0.0,0.0
192,91.0,91.0,27.0,13.0,108.0,19.0,102.0,37.0,10.0,32.0,35.0,3.0,32.0,49.0,7.0,0.0,0.0
193,7.0,17.0,2.0,2.0,14.0,0.0,25.0,6.0,3.0,6.0,3.0,1.0,10.0,6.0,0.0,0.0,0.0
194,43.0,98.0,1.0,5.0,83.0,12.0,15.0,39.0,14.0,9.0,41.0,0.0,36.0,32.0,0.0,0.0,0.0
195,2.0,13.0,0.0,1.0,11.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0
196,49.0,72.0,18.0,5.0,68.0,16.0,53.0,16.0,31.0,26.0,37.0,6.0,24.0,47.0,6.0,0.0,0.0
197,2.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
198,12.0,33.0,4.0,5.0,22.0,1.0,98.0,8.0,2.0,14.0,13.0,2.0,4.0,13.0,2.0,0.0,0.0
199,20.0,35.0,1.0,1.0,38.0,2.0,10.0,18.0,8.0,5.0,14.0,0.0,15.0,18.0,2.0,0.0,0.0
200,63.0,78.0,15.0,12.0,78.0,15.0,56.0,26.0,15.0,17.0,43.0,1.0,19.0,43.0,8.0,0.0,0.0
201,0.0,7.0,0.0,1.0,8.0,0.0,6.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
202,11.0,17.0,2.0,0.0,11.0,5.0,7.0,3.0,3.0,2.0,8.0,0.0,3.0,6.0,1.0,0.0,0.0
203,15.0,24.0,6.0,2.0,27.0,4.0,9.0,6.0,3.0,4.0,12.0,0.0,9.0,11.0,1.0,0.0,0.0
204,45.0,48.0,18.0,22.0,42.0,4.0,59.0,24.0,11.0,16.0,22.0,3.0,14.0,29.0,5.0,0.0,0.0
205,23.0,10.0,10.0,2.0,16.0,1.0,27.0,5.0,2.0,12.0,16.0,4.0,7.0,7.0,6.0,0.0,0.0
206,43.0,167.0,6.0,0.0,143.0,10.0,15.0,73.0,19.0,11.0,43.0,1.0,51.0,76.0,3.0,0.0,0.0
207,32.0,59.0,10.0,13.0,42.0,6.0,35.0,17.0,7.0,10.0,17.0,1.0,12.0,24.0,2.0,0.0,0.0
208,6.0,3.0,8.0,7.0,3.0,1.0,12.0,2.0,1.0,3.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0
209,2.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
210,7.0,12.0,0.0,0.0,18.0,2.0,0.0,5.0,4.0,1.0,7.0,0.0,4.0,6.0,0.0,0.0,0.0
211,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
212,27.0,36.0,4.0,8.0,49.0,4.0,31.0,15.0,9.0,8.0,15.0,1.0,14.0,18.0,4.0,0.0,0.0
213,7.0,11.0,1.0,2.0,14.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0
214,8.0,28.0,2.0,0.0,26.0,7.0,4.0,16.0,9.0,5.0,7.0,0.0,16.0,15.0,0.0,0.0,0.0
215,5.0,23.0,0.0,0.0,29.0,0.0,6.0,12.0,1.0,4.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0
216,7.0,19.0,2.0,1.0,23.0,2.0,3.0,12.0,4.0,4.0,8.0,1.0,7.0,5.0,0.0,0.0,0.0
217,14.0,24.0,3.0,1.0,27.0,0.0,3.0,20.0,9.0,4.0,6.0,1.0,8.0,15.0,0.0,0.0,0.0
218,29.0,81.0,7.0,10.0,68.0,11.0,34.0,33.0,12.0,19.0,36.0,1.0,46.0,27.0,7.0,0.0,0.0
219,70.0,156.0,11.0,5.0,145.0,11.0,37.0,61.0,19.0,9.0,38.0,1.0,56.0,46.0,1.0,0.0,0.0
220,18.0,44.0,3.0,1.0,56.0,5.0,9.0,24.0,9.0,3.0,24.0,0.0,24.0,10.0,0.0,0.0,0.0
221,6.0,9.0,1.0,3.0,8.0,2.0,7.0,10.0,3.0,1.0,5.0,0.0,10.0,2.0,1.0,0.0,0.0
222,37.0,59.0,8.0,7.0,60.0,3.0,32.0,21.0,7.0,9.0,26.0,3.0,16.0,19.0,6.0,0.0,0.0
223,6.0,8.0,6.0,5.0,16.0,3.0,20.0,5.0,5.0,2.0,11.0,0.0,5.0,4.0,3.0,0.0,0.0
224,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
225,46.0,110.0,6.0,6.0,124.0,22.0,25.0,41.0,19.0,9.0,45.0,0.0,44.0,43.0,5.0,0.0,0.0
226,1.0,3.0,0.0,0.0,11.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
227,5.0,8.0,0.0,0.0,10.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0
228,35.0,63.0,6.0,4.0,61.0,10.0,29.0,24.0,9.0,9.0,21.0,2.0,17.0,13.0,1.0,0.0,0.0
229,5.0,9.0,1.0,1.0,8.0,0.0,6.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0
230,1.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
231,15.0,27.0,7.0,4.0,29.0,1.0,18.0,5.0,3.0,3.0,9.0,0.0,9.0,3.0,3.0,0.0,0.0
232,35.0,5.0,9.0,9.0,15.0,5.0,22.0,9.0,4.0,8.0,8.0,0.0,4.0,0.0,7.0,0.0,0.0
233,6.0,5.0,3.0,0.0,7.0,1.0,18.0,3.0,2.0,6.0,4.0,0.0,6.0,7.0,0.0,0.0,0.0
234,2.0,4.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
235,105.0,103.0,33.0,45.0,132.0,28.0,158.0,52.0,23.0,48.0,62.0,7.0,34.0,67.0,26.0,0.0,0.0
236,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,8.0,13.0,2.0,1.0,14.0,4.0,5.0,3.0,1.0,4.0,4.0,1.0,10.0,4.0,0.0,0.0,0.0
238,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
239,24.0,55.0,3.0,3.0,44.0,3.0,16.0,8.0,6.0,9.0,25.0,2.0,20.0,29.0,1.0,0.0,0.0
240,56.0,113.0,7.0,6.0,86.0,19.0,46.0,50.0,18.0,14.0,44.0,1.0,48.0,25.0,7.0,0.0,0.0
241,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
242,8.0,6.0,2.0,1.0,8.0,1.0,11.0,4.0,0.0,2.0,8.0,0.0,4.0,3.0,1.0,0.0,0.0
243,35.0,77.0,16.0,3.0,101.0,7.0,36.0,30.0,15.0,7.0,20.0,1.0,16.0,26.0,1.0,0.0,0.0
244,10.0,13.0,2.0,2.0,15.0,2.0,8.0,5.0,3.0,1.0,3.0,0.0,6.0,6.0,2.0,0.0,0.0
245,29.0,59.0,3.0,0.0,74.0,8.0,17.0,32.0,10.0,10.0,27.0,0.0,21.0,24.0,0.0,0.0,0.0
246,1.0,11.0,0.0,1.0,8.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0
247,44.0,48.0,7.0,4.0,67.0,6.0,23.0,27.0,12.0,15.0,25.0,1.0,24.0,18.0,3.0,0.0,0.0
248,14.0,17.0,4.0,2.0,15.0,0.0,5.0,13.0,3.0,1.0,4.0,1.0,8.0,10.0,0.0,0.0,0.0
249,3.0,4.0,1.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
250,5.0,10.0,1.0,1.0,5.0,0.0,6.0,2.0,4.0,2.0,3.0,4.0,7.0,6.0,1.0,0.0,0.0
251,8.0,16.0,1.0,0.0,22.0,0.0,1.0,9.0,2.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0
252,32.0,54.0,6.0,4.0,46.0,5.0,30.0,12.0,9.0,6.0,14.0,2.0,12.0,10.0,2.0,0.0,0.0
253,23.0,28.0,4.0,2.0,33.0,4.0,8.0,6.0,5.0,4.0,11.0,0.0,7.0,10.0,2.0,0.0,0.0
254,53.0,154.0,13.0,9.0,134.0,19.0,40.0,51.0,27.0,17.0,52.0,5.0,39.0,38.0,4.0,0.0,0.0
255,35.0,75.0,4.0,3.0,64.0,23.0,20.0,23.0,18.0,9.0,24.0,2.0,37.0,26.0,3.0,0.0,0.0
256,10.0,6.0,3.0,0.0,10.0,1.0,12.0,6.0,2.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,7.0,11.0,3.0,5.0,13.0,1.0,47.0,2.0,0.0,11.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0
259,17.0,32.0,9.0,6.0,38.0,4.0,25.0,11.0,8.0,14.0,13.0,1.0,7.0,12.0,0.0,0.0,0.0
260,11.0,25.0,1.0,1.0,26.0,6.0,3.0,13.0,9.0,2.0,9.0,0.0,11.0,9.0,0.0,0.0,0.0
261,20.0,47.0,3.0,3.0,49.0,7.0,14.0,18.0,10.0,6.0,10.0,2.0,20.0,13.0,0.0,0.0,0.0
262,32.0,49.0,3.0,12.0,57.0,6.0,45.0,29.0,10.0,19.0,15.0,2.0,11.0,11.0,4.0,0.0,0.0
263,13.0,49.0,0.0,3.0,63.0,3.0,16.0,19.0,9.0,5.0,11.0,1.0,18.0,9.0,1.0,0.0,0.0
264,21.0,37.0,1.0,0.0,42.0,7.0,7.0,14.0,4.0,5.0,10.0,0.0,20.0,9.0,2.0,0.0,0.0
265,94.0,210.0,16.0,14.0,226.0,20.0,75.0,88.0,40.0,27.0,60.0,3.0,60.0,95.0,5.0,0.0,0.0
266,36.0,76.0,2.0,1.0,77.0,2.0,13.0,26.0,11.0,8.0,19.0,0.0,29.0,18.0,1.0,0.0,0.0
267,2.0,13.0,1.0,1.0,11.0,0.0,5.0,3.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0
268,19.0,29.0,4.0,4.0,26.0,6.0,11.0,13.0,7.0,5.0,17.0,0.0,16.0,12.0,3.0,0.0,0.0
269,23.0,20.0,7.0,9.0,22.0,1.0,34.0,7.0,1.0,9.0,7.0,2.0,5.0,14.0,1.0,0.0,0.0
270,2.0,6.0,0.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
271,53.0,133.0,7.0,4.0,145.0,28.0,33.0,56.0,32.0,17.0,33.0,2.0,50.0,53.0,5.0,0.0,0.0
272,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,4.0,11.0,4.0,0.0,8.0,0.0,7.0,3.0,2.0,3.0,6.0,0.0,3.0,2.0,3.0,0.0,0.0
274,15.0,41.0,0.0,2.0,40.0,1.0,9.0,31.0,5.0,1.0,18.0,0.0,12.0,21.0,1.0,0.0,0.0
275,30.0,89.0,2.0,1.0,74.0,12.0,14.0,23.0,13.0,9.0,23.0,0.0,29.0,30.0,2.0,0.0,0.0
276,5.0,14.0,1.0,0.0,24.0,0.0,6.0,8.0,4.0,4.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0
277,1.0,5.0,0.0,0.0,5.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
278,3.0,6.0,0.0,3.0,3.0,0.0,32.0,1.0,2.0,4.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0
279,2.0,5.0,1.0,0.0,3.0,0.0,0.0,8.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0
280,31.0,63.0,0.0,3.0,79.0,2.0,13.0,34.0,14.0,8.0,18.0,0.0,30.0,26.0,2.0,0.0,0.0
281,3.0,13.0,1.0,2.0,14.0,1.0,13.0,6.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0
282,40.0,22.0,9.0,9.0,20.0,1.0,38.0,9.0,5.0,8.0,16.0,4.0,8.0,15.0,4.0,0.0,0.0
283,16.0,20.0,2.0,3.0,20.0,1.0,28.0,3.0,3.0,4.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0
284,14.0,44.0,3.0,4.0,48.0,7.0,15.0,18.0,5.0,7.0,20.0,1.0,19.0,9.0,1.0,0.0,0.0
285,9.0,8.0,4.0,4.0,9.0,3.0,9.0,2.0,0.0,2.0,4.0,1.0,6.0,2.0,1.0,0.0,0.0
286,12.0,27.0,1.0,0.0,36.0,5.0,3.0,12.0,3.0,1.0,11.0,0.0,12.0,9.0,0.0,0.0,0.0
287,2.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
288,2.0,4.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0
289,26.0,40.0,2.0,2.0,51.0,2.0,15.0,28.0,7.0,3.0,20.0,0.0,12.0,28.0,3.0,0.0,0.0
290,0.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
291,20.0,29.0,4.0,2.0,42.0,4.0,15.0,12.0,4.0,8.0,4.0,2.0,10.0,10.0,8.0,0.0,0.0
292,9.0,37.0,2.0,3.0,36.0,3.0,8.0,12.0,9.0,6.0,10.0,0.0,4.0,12.0,0.0,0.0,0.0
293,4.0,7.0,1.0,0.0,6.0,0.0,5.0,3.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0
294,16.0,22.0,5.0,2.0,24.0,1.0,14.0,12.0,8.0,5.0,6.0,0.0,5.0,15.0,1.0,0.0,0.0
295,19.0,27.0,17.0,3.0,23.0,1.0,31.0,14.0,4.0,5.0,11.0,2.0,4.0,9.0,6.0,0.0,0.0
296,7.0,31.0,0.0,0.0,34.0,3.0,5.0,9.0,5.0,3.0,9.0,0.0,11.0,13.0,0.0,0.0,0.0
297,3.0,4.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
298,10.0,75.0,2.0,1.0,43.0,1.0,7.0,28.0,10.0,9.0,16.0,1.0,20.0,29.0,0.0,0.0,0.0
299,6.0,21.0,1.0,5.0,23.0,5.0,12.0,7.0,5.0,9.0,13.0,0.0,6.0,7.0,1.0,0.0,0.0
300,8.0,19.0,1.0,0.0,15.0,3.0,2.0,3.0,0.0,6.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0
301,6.0,27.0,0.0,1.0,26.0,1.0,3.0,10.0,6.0,5.0,11.0,2.0,7.0,5.0,0.0,0.0,0.0
302,18.0,17.0,4.0,0.0,12.0,0.0,11.0,8.0,2.0,5.0,5.0,0.0,9.0,1.0,2.0,0.0,0.0
303,31.0,110.0,4.0,6.0,103.0,9.0,23.0,35.0,16.0,12.0,33.0,2.0,47.0,49.0,3.0,0.0,0.0
304,1.0,4.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
305,2.0,16.0,0.0,0.0,16.0,1.0,5.0,4.0,1.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0
306,11.0,21.0,2.0,4.0,25.0,2.0,15.0,11.0,5.0,1.0,15.0,3.0,5.0,7.0,1.0,0.0,0.0
307,12.0,13.0,0.0,0.0,18.0,0.0,43.0,2.0,1.0,7.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0
308,34.0,63.0,3.0,4.0,56.0,11.0,27.0,21.0,14.0,7.0,22.0,2.0,26.0,19.0,1.0,0.0,0.0
309,11.0,20.0,7.0,2.0,15.0,3.0,17.0,9.0,2.0,5.0,6.0,2.0,4.0,9.0,0.0,0.0,0.0
310,5.0,7.0,0.0,2.0,5.0,0.0,8.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
311,23.0,23.0,6.0,3.0,27.0,4.0,39.0,7.0,7.0,8.0,18.0,1.0,10.0,14.0,4.0,0.0,0.0
312,12.0,24.0,3.0,0.0,14.0,1.0,7.0,8.0,3.0,1.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0
313,18.0,50.0,2.0,4.0,48.0,6.0,12.0,22.0,7.0,7.0,14.0,1.0,27.0,15.0,3.0,0.0,0.0
314,24.0,40.0,7.0,4.0,45.0,5.0,17.0,15.0,8.0,11.0,17.0,1.0,28.0,10.0,1.0,0.0,0.0
315,68.0,130.0,29.0,22.0,136.0,24.0,82.0,56.0,23.0,29.0,58.0,9.0,41.0,53.0,9.0,0.0,0.0
316,12.0,3.0,4.0,6.0,7.0,1.0,16.0,1.0,6.0,8.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0
317,12.0,26.0,2.0,0.0,25.0,7.0,5.0,14.0,2.0,1.0,11.0,1.0,9.0,6.0,0.0,0.0,0.0
318,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
319,14.0,13.0,0.0,6.0,16.0,4.0,27.0,10.0,4.0,4.0,6.0,1.0,7.0,2.0,5.0,0.0,0.0
320,2.0,5.0,2.0,1.0,4.0,0.0,7.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
321,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
322,25.0,82.0,0.0,0.0,70.0,2.0,12.0,20.0,7.0,4.0,16.0,0.0,13.0,13.0,1.0,0.0,0.0
323,52.0,28.0,5.0,6.0,38.0,2.0,22.0,15.0,5.0,8.0,10.0,1.0,8.0,8.0,1.0,0.0,0.0
324,0.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
325,0.0,4.0,2.0,0.0,10.0,0.0,8.0,1.0,1.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0
326,15.0,52.0,2.0,1.0,47.0,8.0,10.0,16.0,7.0,5.0,9.0,0.0,10.0,14.0,0.0,0.0,0.0
327,22.0,33.0,1.0,0.0,30.0,4.0,3.0,13.0,3.0,1.0,8.0,0.0,4.0,18.0,0.0,0.0,0.0
328,6.0,18.0,0.0,0.0,14.0,0.0,4.0,11.0,1.0,0.0,3.0,0.0,6.0,8.0,0.0,0.0,0.0
329,17.0,48.0,5.0,2.0,28.0,8.0,7.0,24.0,6.0,1.0,10.0,2.0,20.0,9.0,2.0,0.0,0.0
330,25.0,42.0,4.0,15.0,46.0,3.0,51.0,22.0,8.0,9.0,11.0,1.0,15.0,18.0,1.0,0.0,0.0
331,45.0,26.0,12.0,16.0,45.0,5.0,69.0,13.0,8.0,19.0,16.0,6.0,12.0,22.0,8.0,0.0,0.0
332,12.0,18.0,2.0,0.0,25.0,5.0,9.0,14.0,8.0,6.0,18.0,2.0,17.0,4.0,1.0,0.0,0.0
333,24.0,67.0,2.0,2.0,51.0,9.0,12.0,29.0,16.0,3.0,28.0,2.0,35.0,28.0,1.0,0.0,0.0
334,6.0,9.0,4.0,8.0,18.0,1.0,12.0,5.0,3.0,7.0,11.0,0.0,4.0,4.0,4.0,0.0,0.0
335,7.0,23.0,2.0,3.0,16.0,2.0,4.0,3.0,4.0,1.0,9.0,0.0,1.0,5.0,1.0,0.0,0.0
336,1.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
337,62.0,107.0,10.0,10.0,112.0,14.0,60.0,43.0,13.0,24.0,45.0,4.0,35.0,49.0,8.0,0.0,0.0
338,2.0,3.0,0.0,1.0,5.0,1.0,12.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
339,17.0,14.0,11.0,4.0,24.0,2.0,18.0,10.0,3.0,5.0,5.0,3.0,13.0,9.0,4.0,0.0,0.0
340,32.0,84.0,4.0,3.0,64.0,9.0,20.0,21.0,17.0,12.0,35.0,1.0,27.0,20.0,2.0,0.0,0.0
341,56.0,106.0,13.0,10.0,98.0,10.0,79.0,36.0,10.0,20.0,31.0,5.0,33.0,52.0,7.0,0.0,0.0
342,2.0,7.0,0.0,0.0,8.0,1.0,1.0,12.0,3.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0
343,22.0,9.0,2.0,2.0,15.0,4.0,5.0,8.0,5.0,3.0,11.0,2.0,5.0,3.0,2.0,0.0,0.0
344,54.0,83.0,21.0,17.0,78.0,8.0,55.0,24.0,11.0,21.0,28.0,1.0,13.0,18.0,2.0,0.0,0.0
345,6.0,8.0,0.0,2.0,2.0,0.0,15.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
346,21.0,48.0,1.0,3.0,44.0,4.0,6.0,11.0,14.0,2.0,8.0,0.0,14.0,13.0,0.0,0.0,0.0
347,23.0,65.0,3.0,3.0,49.0,8.0,11.0,31.0,5.0,6.0,22.0,1.0,24.0,27.0,2.0,0.0,0.0
348,71.0,173.0,16.0,15.0,165.0,20.0,64.0,50.0,32.0,29.0,68.0,1.0,59.0,71.0,17.0,0.0,0.0
349,40.0,21.0,9.0,18.0,32.0,4.0,64.0,8.0,2.0,19.0,17.0,3.0,6.0,17.0,5.0,0.0,0.0
350,6.0,45.0,4.0,1.0,50.0,0.0,10.0,11.0,9.0,2.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
351,13.0,7.0,10.0,10.0,16.0,2.0,21.0,3.0,0.0,9.0,6.0,4.0,6.0,13.0,11.0,0.0,0.0
352,3.0,13.0,4.0,1.0,13.0,0.0,17.0,5.0,2.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0
353,79.0,74.0,12.0,19.0,84.0,4.0,72.0,32.0,16.0,19.0,20.0,3.0,19.0,43.0,7.0,0.0,0.0
354,2.0,3.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,29.0,30.0,6.0,8.0,41.0,5.0,31.0,22.0,3.0,12.0,9.0,0.0,18.0,17.0,3.0,0.0,0.0
356,18.0,12.0,9.0,8.0,22.0,3.0,13.0,3.0,6.0,6.0,14.0,1.0,5.0,4.0,3.0,0.0,0.0
357,16.0,31.0,2.0,0.0,28.0,6.0,2.0,20.0,2.0,1.0,11.0,0.0,10.0,8.0,1.0,0.0,0.0
358,2.0,1.0,0.0,0.0,3.0,0.0,7.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
359,1.0,4.0,1.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
360,24.0,37.0,1.0,0.0,59.0,11.0,14.0,16.0,15.0,8.0,20.0,0.0,16.0,16.0,0.0,0.0,0.0
361,11.0,32.0,3.0,1.0,32.0,2.0,5.0,13.0,7.0,3.0,11.0,1.0,12.0,6.0,0.0,0.0,0.0
362,16.0,48.0,4.0,1.0,36.0,5.0,8.0,13.0,2.0,9.0,15.0,0.0,8.0,12.0,0.0,0.0,0.0
363,4.0,6.0,1.0,0.0,4.0,0.0,0.0,7.0,3.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0
364,13.0,22.0,0.0,0.0,25.0,2.0,3.0,6.0,1.0,2.0,9.0,0.0,8.0,2.0,0.0,0.0,0.0
365,19.0,8.0,3.0,4.0,24.0,2.0,22.0,4.0,0.0,3.0,9.0,0.0,3.0,2.0,1.0,0.0,0.0
366,9.0,14.0,3.0,0.0,17.0,3.0,12.0,9.0,3.0,5.0,14.0,0.0,6.0,6.0,2.0,0.0,0.0
367,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368,21.0,19.0,4.0,3.0,14.0,3.0,11.0,9.0,1.0,6.0,11.0,0.0,9.0,1.0,1.0,0.0,0.0
369,5.0,36.0,3.0,0.0,30.0,1.0,1.0,18.0,6.0,1.0,8.0,0.0,7.0,7.0,1.0,0.0,0.0
370,5.0,4.0,3.0,0.0,6.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,2.0,3.0,1.0,0.0,0.0
371,36.0,91.0,8.0,4.0,72.0,10.0,19.0,35.0,18.0,10.0,30.0,0.0,23.0,22.0,0.0,0.0,0.0
372,7.0,16.0,1.0,0.0,13.0,1.0,4.0,8.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0
373,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
374,22.0,52.0,5.0,7.0,66.0,12.0,25.0,24.0,12.0,13.0,21.0,2.0,27.0,16.0,2.0,0.0,0.0
375,3.0,5.0,1.0,0.0,4.0,0.0,11.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
376,20.0,66.0,1.0,2.0,55.0,4.0,10.0,22.0,4.0,6.0,14.0,0.0,27.0,20.0,1.0,0.0,0.0
377,56.0,111.0,6.0,4.0,106.0,16.0,28.0,40.0,14.0,13.0,50.0,1.0,45.0,22.0,4.0,0.0,0.0
378,18.0,9.0,12.0,12.0,20.0,11.0,26.0,9.0,2.0,13.0,15.0,2.0,9.0,6.0,10.0,0.0,0.0
379,12.0,23.0,1.0,2.0,17.0,3.0,15.0,8.0,0.0,6.0,3.0,1.0,9.0,13.0,2.0,0.0,0.0
380,16.0,20.0,2.0,6.0,18.0,4.0,16.0,9.0,4.0,1.0,10.0,1.0,6.0,12.0,2.0,0.0,0.0
381,7.0,9.0,2.0,3.0,22.0,1.0,6.0,3.0,0.0,2.0,4.0,0.0,7.0,4.0,1.0,0.0,0.0
382,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
383,8.0,20.0,2.0,3.0,23.0,1.0,7.0,5.0,3.0,5.0,12.0,0.0,6.0,9.0,0.0,0.0,0.0
384,7.0,8.0,0.0,2.0,5.0,1.0,4.0,4.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
385,12.0,21.0,2.0,1.0,19.0,1.0,13.0,6.0,6.0,1.0,13.0,1.0,11.0,5.0,0.0,0.0,0.0
386,25.0,67.0,3.0,2.0,57.0,12.0,9.0,31.0,11.0,5.0,22.0,0.0,19.0,23.0,1.0,0.0,0.0
387,3.0,10.0,2.0,1.0,13.0,0.0,2.0,1.0,2.0,4.0,7.0,1.0,5.0,4.0,1.0,0.0,0.0
