ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
196,139.0,52.0,50.0,62.0,151.0,24.0,94.0,11.0,49.0,157.0,36.0,153.0,7.0,243.0,125.0,0.0,0.0
197,6.0,2.0,1.0,0.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
198,10.0,4.0,0.0,2.0,3.0,1.0,52.0,1.0,2.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
199,11.0,3.0,0.0,2.0,12.0,1.0,5.0,0.0,0.0,5.0,6.0,0.0,2.0,3.0,1.0,0.0,0.0
200,13.0,6.0,7.0,6.0,11.0,3.0,31.0,0.0,4.0,5.0,5.0,2.0,0.0,4.0,3.0,0.0,0.0
201,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
202,2.0,4.0,1.0,0.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
203,7.0,7.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0
204,10.0,1.0,4.0,1.0,10.0,4.0,37.0,2.0,3.0,4.0,14.0,0.0,2.0,3.0,0.0,0.0,0.0
205,148.0,32.0,119.0,119.0,163.0,14.0,278.0,12.0,46.0,175.0,37.0,56.0,12.0,120.0,111.0,0.0,0.0
206,5.0,11.0,0.0,1.0,7.0,2.0,1.0,4.0,0.0,1.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0
207,7.0,7.0,4.0,6.0,9.0,2.0,18.0,0.0,0.0,6.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0
208,30.0,8.0,19.0,30.0,15.0,7.0,32.0,5.0,9.0,21.0,14.0,12.0,6.0,10.0,13.0,0.0,0.0
209,4.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0
212,6.0,2.0,1.0,0.0,3.0,0.0,12.0,1.0,2.0,4.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0
213,13.0,2.0,8.0,9.0,14.0,6.0,14.0,1.0,3.0,11.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0
214,7.0,9.0,0.0,1.0,12.0,11.0,6.0,2.0,2.0,4.0,7.0,4.0,2.0,1.0,4.0,0.0,0.0
215,4.0,6.0,0.0,3.0,8.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
216,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0
217,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
218,29.0,25.0,4.0,7.0,30.0,9.0,17.0,8.0,7.0,13.0,11.0,4.0,6.0,12.0,5.0,0.0,0.0
219,7.0,8.0,1.0,1.0,9.0,2.0,3.0,2.0,3.0,0.0,5.0,2.0,4.0,1.0,4.0,0.0,0.0
220,5.0,6.0,3.0,0.0,6.0,8.0,8.0,2.0,6.0,0.0,6.0,0.0,2.0,2.0,5.0,0.0,0.0
221,20.0,11.0,7.0,11.0,10.0,8.0,9.0,3.0,5.0,3.0,7.0,6.0,2.0,2.0,13.0,0.0,0.0
222,23.0,18.0,3.0,1.0,20.0,2.0,20.0,6.0,3.0,9.0,13.0,1.0,2.0,3.0,3.0,0.0,0.0
223,30.0,19.0,21.0,15.0,18.0,9.0,42.0,3.0,13.0,23.0,15.0,5.0,5.0,8.0,15.0,0.0,0.0
224,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,14.0,18.0,7.0,7.0,18.0,15.0,20.0,5.0,3.0,9.0,9.0,4.0,3.0,9.0,8.0,0.0,0.0
226,4.0,1.0,1.0,0.0,7.0,1.0,4.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
227,1.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
228,7.0,10.0,3.0,0.0,16.0,3.0,12.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0
229,0.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,33.0,5.0,4.0,10.0,16.0,9.0,43.0,0.0,1.0,5.0,8.0,2.0,3.0,6.0,5.0,0.0,0.0
232,1.0,0.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
233,4.0,1.0,3.0,1.0,2.0,1.0,11.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
235,88.0,36.0,39.0,55.0,108.0,30.0,243.0,22.0,13.0,71.0,38.0,19.0,13.0,29.0,32.0,0.0,0.0
236,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
237,5.0,4.0,3.0,2.0,2.0,2.0,6.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0
238,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,16.0,7.0,2.0,2.0,13.0,5.0,9.0,1.0,3.0,0.0,5.0,1.0,3.0,7.0,0.0,0.0,0.0
240,28.0,18.0,9.0,9.0,26.0,17.0,38.0,8.0,13.0,17.0,12.0,21.0,5.0,12.0,11.0,0.0,0.0
241,5.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,8.0,6.0,6.0,5.0,7.0,3.0,18.0,1.0,3.0,6.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
243,6.0,9.0,3.0,1.0,7.0,0.0,10.0,1.0,2.0,5.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
244,11.0,3.0,1.0,0.0,5.0,0.0,5.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
245,22.0,20.0,4.0,4.0,16.0,6.0,13.0,1.0,2.0,4.0,8.0,9.0,3.0,4.0,13.0,0.0,0.0
246,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,36.0,9.0,5.0,8.0,29.0,4.0,24.0,4.0,8.0,10.0,16.0,5.0,8.0,10.0,7.0,0.0,0.0
248,7.0,3.0,2.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
249,2.0,1.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0
250,19.0,3.0,8.0,6.0,13.0,0.0,17.0,1.0,1.0,8.0,7.0,5.0,0.0,6.0,16.0,0.0,0.0
251,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
252,26.0,11.0,5.0,2.0,25.0,6.0,18.0,3.0,5.0,3.0,4.0,1.0,4.0,5.0,6.0,0.0,0.0
253,14.0,10.0,10.0,3.0,10.0,2.0,23.0,3.0,1.0,1.0,7.0,0.0,2.0,6.0,13.0,0.0,0.0
254,13.0,23.0,6.0,5.0,24.0,10.0,26.0,7.0,6.0,3.0,16.0,10.0,4.0,3.0,5.0,0.0,0.0
255,10.0,6.0,4.0,0.0,9.0,12.0,3.0,4.0,7.0,5.0,9.0,0.0,5.0,4.0,2.0,0.0,0.0
256,14.0,1.0,6.0,11.0,6.0,6.0,24.0,0.0,1.0,5.0,4.0,3.0,1.0,2.0,13.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,7.0,2.0,0.0,2.0,2.0,0.0,12.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
259,25.0,5.0,9.0,3.0,17.0,1.0,27.0,1.0,4.0,10.0,3.0,2.0,2.0,5.0,5.0,0.0,0.0
260,3.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
261,16.0,16.0,3.0,4.0,14.0,8.0,13.0,1.0,7.0,0.0,13.0,2.0,4.0,4.0,2.0,0.0,0.0
262,24.0,21.0,8.0,14.0,21.0,10.0,47.0,9.0,3.0,6.0,8.0,5.0,3.0,11.0,22.0,0.0,0.0
263,8.0,5.0,1.0,0.0,15.0,5.0,8.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,6.0,0.0,0.0
264,15.0,7.0,3.0,2.0,16.0,15.0,7.0,5.0,5.0,6.0,6.0,2.0,3.0,2.0,2.0,0.0,0.0
265,14.0,15.0,1.0,3.0,21.0,3.0,4.0,1.0,4.0,4.0,5.0,1.0,6.0,1.0,3.0,0.0,0.0
266,7.0,6.0,0.0,0.0,8.0,2.0,2.0,0.0,2.0,1.0,6.0,2.0,5.0,7.0,0.0,0.0,0.0
267,3.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
268,16.0,9.0,6.0,4.0,16.0,2.0,17.0,3.0,5.0,7.0,17.0,2.0,1.0,6.0,7.0,0.0,0.0
269,5.0,3.0,1.0,1.0,8.0,0.0,10.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
270,5.0,2.0,1.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0
271,12.0,16.0,5.0,3.0,14.0,19.0,22.0,8.0,5.0,6.0,10.0,4.0,5.0,14.0,3.0,0.0,0.0
272,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
273,7.0,1.0,2.0,5.0,7.0,2.0,10.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0
274,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
275,15.0,18.0,1.0,0.0,13.0,6.0,5.0,5.0,3.0,5.0,9.0,1.0,3.0,6.0,2.0,0.0,0.0
276,3.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
277,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
278,2.0,0.0,0.0,1.0,1.0,0.0,11.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
279,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
280,5.0,8.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0
281,7.0,1.0,0.0,2.0,2.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
282,17.0,4.0,5.0,1.0,6.0,3.0,21.0,0.0,2.0,9.0,6.0,1.0,1.0,7.0,3.0,0.0,0.0
283,7.0,1.0,1.0,1.0,3.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
284,6.0,8.0,0.0,2.0,2.0,1.0,4.0,6.0,0.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0
285,12.0,5.0,2.0,2.0,9.0,3.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0
286,9.0,8.0,4.0,0.0,5.0,4.0,3.0,1.0,5.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0
287,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
289,5.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291,11.0,4.0,5.0,2.0,11.0,15.0,12.0,5.0,6.0,4.0,16.0,1.0,4.0,6.0,2.0,0.0,0.0
292,3.0,4.0,3.0,0.0,5.0,2.0,1.0,0.0,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0
293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
294,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
295,44.0,10.0,36.0,25.0,20.0,7.0,108.0,3.0,5.0,31.0,10.0,12.0,2.0,19.0,16.0,0.0,0.0
296,4.0,4.0,2.0,1.0,3.0,11.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0
297,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,6.0,0.0,0.0,2.0,4.0,7.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
300,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
302,19.0,3.0,4.0,5.0,6.0,8.0,14.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
303,10.0,7.0,1.0,5.0,7.0,12.0,6.0,1.0,1.0,4.0,10.0,3.0,3.0,3.0,2.0,0.0,0.0
304,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306,19.0,4.0,5.0,6.0,15.0,7.0,30.0,3.0,3.0,6.0,3.0,1.0,2.0,9.0,12.0,0.0,0.0
307,5.0,0.0,0.0,5.0,4.0,0.0,13.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
308,14.0,11.0,5.0,2.0,21.0,5.0,10.0,0.0,5.0,3.0,11.0,5.0,3.0,7.0,2.0,0.0,0.0
309,30.0,5.0,8.0,9.0,11.0,4.0,40.0,1.0,2.0,13.0,11.0,3.0,2.0,7.0,4.0,0.0,0.0
310,6.0,1.0,3.0,8.0,12.0,1.0,11.0,6.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0
311,16.0,9.0,10.0,15.0,15.0,7.0,37.0,2.0,7.0,6.0,8.0,5.0,3.0,4.0,6.0,0.0,0.0
312,2.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,6.0,4.0,2.0,0.0,7.0,13.0,5.0,2.0,2.0,4.0,16.0,0.0,5.0,5.0,4.0,0.0,0.0
314,22.0,6.0,4.0,2.0,15.0,4.0,7.0,1.0,4.0,8.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0
315,60.0,37.0,26.0,50.0,86.0,18.0,140.0,15.0,21.0,54.0,23.0,18.0,7.0,28.0,29.0,0.0,0.0
316,35.0,7.0,23.0,23.0,26.0,6.0,60.0,3.0,13.0,29.0,9.0,11.0,0.0,13.0,22.0,0.0,0.0
317,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,8.0,0.0,1.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
320,1.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
323,2.0,1.0,0.0,1.0,15.0,1.0,26.0,1.0,4.0,9.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0
324,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,3.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
326,2.0,5.0,0.0,0.0,5.0,7.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
327,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
328,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,8.0,16.0,0.0,1.0,8.0,8.0,4.0,2.0,1.0,2.0,6.0,0.0,5.0,4.0,2.0,0.0,0.0
330,9.0,1.0,0.0,1.0,8.0,1.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
331,72.0,18.0,55.0,46.0,58.0,12.0,190.0,8.0,7.0,45.0,19.0,17.0,8.0,23.0,25.0,0.0,0.0
332,8.0,6.0,2.0,1.0,7.0,10.0,11.0,6.0,3.0,0.0,8.0,0.0,3.0,2.0,8.0,0.0,0.0
333,11.0,12.0,4.0,2.0,13.0,14.0,6.0,3.0,2.0,5.0,15.0,3.0,2.0,1.0,1.0,0.0,0.0
334,18.0,1.0,4.0,11.0,13.0,2.0,19.0,1.0,3.0,10.0,12.0,4.0,0.0,4.0,4.0,0.0,0.0
335,7.0,7.0,6.0,2.0,6.0,2.0,17.0,0.0,0.0,1.0,6.0,0.0,4.0,4.0,4.0,0.0,0.0
336,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
337,39.0,25.0,6.0,10.0,40.0,7.0,58.0,18.0,7.0,9.0,19.0,6.0,5.0,16.0,10.0,0.0,0.0
338,2.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
339,146.0,34.0,47.0,46.0,124.0,21.0,120.0,7.0,32.0,113.0,36.0,24.0,11.0,92.0,87.0,0.0,0.0
340,21.0,13.0,2.0,0.0,5.0,2.0,6.0,2.0,4.0,1.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
341,14.0,12.0,5.0,3.0,12.0,4.0,43.0,2.0,3.0,8.0,9.0,3.0,5.0,3.0,12.0,0.0,0.0
342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,8.0,0.0,1.0,1.0,5.0,5.0,17.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0
344,57.0,18.0,19.0,50.0,45.0,9.0,90.0,11.0,9.0,34.0,25.0,21.0,4.0,17.0,16.0,0.0,0.0
345,1.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
346,1.0,4.0,0.0,1.0,5.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
347,4.0,5.0,0.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
348,37.0,42.0,9.0,13.0,39.0,31.0,39.0,14.0,18.0,22.0,25.0,11.0,8.0,39.0,15.0,0.0,0.0
349,36.0,7.0,23.0,41.0,30.0,9.0,91.0,2.0,7.0,27.0,14.0,12.0,4.0,16.0,21.0,0.0,0.0
350,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
351,63.0,16.0,34.0,68.0,33.0,9.0,88.0,6.0,14.0,55.0,14.0,23.0,1.0,32.0,34.0,0.0,0.0
352,10.0,0.0,1.0,5.0,4.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0
353,13.0,3.0,5.0,9.0,11.0,2.0,40.0,3.0,6.0,8.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0
354,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
355,8.0,4.0,3.0,6.0,5.0,2.0,12.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,8.0,0.0,0.0
356,60.0,9.0,45.0,41.0,28.0,11.0,82.0,3.0,8.0,37.0,13.0,9.0,3.0,25.0,21.0,0.0,0.0
357,2.0,4.0,3.0,0.0,2.0,10.0,2.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0
358,4.0,2.0,3.0,4.0,4.0,4.0,10.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0
359,6.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,11.0,5.0,3.0,0.0,13.0,6.0,10.0,3.0,3.0,5.0,6.0,0.0,1.0,4.0,1.0,0.0,0.0
361,13.0,10.0,2.0,3.0,7.0,5.0,4.0,4.0,2.0,4.0,9.0,0.0,5.0,6.0,3.0,0.0,0.0
362,6.0,12.0,2.0,1.0,5.0,5.0,6.0,2.0,5.0,5.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0
363,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
364,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
365,21.0,2.0,3.0,4.0,9.0,0.0,24.0,4.0,2.0,8.0,8.0,3.0,2.0,3.0,6.0,0.0,0.0
366,16.0,6.0,2.0,2.0,7.0,1.0,14.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0
367,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368,26.0,7.0,4.0,6.0,11.0,13.0,16.0,4.0,1.0,3.0,15.0,2.0,1.0,5.0,4.0,0.0,0.0
369,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,24.0,5.0,1.0,3.0,10.0,3.0,13.0,1.0,3.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
371,10.0,13.0,1.0,1.0,7.0,5.0,3.0,1.0,4.0,2.0,7.0,0.0,2.0,2.0,1.0,0.0,0.0
372,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,19.0,11.0,5.0,1.0,7.0,4.0,12.0,3.0,5.0,6.0,15.0,1.0,3.0,5.0,4.0,0.0,0.0
375,2.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
376,4.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0
377,21.0,32.0,5.0,2.0,20.0,12.0,16.0,9.0,7.0,9.0,18.0,2.0,16.0,8.0,11.0,0.0,0.0
378,18.0,1.0,5.0,3.0,11.0,2.0,12.0,0.0,7.0,4.0,5.0,0.0,4.0,3.0,6.0,0.0,0.0
379,16.0,1.0,4.0,10.0,14.0,3.0,35.0,4.0,2.0,8.0,9.0,3.0,2.0,3.0,12.0,0.0,0.0
380,9.0,4.0,2.0,1.0,4.0,5.0,12.0,0.0,2.0,3.0,6.0,1.0,3.0,1.0,2.0,0.0,0.0
381,5.0,4.0,9.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0
382,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,7.0,2.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
384,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,13.0,4.0,6.0,3.0,5.0,8.0,10.0,1.0,3.0,3.0,6.0,2.0,0.0,4.0,3.0,0.0,0.0
386,2.0,10.0,2.0,2.0,4.0,10.0,4.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0
387,5.0,5.0,2.0,0.0,3.0,5.0,4.0,0.0,2.0,5.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0
388,4.0,4.0,3.0,5.0,3.0,0.0,7.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0
389,0.0,0.0,1.0,3.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
390,34.0,18.0,9.0,3.0,29.0,10.0,20.0,4.0,2.0,12.0,15.0,9.0,3.0,17.0,19.0,0.0,0.0
391,9.0,8.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0
392,9.0,9.0,7.0,2.0,9.0,4.0,15.0,2.0,1.0,2.0,4.0,0.0,3.0,3.0,7.0,0.0,0.0
393,12.0,5.0,1.0,5.0,13.0,7.0,8.0,2.0,2.0,11.0,9.0,3.0,5.0,10.0,2.0,0.0,0.0
