"cluster_id","COUNT(image_id)","slot_signature_n_objects","slot_signature_token"
887,281,2,63,0,92,0,0,0,0,0,0
888,55,3,67,73,0,0,0,0,13,0,0
889,1,4,60,41,0,0,0,41,44,0,0
890,211,3,41,41,0,0,0,41,0,0,0
891,2105,2,0,0,0,0,0,0,0,26,26
892,3568,2,33,33,0,0,0,0,0,0,0
893,182,2,60,43,0,0,0,0,0,0,0
894,12,3,55,55,0,0,0,55,0,0,0
895,1125,1,0,0,0,0,0,0,0,67,0
896,1278,2,53,53,0,0,0,0,0,0,0
897,1596,3,63,63,0,0,0,0,0,63,0
898,544,2,67,58,0,0,0,0,0,0,0
899,19,2,56,1,0,0,0,0,0,0,0
900,1,3,29,16,0,0,0,0,13,0,0
901,12,3,0,40,0,0,0,0,0,60,60
902,2,4,41,67,0,0,0,26,26,0,0
903,30,3,67,0,0,0,0,26,26,0,0
904,8,3,41,26,92,0,0,0,0,0,0
905,6,4,26,26,92,0,0,67,0,0,0
