0,16332,"['peopl', 'motion', 'casual', 'cloth', 'confid', 'happi', 'individu', 'carefre', 'ident', 'vertic', 'look', 'camera', 'flag', 'quarter', 'length', 'outdoor', 'year', 'posit', 'emot', 'cheer', 'content', 'emot', 'short', 'hair', 'black', 'hair', 'fountain', 'stand', 'laugh', 'itali', 'person', 'beauti', 'adult', 'young', 'adult', 'year', 'british', 'flag', 'color', 'imag', 'patriot', 'copi', 'space', 'women', 'young', 'women', 'young', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'insignia', 'african', 'ethnic', 'adult', 'beauti', 'peopl', 'relax', 'beauti', 'woman', 'hair', 'millenni', 'generat']"
1,16350,[]
2,16396,[]
3,16491,[]
4,16668,[]
5,16777,"['peopl', 'motion', 'casual', 'cloth', 'confid', 'happi', 'individu', 'carefre', 'ident', 'vertic', 'look', 'camera', 'flag', 'quarter', 'length', 'outdoor', 'year', 'posit', 'emot', 'cheer', 'content', 'emot', 'short', 'hair', 'black', 'hair', 'fountain', 'stand', 'laugh', 'itali', 'person', 'beauti', 'adult', 'young', 'adult', 'year', 'british', 'flag', 'color', 'imag', 'patriot', 'copi', 'space', 'women', 'young', 'women', 'young', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'insignia', 'african', 'ethnic', 'adult', 'beauti', 'peopl', 'relax', 'beauti', 'woman', 'hair', 'millenni', 'generat']"
6,16949,[]
7,17194,[]
8,17250,"['peopl', 'aggress', 'weapon', 'lifestyl', 'vertic', 'look', 'camera', 'waist', 'outdoor', 'year', 'view', 'circus', 'white_ethn', 'stand', 'smile', 'hold', 'austria', 'person', 'adult', 'matur', 'adult', 'juggl', 'color', 'imag', 'juggl', 'bregenz', 'women', 'matur', 'women', 'matur', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'focus', 'foreground', 'adult']"
9,17327,[]
0,17622,[]
1,17699,[]
2,17958,[]
3,18124,[]
4,18221,[]
5,18354,[]
6,18475,"['peopl', 'cold', 'temperatur', 'cloth', 'environ', 'lifestyl', 'road', 'horizont', 'look', 'camera', 'quarter', 'length', 'outdoor', 'year', 'view', 'white_ethn', 'stand', 'smile', 'belgium', 'season', 'winter', 'snow', 'person', 'adult', 'matur', 'adult', 'weather', 'color', 'imag', 'scarf', 'snow', 'matur', 'women', 'matur', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'real', 'peopl', 'warm', 'cloth', 'adult', 'extrem', 'weather']"
7,18549,[]
8,18666,[]
9,18670,[]
0,18857,[]
1,18892,[]
2,19112,"['peopl', 'happi', 'innoc', 'lifestyl', 'vertic', 'look', 'camera', 'outdoor', 'year', 'view', 'hairstyl', 'white_ethn', 'stand', 'smile', 'hold', 'albania', 'leaf', 'childhood', 'person', 'child', 'cute', 'color', 'imag', 'girl', 'girl', 'portrait', 'elementari', 'leisur', 'activ', 'photographi', 'real', 'peopl', 'warm', 'cloth', 'children']"
3,19210,[]
4,19280,"['peopl', 'happi', 'individu', 'contempl', 'busi', 'horizont', 'studio', 'shoot', 'human', 'bodi', 'close', 'human', 'face', 'view', 'north', 'america', 'posit', 'emot', 'short', 'hair', 'blond', 'hair', 'tanzania', 'african', 'american', 'ethnic', 'occup', 'busi', 'person', 'profession', 'occup', 'smile', 'spain', 'green', 'color', 'white', 'color', 'barcelona', 'spain', 'person', 'adult', 'young', 'adult', 'color', 'imag', 'eye', 'close', 'femal', 'women', 'young', 'women', 'young', 'woman', 'women', 'woman', 'portrait', 'businesswoman', 'photographi', 'busi', 'creativ', 'occup', 'toothi', 'smile', 'white', 'collar', 'worker', 'fashion', 'african', 'ethnic', 'white', 'background', 'earring', 'adult', 'headshot', 'formal', 'portrait', 'beauti', 'woman', 'smart', 'casual', 'corpor', 'busi', 'entrepreneur', 'busi', 'casual', 'businesswear']"
5,19358,"['peopl', 'casual', 'cloth', 'mode', 'transport', 'connect', 'exhaust', 'coat', 'garment', 'lifestyl', 'transport', 'vacat', 'travel', 'destin', 'horizont', 'outdoor', 'human', 'bodi', 'winter', 'coat', 'black', 'hair', 'human', 'hand', 'multiraci', 'person', 'passeng', 'rail', 'window', 'sit', 'hold', 'austria', 'yawn', 'train', 'vehicl', 'passeng', 'train', 'modern', 'winter', 'autumn', 'vienna', 'austria', 'tire', 'person', 'commut', 'adult', 'adult', 'year', 'subway', 'platform', 'citi', 'life', 'hand', 'cover', 'mouth', 'women', 'adult', 'women', 'adult', 'woman', 'women', 'woman', 'work', 'photographi', 'public', 'transport', 'travel', 'capit', 'citi', 'warm', 'cloth', 'adult', 'rail', 'transport', 'subway']"
6,19379,[]
7,19744,"['peopl', 'happi', 'enjoy', 'variat', 'choic', 'educ', 'horizont', 'studio', 'shoot', 'look', 'camera', 'year', 'close', 'view', 'cheer', 'singapor', 'japanes', 'ethnic', 'pencil', 'smile', 'hold', 'studi', 'childhood', 'person', 'learn', 'child', 'color', 'imag', 'male', 'portrait', 'elementari', 'photographi', 'white', 'background', 'children', 'color', 'pencil', 'headshot', 'japanes', 'school', 'suppli']"
8,19801,[]
9,19808,[]
0,19844,[]
1,20190,[]
2,20199,[]
3,20218,"['peopl', 'cold', 'temperatur', 'environ', 'lifestyl', 'natur', 'horizont', 'look', 'camera', 'quarter', 'length', 'outdoor', 'black', 'white', 'hungari', 'high', 'angl', 'view', 'hairstyl', 'white_ethn', 'sit', 'tree', 'season', 'winter', 'snow', 'budapest', 'person', 'adult', 'young', 'adult', 'weather', 'knit', 'young', 'women', 'young', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'real', 'peopl', 'warm', 'cloth', 'adult']"
4,20375,[]
5,20408,[]
6,20420,"['peopl', 'care', 'nightwear', 'babi', 'cloth', 'love', 'emot', 'happi', 'enjoy', 'carefre', 'home', 'interior', 'innoc', 'life', 'dreamlik', 'growth', 'furnitur', 'pajama', 'lifestyl', 'horizont', 'look', 'camera', 'indoor', 'bed', 'asia', 'posit', 'emot', 'cheer', 'china', 'east', 'asia', 'hong', 'kong', 'asian', 'indian', 'ethnic', 'chines', 'ethnic', 'bedroom', 'sit', 'smile', 'sheet', 'bed', 'sleep', 'person', 'healthi', 'lifestyl', 'babi', 'human', 'cute', 'color', 'imag', 'domest', 'life', 'wake', 'babi', 'babi', 'boy', 'babi', 'girl', 'wellb', 'portrait', 'photographi', 'morn', 'nap', 'bedtim', 'toddler', 'seren', 'peopl', 'life', 'seri', 'relax', 'babyhood', 'simpl', 'live', 'cozi']"
7,20509,"['peopl', 'casual', 'cloth', 'lifestyl', 'natur', 'vacat', 'horizont', 'look', 'camera', 'length', 'outdoor', 'mozambiqu', 'white_ethn', 'sit', 'smile', 'tropic', 'climat', 'tree', 'tropic', 'tree', 'palm', 'tree', 'sand', 'beach', 'person', 'adult', 'matur', 'adult', 'color', 'imag', 'weekend', 'activ', 'incident', 'peopl', 'matur', 'women', 'matur', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'real', 'peopl', 'adult', 'bazaruto']"
8,20510,[]
9,20691,[]
0,20875,[]
1,20910,[]
2,20911,[]
3,20955,"['peopl', 'emot', 'happi', 'lifestyl', 'road', 'vertic', 'look', 'camera', 'waist', 'outdoor', 'year', 'view', 'cheer', 'hairstyl', 'philippin', 'white_ethn', 'smile', 'person', 'adult', 'senior', 'adult', 'color', 'imag', 'hand', 'chin', 'senior', 'women', 'senior', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'real', 'peopl', 'adult', 'headshot', 'hair', 'real', 'life']"
4,20976,[]
5,20999,[]
6,21217,[]
7,21335,[]
8,21338,[]
9,21342,[]
0,21352,"['peopl', 'care', 'equip', 'uniform', 'coat', 'garment', 'suit', 'expertis', 'medicin', 'busi', 'healthcar', 'medicin', 'horizont', 'vertic', 'human', 'bodi', 'eyeglass', 'beard', 'human', 'hand', 'stethoscop', 'white_ethn', 'patient', 'occup', 'scientist', 'cross', 'traine', 'doctor', 'general', 'practition', 'surgeon', 'paramed', 'black', 'color', 'blue', 'white', 'color', 'pharmacist', 'bosnia', 'herzegovina', 'surgeri', 'hospit', 'person', 'adult', 'arm', 'cross', 'color', 'imag', 'coat', 'pediatrician', 'medic', 'student', 'medic', 'clinic', 'masculin', 'copi', 'space', 'male', 'portrait', 'photographi', 'adult', 'assist', 'hand', 'physic', 'therapist']"
1,21357,[]
2,21362,[]
3,21383,[]
4,21429,[]
5,21450,[]
6,21483,[]
7,21630,[]
8,21792,[]
9,21864,[]
0,22173,[]
1,22266,"['peopl', 'portabl', 'place', 'work', 'communic', 'connect', 'expertis', 'busi', 'technolog', 'horizont', 'waist', 'indoor', 'offic', 'year', 'select', 'focus', 'europ', 'long', 'hair', 'black', 'hair', 'mobil', 'phone', 'multiraci', 'person', 'occup', 'busi', 'person', 'profession', 'occup', 'stand', 'smile', 'scandinavia', 'hold', 'sweden', 'work', 'stockholm', 'person', 'adult', 'young', 'adult', 'color', 'imag', 'programm', 'incident', 'peopl', 'young', 'women', 'young', 'woman', 'women', 'woman', 'businesswoman', 'photographi', 'busi', 'creativ', 'occup', 'white', 'collar', 'worker', 'look', 'away', 'wireless', 'technolog', 'adult', 'smart', 'phone', 'design', 'smart', 'casual', 'portabl', 'inform', 'devic', 'corpor', 'busi', 'entrepreneur', 'busi', 'casual', 'vanguardian', 'businesswear']"
2,22269,[]
3,22326,[]
4,22462,[]
5,22501,[]
6,22518,[]
7,22530,[]
8,22713,[]
9,23052,[]
0,23208,"['peopl', 'equip', 'casual', 'cloth', 'adventur', 'discoveri', 'explor', 'happi', 'enjoy', 'freedom', 'journey', 'memori', 'lifestyl', 'natur', 'sport', 'vertic', 'outdoor', 'year', 'romania', 'cheer', 'hike', 'white_ethn', 'cycl', 'walk', 'turn', 'bicycl', 'light', 'natur', 'phenomenon', 'springtim', 'mountain', 'woodland', 'forest', 'childhood', 'person', 'sport', 'activ', 'headwear', 'healthi', 'lifestyl', 'learn', 'exercis', 'move', 'activ', 'play', 'child', 'color', 'imag', 'grass', 'spin', 'youth', 'cultur', 'domest', 'life', 'transylvania', 'weekend', 'activ', 'girl', 'photographi', 'urban', 'scene', 'outdoor', 'pursuit', 'cluj', 'napoca', 'romania', 'sport', 'helmet', 'travel', 'children', 'relax', 'activ', 'lifestyl']"
1,23229,[]
2,23231,[]
3,23396,[]
4,23464,[]
