ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,hsv_48,hsv_49,hsv_50,hsv_51,hsv_52,hsv_53,hsv_54,hsv_55,hsv_56,hsv_57,hsv_58,hsv_59,hsv_60,hsv_61,hsv_62,hsv_63,hsv_64,hsv_65,hsv_66,hsv_67,hsv_68,hsv_69,hsv_70,hsv_71,hsv_72,hsv_73,hsv_74,hsv_75,hsv_76,hsv_77,hsv_78,hsv_79,hsv_80,hsv_81,hsv_82,hsv_83,hsv_84,hsv_85,hsv_86,hsv_87,hsv_88,hsv_89,hsv_90,hsv_91,hsv_92,hsv_93,hsv_94,hsv_95,hsv_96
200,9.0,4.0,8.0,4.0,5.0,13.0,2.0,3.0,9.0,5.0,16.0,1.0,8.0,7.0,2.0,3.0,3.0,4.0,2.0,4.0,7.0,11.0,8.0,7.0,3.0,13.0,28.0,9.0,2.0,4.0,3.0,8.0,1.0,2.0,17.0,7.0,6.0,1.0,1.0,1.0,5.0,2.0,7.0,4.0,1.0,8.0,4.0,0.0,5.0,4.0,4.0,3.0,8.0,5.0,10.0,1.0,2.0,8.0,15.0,7.0,2.0,4.0,11.0,7.0,0.0,1.0,6.0,2.0,1.0,3.0,4.0,0.0,3.0,4.0,3.0,10.0,4.0,2.0,15.0,0.0,19.0,3.0,1.0,2.0,14.0,4.0,5.0,14.0,17.0,8.0,0.0,4.0,5.0,6.0,5.0,4.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
202,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
204,3.0,1.0,7.0,18.0,4.0,16.0,6.0,2.0,3.0,3.0,25.0,8.0,5.0,4.0,4.0,8.0,15.0,3.0,8.0,6.0,7.0,3.0,6.0,6.0,2.0,5.0,18.0,6.0,2.0,2.0,0.0,1.0,3.0,5.0,8.0,10.0,4.0,3.0,2.0,0.0,2.0,4.0,9.0,10.0,8.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,10.0,5.0,2.0,2.0,1.0,7.0,16.0,9.0,11.0,6.0,4.0,10.0,0.0,1.0,10.0,4.0,2.0,7.0,6.0,1.0,6.0,4.0,2.0,8.0,12.0,4.0,3.0,0.0,8.0,2.0,1.0,11.0,10.0,3.0,3.0,14.0,15.0,7.0,1.0,6.0,0.0,3.0,10.0,4.0,0.0
205,4.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0
206,8.0,4.0,5.0,17.0,2.0,3.0,2.0,2.0,11.0,5.0,26.0,7.0,12.0,4.0,2.0,6.0,9.0,7.0,8.0,4.0,9.0,13.0,1.0,4.0,3.0,9.0,34.0,5.0,5.0,5.0,6.0,1.0,8.0,13.0,4.0,5.0,0.0,7.0,1.0,2.0,1.0,4.0,4.0,8.0,6.0,3.0,1.0,5.0,3.0,2.0,7.0,0.0,6.0,8.0,1.0,2.0,2.0,7.0,9.0,5.0,3.0,7.0,5.0,14.0,3.0,3.0,12.0,1.0,1.0,4.0,2.0,0.0,3.0,3.0,4.0,16.0,11.0,1.0,21.0,1.0,3.0,3.0,2.0,19.0,14.0,12.0,4.0,17.0,13.0,10.0,6.0,6.0,3.0,4.0,4.0,2.0,0.0
207,3.0,9.0,11.0,20.0,1.0,16.0,3.0,6.0,6.0,4.0,14.0,7.0,4.0,1.0,2.0,5.0,5.0,13.0,14.0,5.0,5.0,9.0,5.0,3.0,2.0,13.0,24.0,8.0,3.0,3.0,8.0,2.0,15.0,9.0,10.0,4.0,1.0,5.0,5.0,2.0,1.0,4.0,7.0,15.0,4.0,6.0,2.0,4.0,8.0,6.0,3.0,4.0,13.0,5.0,2.0,2.0,5.0,6.0,8.0,3.0,3.0,4.0,6.0,14.0,2.0,3.0,8.0,7.0,2.0,6.0,4.0,5.0,15.0,4.0,4.0,9.0,7.0,2.0,10.0,2.0,13.0,3.0,2.0,21.0,13.0,3.0,1.0,4.0,8.0,4.0,4.0,3.0,8.0,1.0,4.0,2.0,0.0
208,1.0,2.0,1.0,6.0,3.0,5.0,0.0,3.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,9.0,3.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
209,13.0,8.0,23.0,29.0,6.0,11.0,8.0,7.0,10.0,3.0,35.0,10.0,22.0,12.0,9.0,6.0,7.0,5.0,6.0,4.0,28.0,19.0,19.0,13.0,3.0,29.0,22.0,7.0,7.0,12.0,3.0,6.0,8.0,10.0,31.0,16.0,10.0,7.0,2.0,3.0,1.0,8.0,17.0,9.0,8.0,16.0,6.0,6.0,9.0,9.0,6.0,6.0,26.0,10.0,9.0,3.0,14.0,8.0,16.0,14.0,6.0,8.0,20.0,13.0,3.0,3.0,16.0,10.0,2.0,5.0,1.0,2.0,3.0,1.0,5.0,19.0,11.0,4.0,16.0,1.0,17.0,0.0,2.0,9.0,25.0,15.0,6.0,24.0,11.0,24.0,5.0,8.0,7.0,9.0,21.0,16.0,0.0
210,14.0,1.0,7.0,14.0,5.0,15.0,4.0,4.0,4.0,2.0,15.0,4.0,8.0,3.0,1.0,12.0,13.0,5.0,4.0,2.0,7.0,8.0,8.0,5.0,1.0,8.0,15.0,10.0,9.0,3.0,2.0,4.0,12.0,7.0,14.0,17.0,7.0,8.0,0.0,1.0,0.0,1.0,5.0,8.0,10.0,5.0,2.0,2.0,4.0,6.0,1.0,1.0,6.0,3.0,0.0,1.0,6.0,4.0,10.0,3.0,4.0,7.0,4.0,5.0,2.0,0.0,5.0,6.0,3.0,2.0,3.0,1.0,3.0,0.0,3.0,13.0,6.0,1.0,11.0,0.0,4.0,2.0,1.0,8.0,10.0,5.0,6.0,19.0,8.0,10.0,0.0,4.0,1.0,2.0,6.0,5.0,0.0
211,12.0,10.0,13.0,35.0,7.0,38.0,3.0,11.0,11.0,4.0,41.0,11.0,13.0,7.0,3.0,18.0,11.0,12.0,20.0,5.0,13.0,9.0,6.0,29.0,5.0,13.0,31.0,22.0,9.0,8.0,3.0,2.0,3.0,17.0,11.0,13.0,10.0,11.0,4.0,1.0,5.0,5.0,9.0,16.0,5.0,14.0,14.0,11.0,27.0,3.0,7.0,11.0,13.0,7.0,7.0,3.0,5.0,25.0,15.0,8.0,2.0,11.0,18.0,32.0,6.0,5.0,9.0,8.0,4.0,7.0,5.0,1.0,7.0,4.0,7.0,18.0,14.0,3.0,24.0,3.0,15.0,7.0,9.0,35.0,17.0,8.0,4.0,10.0,9.0,16.0,9.0,8.0,8.0,4.0,9.0,5.0,0.0
212,2.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0
213,3.0,0.0,6.0,9.0,0.0,2.0,1.0,1.0,6.0,0.0,15.0,1.0,5.0,4.0,2.0,1.0,7.0,0.0,4.0,0.0,3.0,7.0,3.0,3.0,2.0,3.0,22.0,4.0,1.0,0.0,2.0,4.0,1.0,1.0,9.0,6.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,4.0,5.0,6.0,3.0,0.0,4.0,0.0,4.0,2.0,5.0,8.0,3.0,2.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,5.0,3.0,0.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,8.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,8.0,7.0,3.0,5.0,7.0,6.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0
214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
215,3.0,3.0,2.0,24.0,3.0,10.0,3.0,1.0,7.0,2.0,18.0,3.0,4.0,1.0,2.0,1.0,11.0,7.0,3.0,0.0,3.0,8.0,5.0,4.0,1.0,9.0,30.0,10.0,2.0,3.0,2.0,4.0,3.0,11.0,6.0,4.0,2.0,9.0,1.0,1.0,1.0,2.0,5.0,7.0,5.0,1.0,2.0,4.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,0.0,2.0,3.0,8.0,4.0,2.0,9.0,4.0,13.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,13.0,9.0,0.0,8.0,0.0,4.0,3.0,4.0,11.0,10.0,1.0,3.0,4.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0
216,5.0,4.0,6.0,14.0,1.0,5.0,6.0,3.0,9.0,3.0,20.0,0.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,7.0,13.0,6.0,5.0,3.0,11.0,14.0,3.0,4.0,4.0,1.0,0.0,4.0,6.0,12.0,8.0,4.0,1.0,2.0,2.0,1.0,4.0,25.0,6.0,5.0,8.0,5.0,5.0,7.0,7.0,4.0,3.0,13.0,5.0,2.0,3.0,4.0,2.0,15.0,5.0,4.0,3.0,7.0,10.0,1.0,3.0,8.0,8.0,2.0,6.0,4.0,2.0,3.0,2.0,2.0,11.0,5.0,3.0,14.0,1.0,5.0,2.0,1.0,10.0,26.0,6.0,4.0,11.0,11.0,6.0,3.0,5.0,8.0,7.0,1.0,3.0,0.0
217,2.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
218,2.0,3.0,7.0,8.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,0.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,7.0,4.0,2.0,1.0,1.0,7.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,1.0,0.0,2.0,1.0,7.0,3.0,5.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
221,9.0,3.0,4.0,18.0,3.0,4.0,1.0,4.0,3.0,0.0,14.0,5.0,3.0,2.0,0.0,7.0,10.0,4.0,2.0,2.0,9.0,4.0,7.0,7.0,1.0,3.0,10.0,8.0,6.0,4.0,0.0,1.0,1.0,8.0,6.0,6.0,2.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,9.0,3.0,0.0,3.0,6.0,1.0,0.0,3.0,5.0,5.0,1.0,2.0,1.0,2.0,10.0,4.0,4.0,11.0,2.0,6.0,0.0,1.0,10.0,0.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,8.0,6.0,2.0,7.0,1.0,0.0,2.0,2.0,3.0,5.0,6.0,6.0,3.0,9.0,5.0,1.0,2.0,4.0,0.0,4.0,3.0,0.0
222,6.0,5.0,13.0,43.0,3.0,26.0,2.0,3.0,9.0,2.0,41.0,11.0,15.0,8.0,4.0,13.0,37.0,24.0,8.0,3.0,16.0,9.0,13.0,10.0,6.0,13.0,37.0,18.0,17.0,2.0,7.0,3.0,11.0,27.0,14.0,16.0,5.0,28.0,2.0,0.0,2.0,4.0,9.0,14.0,23.0,5.0,1.0,10.0,8.0,10.0,5.0,10.0,8.0,9.0,4.0,6.0,3.0,11.0,13.0,13.0,5.0,12.0,4.0,32.0,2.0,1.0,10.0,5.0,2.0,16.0,7.0,0.0,14.0,4.0,3.0,21.0,39.0,6.0,16.0,2.0,6.0,5.0,2.0,15.0,16.0,6.0,7.0,16.0,11.0,8.0,7.0,13.0,5.0,7.0,7.0,3.0,0.0
223,4.0,3.0,7.0,5.0,1.0,0.0,1.0,1.0,9.0,1.0,6.0,3.0,8.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,16.0,2.0,5.0,2.0,14.0,9.0,2.0,1.0,2.0,0.0,3.0,0.0,4.0,17.0,4.0,5.0,3.0,0.0,3.0,4.0,3.0,7.0,3.0,2.0,9.0,2.0,2.0,4.0,2.0,0.0,4.0,12.0,5.0,1.0,5.0,6.0,2.0,5.0,2.0,0.0,0.0,3.0,7.0,0.0,1.0,15.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,0.0,4.0,3.0,0.0,4.0,10.0,6.0,4.0,16.0,7.0,8.0,0.0,1.0,3.0,4.0,10.0,3.0,0.0
224,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
225,5.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0
226,10.0,2.0,20.0,9.0,5.0,4.0,5.0,1.0,4.0,0.0,6.0,2.0,9.0,8.0,8.0,2.0,2.0,3.0,2.0,7.0,16.0,12.0,9.0,5.0,6.0,11.0,2.0,2.0,1.0,10.0,1.0,4.0,1.0,9.0,23.0,12.0,3.0,2.0,1.0,4.0,5.0,0.0,3.0,6.0,15.0,13.0,3.0,1.0,3.0,4.0,2.0,2.0,22.0,4.0,1.0,2.0,11.0,5.0,12.0,3.0,1.0,2.0,10.0,8.0,2.0,0.0,14.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,13.0,10.0,9.0,18.0,8.0,22.0,1.0,4.0,9.0,7.0,14.0,8.0,0.0
227,7.0,5.0,27.0,25.0,5.0,10.0,5.0,5.0,6.0,2.0,14.0,4.0,12.0,9.0,7.0,1.0,8.0,4.0,2.0,3.0,12.0,17.0,8.0,12.0,4.0,14.0,10.0,11.0,2.0,8.0,2.0,5.0,1.0,21.0,15.0,14.0,5.0,4.0,3.0,8.0,3.0,1.0,5.0,6.0,11.0,12.0,8.0,3.0,5.0,4.0,9.0,7.0,15.0,8.0,2.0,8.0,5.0,8.0,18.0,11.0,3.0,2.0,11.0,14.0,1.0,4.0,13.0,1.0,8.0,11.0,3.0,2.0,4.0,3.0,3.0,9.0,9.0,6.0,16.0,1.0,6.0,5.0,0.0,5.0,13.0,8.0,10.0,15.0,9.0,14.0,4.0,7.0,9.0,3.0,15.0,7.0,0.0
228,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
229,2.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,10.0,2.0,3.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0,2.0,1.0,9.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0
230,1.0,1.0,6.0,7.0,0.0,6.0,1.0,1.0,1.0,4.0,9.0,1.0,3.0,1.0,2.0,0.0,8.0,2.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,5.0,13.0,0.0,2.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,0.0,0.0,6.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,1.0,6.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,10.0,3.0,1.0,2.0,0.0,9.0,0.0,3.0,4.0,7.0,2.0,1.0,10.0,5.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0
231,3.0,3.0,16.0,18.0,5.0,15.0,8.0,11.0,7.0,16.0,37.0,6.0,10.0,9.0,5.0,3.0,6.0,6.0,6.0,3.0,6.0,15.0,8.0,10.0,2.0,23.0,90.0,8.0,3.0,5.0,4.0,3.0,7.0,10.0,24.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,14.0,12.0,1.0,5.0,4.0,4.0,8.0,11.0,8.0,6.0,11.0,6.0,3.0,1.0,4.0,6.0,12.0,8.0,3.0,8.0,6.0,16.0,2.0,4.0,10.0,21.0,3.0,7.0,6.0,8.0,8.0,4.0,8.0,23.0,6.0,1.0,12.0,0.0,30.0,4.0,3.0,19.0,13.0,3.0,3.0,18.0,18.0,12.0,5.0,1.0,7.0,10.0,12.0,7.0,0.0
232,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
233,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
