ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,hsv_48,hsv_49,hsv_50,hsv_51,hsv_52,hsv_53,hsv_54,hsv_55,hsv_56,hsv_57,hsv_58,hsv_59,hsv_60,hsv_61,hsv_62,hsv_63,hsv_64,hsv_65,hsv_66,hsv_67,hsv_68,hsv_69,hsv_70,hsv_71,hsv_72,hsv_73,hsv_74,hsv_75,hsv_76,hsv_77,hsv_78,hsv_79,hsv_80,hsv_81,hsv_82,hsv_83,hsv_84,hsv_85,hsv_86,hsv_87,hsv_88,hsv_89,hsv_90,hsv_91,hsv_92,hsv_93,hsv_94,hsv_95,hsv_96
173,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
174,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
175,8.0,13.0,30.0,34.0,13.0,10.0,10.0,8.0,26.0,4.0,52.0,9.0,15.0,15.0,6.0,10.0,23.0,9.0,3.0,15.0,9.0,27.0,12.0,39.0,5.0,21.0,28.0,2.0,5.0,12.0,7.0,2.0,14.0,17.0,32.0,18.0,17.0,10.0,3.0,0.0,3.0,13.0,15.0,18.0,17.0,4.0,6.0,15.0,20.0,10.0,18.0,13.0,10.0,22.0,9.0,11.0,1.0,27.0,44.0,12.0,9.0,6.0,10.0,46.0,5.0,14.0,16.0,6.0,9.0,3.0,2.0,5.0,12.0,4.0,11.0,13.0,14.0,3.0,13.0,5.0,5.0,4.0,7.0,30.0,25.0,27.0,2.0,36.0,5.0,26.0,2.0,21.0,6.0,13.0,7.0,12.0,0.0
176,2.0,8.0,4.0,13.0,3.0,0.0,5.0,0.0,5.0,1.0,28.0,7.0,3.0,2.0,1.0,5.0,8.0,4.0,5.0,3.0,2.0,5.0,6.0,9.0,2.0,11.0,16.0,0.0,2.0,5.0,3.0,1.0,6.0,10.0,3.0,8.0,4.0,9.0,1.0,0.0,1.0,4.0,5.0,7.0,3.0,0.0,0.0,5.0,4.0,7.0,2.0,6.0,5.0,4.0,5.0,1.0,0.0,7.0,7.0,3.0,5.0,10.0,2.0,11.0,1.0,3.0,7.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,2.0,3.0,2.0,6.0,18.0,10.0,6.0,2.0,11.0,2.0,0.0,0.0,4.0,0.0,6.0,2.0,1.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,15.0,13.0,24.0,33.0,9.0,10.0,11.0,3.0,25.0,8.0,22.0,2.0,15.0,24.0,5.0,4.0,18.0,7.0,5.0,16.0,18.0,25.0,13.0,29.0,9.0,34.0,12.0,4.0,6.0,15.0,5.0,4.0,5.0,27.0,25.0,12.0,19.0,9.0,1.0,1.0,6.0,16.0,8.0,21.0,12.0,9.0,5.0,3.0,12.0,3.0,20.0,23.0,20.0,30.0,15.0,9.0,5.0,26.0,32.0,14.0,1.0,4.0,16.0,41.0,7.0,13.0,28.0,6.0,5.0,4.0,3.0,9.0,8.0,5.0,13.0,11.0,24.0,2.0,23.0,6.0,16.0,4.0,1.0,33.0,35.0,23.0,8.0,20.0,9.0,19.0,3.0,21.0,8.0,19.0,6.0,7.0,0.0
179,41.0,79.0,117.0,214.0,39.0,34.0,64.0,22.0,169.0,36.0,319.0,52.0,60.0,70.0,23.0,34.0,81.0,26.0,36.0,52.0,67.0,154.0,64.0,157.0,13.0,148.0,255.0,9.0,22.0,82.0,36.0,27.0,71.0,124.0,136.0,75.0,105.0,52.0,27.0,2.0,10.0,82.0,89.0,74.0,66.0,27.0,26.0,55.0,93.0,59.0,102.0,108.0,92.0,128.0,95.0,22.0,9.0,224.0,194.0,62.0,37.0,56.0,58.0,251.0,9.0,55.0,80.0,55.0,62.0,15.0,23.0,52.0,46.0,12.0,74.0,74.0,48.0,10.0,83.0,31.0,49.0,27.0,43.0,213.0,181.0,135.0,16.0,160.0,41.0,108.0,12.0,110.0,13.0,94.0,30.0,41.0,0.0
180,8.0,37.0,38.0,71.0,17.0,13.0,20.0,11.0,67.0,6.0,126.0,19.0,19.0,16.0,8.0,8.0,19.0,10.0,7.0,19.0,13.0,37.0,19.0,64.0,8.0,40.0,120.0,1.0,4.0,27.0,18.0,9.0,27.0,61.0,34.0,18.0,45.0,18.0,15.0,0.0,4.0,44.0,37.0,20.0,14.0,4.0,4.0,12.0,54.0,28.0,53.0,37.0,26.0,44.0,32.0,8.0,5.0,75.0,59.0,26.0,12.0,27.0,18.0,89.0,2.0,16.0,19.0,44.0,13.0,3.0,3.0,22.0,12.0,5.0,29.0,29.0,14.0,2.0,24.0,8.0,22.0,19.0,15.0,90.0,59.0,44.0,3.0,48.0,22.0,34.0,2.0,54.0,5.0,22.0,7.0,11.0,0.0
181,19.0,92.0,107.0,190.0,39.0,79.0,47.0,20.0,155.0,18.0,389.0,119.0,58.0,37.0,20.0,104.0,170.0,47.0,80.0,32.0,47.0,101.0,64.0,133.0,13.0,174.0,391.0,10.0,16.0,71.0,156.0,29.0,94.0,123.0,112.0,71.0,102.0,50.0,14.0,3.0,9.0,147.0,106.0,297.0,67.0,23.0,11.0,168.0,97.0,103.0,90.0,87.0,64.0,96.0,78.0,24.0,6.0,159.0,195.0,61.0,136.0,192.0,53.0,212.0,9.0,33.0,67.0,65.0,60.0,18.0,57.0,68.0,62.0,20.0,56.0,78.0,65.0,8.0,88.0,40.0,32.0,31.0,185.0,209.0,203.0,103.0,15.0,157.0,65.0,88.0,19.0,83.0,13.0,69.0,29.0,33.0,0.0
182,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,6.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
183,0.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,9.0,1.0,4.0,5.0,0.0,2.0,5.0,1.0,2.0,0.0,6.0,5.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,6.0,1.0,1.0,2.0,3.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,8.0,5.0,0.0,3.0,0.0,5.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0
184,3.0,7.0,7.0,18.0,5.0,5.0,4.0,1.0,5.0,3.0,24.0,4.0,8.0,4.0,0.0,7.0,20.0,6.0,7.0,1.0,2.0,10.0,6.0,2.0,1.0,11.0,7.0,2.0,3.0,6.0,3.0,1.0,6.0,19.0,7.0,10.0,5.0,14.0,0.0,1.0,2.0,1.0,0.0,10.0,10.0,1.0,0.0,3.0,5.0,2.0,11.0,6.0,3.0,8.0,3.0,3.0,2.0,13.0,8.0,5.0,10.0,11.0,3.0,14.0,0.0,6.0,4.0,2.0,6.0,3.0,6.0,3.0,3.0,2.0,7.0,4.0,25.0,3.0,4.0,0.0,1.0,2.0,4.0,17.0,6.0,8.0,1.0,9.0,9.0,3.0,1.0,14.0,3.0,5.0,4.0,3.0,0.0
185,3.0,0.0,4.0,8.0,2.0,3.0,3.0,1.0,8.0,0.0,21.0,4.0,3.0,4.0,3.0,3.0,15.0,6.0,5.0,1.0,3.0,3.0,2.0,8.0,2.0,6.0,8.0,1.0,3.0,4.0,1.0,2.0,6.0,13.0,5.0,4.0,2.0,7.0,4.0,1.0,0.0,2.0,5.0,10.0,2.0,0.0,1.0,5.0,3.0,1.0,6.0,6.0,5.0,4.0,3.0,2.0,0.0,9.0,14.0,5.0,4.0,7.0,1.0,9.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,10.0,1.0,3.0,2.0,0.0,4.0,3.0,8.0,7.0,1.0,0.0,10.0,3.0,3.0,2.0,5.0,0.0,2.0,0.0,3.0,0.0
186,18.0,9.0,23.0,24.0,5.0,4.0,15.0,2.0,15.0,2.0,22.0,3.0,13.0,10.0,8.0,2.0,5.0,5.0,3.0,24.0,8.0,27.0,11.0,39.0,5.0,29.0,17.0,1.0,2.0,25.0,8.0,6.0,4.0,27.0,28.0,11.0,15.0,8.0,3.0,0.0,2.0,9.0,7.0,6.0,19.0,6.0,2.0,3.0,16.0,4.0,19.0,15.0,23.0,22.0,16.0,4.0,3.0,42.0,31.0,8.0,0.0,4.0,12.0,38.0,3.0,15.0,15.0,3.0,10.0,2.0,0.0,7.0,2.0,5.0,15.0,5.0,5.0,0.0,5.0,5.0,3.0,2.0,3.0,21.0,38.0,32.0,0.0,35.0,7.0,36.0,0.0,18.0,2.0,23.0,7.0,6.0,0.0
187,0.0,7.0,11.0,14.0,4.0,8.0,5.0,0.0,14.0,0.0,23.0,4.0,11.0,13.0,3.0,1.0,8.0,3.0,4.0,8.0,7.0,23.0,6.0,15.0,3.0,10.0,2.0,3.0,3.0,7.0,5.0,6.0,3.0,9.0,16.0,10.0,12.0,8.0,0.0,0.0,4.0,5.0,3.0,10.0,7.0,7.0,3.0,5.0,6.0,3.0,5.0,9.0,15.0,12.0,6.0,2.0,1.0,24.0,25.0,4.0,7.0,5.0,10.0,12.0,3.0,5.0,8.0,1.0,3.0,2.0,4.0,0.0,2.0,0.0,5.0,2.0,12.0,0.0,6.0,7.0,4.0,4.0,5.0,8.0,13.0,12.0,0.0,18.0,3.0,21.0,1.0,9.0,2.0,13.0,3.0,9.0,0.0
188,15.0,33.0,51.0,91.0,23.0,21.0,24.0,16.0,57.0,7.0,143.0,26.0,34.0,21.0,8.0,20.0,20.0,20.0,16.0,18.0,18.0,45.0,37.0,55.0,5.0,76.0,121.0,5.0,8.0,28.0,10.0,7.0,63.0,56.0,61.0,52.0,46.0,21.0,11.0,3.0,9.0,39.0,32.0,46.0,38.0,12.0,11.0,28.0,51.0,28.0,34.0,50.0,30.0,26.0,33.0,11.0,8.0,69.0,93.0,28.0,15.0,39.0,36.0,98.0,6.0,30.0,41.0,28.0,32.0,4.0,7.0,30.0,34.0,14.0,40.0,35.0,27.0,4.0,47.0,22.0,48.0,12.0,14.0,108.0,87.0,43.0,6.0,75.0,23.0,55.0,10.0,49.0,8.0,30.0,18.0,16.0,0.0
189,30.0,41.0,50.0,53.0,6.0,7.0,34.0,3.0,59.0,5.0,53.0,10.0,30.0,45.0,16.0,14.0,12.0,7.0,7.0,25.0,29.0,71.0,18.0,68.0,11.0,53.0,49.0,0.0,4.0,41.0,10.0,16.0,6.0,44.0,65.0,22.0,41.0,19.0,2.0,3.0,10.0,21.0,10.0,16.0,27.0,11.0,14.0,5.0,42.0,4.0,38.0,41.0,53.0,48.0,43.0,13.0,2.0,71.0,97.0,30.0,2.0,13.0,30.0,79.0,4.0,24.0,52.0,12.0,23.0,5.0,5.0,21.0,7.0,7.0,26.0,15.0,14.0,8.0,29.0,16.0,14.0,13.0,6.0,44.0,87.0,52.0,1.0,74.0,3.0,74.0,6.0,34.0,5.0,35.0,12.0,26.0,0.0
190,23.0,80.0,70.0,148.0,23.0,88.0,49.0,16.0,92.0,12.0,335.0,108.0,36.0,26.0,10.0,91.0,174.0,26.0,41.0,26.0,22.0,76.0,57.0,87.0,11.0,94.0,177.0,9.0,35.0,49.0,123.0,15.0,128.0,91.0,84.0,51.0,57.0,63.0,9.0,2.0,6.0,69.0,48.0,251.0,60.0,3.0,12.0,86.0,88.0,68.0,73.0,62.0,55.0,86.0,42.0,20.0,5.0,116.0,123.0,35.0,103.0,101.0,33.0,146.0,3.0,25.0,51.0,49.0,21.0,18.0,48.0,35.0,47.0,27.0,32.0,70.0,103.0,4.0,51.0,14.0,21.0,23.0,68.0,181.0,97.0,79.0,8.0,107.0,30.0,73.0,18.0,82.0,12.0,57.0,19.0,21.0,0.0
191,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,4.0,2.0,6.0,20.0,7.0,3.0,3.0,2.0,7.0,1.0,28.0,2.0,10.0,5.0,1.0,1.0,10.0,3.0,2.0,5.0,5.0,11.0,2.0,9.0,2.0,6.0,8.0,1.0,3.0,5.0,2.0,4.0,6.0,7.0,6.0,9.0,6.0,6.0,0.0,1.0,1.0,6.0,10.0,5.0,5.0,3.0,4.0,5.0,8.0,1.0,6.0,7.0,9.0,7.0,7.0,0.0,0.0,16.0,10.0,10.0,4.0,6.0,6.0,18.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,2.0,5.0,1.0,1.0,2.0,10.0,1.0,9.0,4.0,2.0,1.0,3.0,7.0,9.0,13.0,3.0,10.0,2.0,10.0,0.0,5.0,2.0,4.0,2.0,2.0,0.0
194,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,7.0,2.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,4.0,4.0,6.0,2.0,1.0,0.0,6.0,7.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,4.0,7.0,4.0,0.0,7.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0
195,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
196,4.0,2.0,7.0,1.0,4.0,0.0,3.0,0.0,5.0,0.0,7.0,2.0,5.0,9.0,2.0,2.0,1.0,3.0,1.0,5.0,6.0,12.0,2.0,12.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,7.0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,8.0,9.0,4.0,2.0,0.0,6.0,8.0,1.0,0.0,1.0,5.0,7.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,10.0,5.0,3.0,3.0,2.0,7.0,1.0,4.0,1.0,2.0,5.0,6.0,0.0
197,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198,12.0,14.0,23.0,24.0,8.0,4.0,7.0,2.0,34.0,1.0,12.0,8.0,20.0,12.0,9.0,4.0,10.0,5.0,2.0,19.0,10.0,63.0,12.0,47.0,0.0,29.0,34.0,0.0,2.0,33.0,2.0,9.0,4.0,12.0,48.0,8.0,19.0,4.0,2.0,0.0,6.0,8.0,8.0,23.0,9.0,5.0,4.0,1.0,18.0,6.0,15.0,21.0,28.0,39.0,19.0,8.0,0.0,47.0,62.0,21.0,5.0,4.0,19.0,38.0,0.0,15.0,22.0,2.0,12.0,2.0,1.0,4.0,2.0,3.0,8.0,10.0,4.0,0.0,9.0,7.0,4.0,7.0,11.0,20.0,30.0,27.0,1.0,43.0,3.0,39.0,2.0,11.0,3.0,19.0,3.0,17.0,0.0
199,33.0,73.0,86.0,212.0,24.0,58.0,58.0,18.0,157.0,25.0,354.0,52.0,60.0,67.0,12.0,54.0,60.0,36.0,36.0,60.0,46.0,115.0,38.0,151.0,21.0,119.0,428.0,8.0,29.0,70.0,49.0,27.0,70.0,140.0,114.0,73.0,80.0,37.0,24.0,6.0,9.0,79.0,68.0,98.0,78.0,21.0,19.0,54.0,118.0,54.0,81.0,80.0,88.0,130.0,55.0,28.0,11.0,180.0,162.0,56.0,49.0,85.0,37.0,277.0,11.0,56.0,86.0,69.0,44.0,10.0,17.0,36.0,49.0,19.0,63.0,75.0,52.0,7.0,94.0,37.0,61.0,27.0,75.0,236.0,157.0,122.0,15.0,128.0,65.0,99.0,17.0,111.0,20.0,69.0,27.0,36.0,0.0
200,0.0,2.0,6.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,6.0,7.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,2.0,4.0,4.0,3.0,0.0,4.0,6.0,1.0,1.0,0.0,1.0,11.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,3.0,7.0,1.0,3.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0
201,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
202,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,8.0,9.0,14.0,26.0,7.0,4.0,3.0,3.0,11.0,1.0,24.0,5.0,13.0,17.0,3.0,11.0,14.0,5.0,5.0,7.0,2.0,20.0,6.0,23.0,5.0,21.0,9.0,0.0,5.0,7.0,3.0,4.0,9.0,17.0,20.0,4.0,11.0,7.0,2.0,0.0,3.0,4.0,10.0,10.0,12.0,6.0,6.0,4.0,8.0,6.0,8.0,10.0,18.0,9.0,14.0,4.0,3.0,19.0,26.0,8.0,7.0,7.0,12.0,25.0,2.0,5.0,17.0,2.0,9.0,3.0,4.0,7.0,5.0,2.0,7.0,9.0,16.0,0.0,6.0,13.0,8.0,2.0,1.0,20.0,12.0,16.0,6.0,16.0,10.0,18.0,2.0,13.0,2.0,15.0,7.0,5.0,0.0
205,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,8.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,1.0,6.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
206,8.0,22.0,34.0,29.0,5.0,6.0,12.0,5.0,32.0,6.0,65.0,12.0,13.0,18.0,9.0,7.0,6.0,3.0,2.0,11.0,15.0,43.0,7.0,42.0,1.0,32.0,28.0,5.0,2.0,19.0,1.0,6.0,11.0,22.0,42.0,5.0,19.0,10.0,3.0,1.0,6.0,17.0,14.0,8.0,10.0,4.0,2.0,12.0,18.0,4.0,13.0,26.0,34.0,21.0,16.0,8.0,2.0,38.0,52.0,15.0,5.0,9.0,13.0,37.0,3.0,23.0,22.0,8.0,9.0,0.0,3.0,6.0,15.0,1.0,15.0,9.0,3.0,2.0,16.0,15.0,7.0,7.0,7.0,30.0,43.0,28.0,2.0,34.0,8.0,41.0,0.0,23.0,2.0,19.0,8.0,9.0,0.0
