cluster_key,cluster_id,pose_id,topic_id,input_csv,output_folder,input_ct_from_filename,input_csv_rows,ct_matches_csv,output_rows,loss_count,retention_pct,flagged_low_output,anchor_stuck,no_output_folder,multiple_runs,run_count,log_rows_total,log_rows_saved,log_skip_face,log_rows_write_failed,log_cache_hits,log_cache_misses,log_exclude_rows_before,log_exclude_dropped,log_dedupe_confirmed_dupes
c582_p34_t0,c582,p34,t0,df_sorted_c582_p34_t0_ct139.csv,clustercc582_p34_t0_1779822414.7680519,139,139,True,1,138,0.7,True,True,False,False,1,,,,,,,,,
c583_p15_t0,c583,p15,t0,df_sorted_c583_p15_t0_ct292.csv,clustercc583_p15_t0_1779822466.383826,292,292,True,1,291,0.3,True,True,False,False,1,,,,,,,,,
c587_p15_t0,c587,p15,t0,df_sorted_c587_p15_t0_ct288.csv,clustercc587_p15_t0_1779822469.688166,288,288,True,73,215,25.3,False,False,False,False,1,,,,,,,,,
c587_p2341_t0,c587,p2341,t0,df_sorted_c587_p2341_t0_ct86.csv,clustercc587_p2341_t0_1779822470.390944,86,86,True,1,85,1.2,True,True,False,False,1,,,,,,,,,
c587_p34_t0,c587,p34,t0,df_sorted_c587_p34_t0_ct202.csv,clustercc587_p34_t0_1779822470.3961978,202,202,True,1,201,0.5,True,True,False,False,1,,,,,,,,,
c587_p734_t0,c587,p734,t0,df_sorted_c587_p734_t0_ct193.csv,clustercc587_p734_t0_1779822474.0015109,193,193,True,6,187,3.1,False,False,False,False,1,,,,,,,,,
c588_p15_t0,c588,p15,t0,df_sorted_c588_p15_t0_ct326.csv,clustercc588_p15_t0_1779822492.372291,326,326,True,95,231,29.1,False,False,False,False,1,,,,,,,,,
c588_p29_t0,c588,p29,t0,df_sorted_c588_p29_t0_ct108.csv,clustercc588_p29_t0_1779822543.898644,108,108,True,1,107,0.9,True,True,False,False,1,,,,,,,,,
c588_p58_t0,c588,p58,t0,df_sorted_c588_p58_t0_ct161.csv,clustercc588_p58_t0_1779822547.011658,161,161,True,1,160,0.6,True,True,False,False,1,,,,,,,,,
c589_p15_t0,c589,p15,t0,df_sorted_c589_p15_t0_ct361.csv,clustercc589_p15_t0_1779822589.889083,361,361,True,5,356,1.4,False,False,False,False,1,,,,,,,,,
c589_p1685_t0,c589,p1685,t0,df_sorted_c589_p1685_t0_ct77.csv,clustercc589_p1685_t0_1779822621.193164,77,77,True,1,76,1.3,True,True,False,False,1,,,,,,,,,
c589_p2341_t0,c589,p2341,t0,df_sorted_c589_p2341_t0_ct233.csv,clustercc589_p2341_t0_1779822624.6959639,233,233,True,1,232,0.4,True,True,False,False,1,,,,,,,,,
c589_p34_t0,c589,p34,t0,df_sorted_c589_p34_t0_ct91.csv,clustercc589_p34_t0_1779822633.578017,91,91,True,1,90,1.1,True,True,False,False,1,,,,,,,,,
c58_p11_t0,c58,p11,t0,df_sorted_c58_p11_t0_ct132.csv,clustercc58_p11_t0_1779822653.521719,132,132,True,1,131,0.8,True,True,False,False,1,,,,,,,,,
c58_p34_t0,c58,p34,t0,df_sorted_c58_p34_t0_ct115.csv,clustercc58_p34_t0_1779822716.872798,115,115,True,1,114,0.9,True,True,False,False,1,,,,,,,,,
c590_p15_t0,c590,p15,t0,df_sorted_c590_p15_t0_ct327.csv,clustercc590_p15_t0_1779822719.479257,327,327,True,122,205,37.3,False,False,False,False,1,,,,,,,,,
c590_p25_t0,c590,p25,t0,df_sorted_c590_p25_t0_ct335.csv,clustercc590_p25_t0_1779822728.3667042,335,335,True,9,326,2.7,False,False,False,False,1,,,,,,,,,
c590_p34_t0,c590,p34,t0,df_sorted_c590_p34_t0_ct105.csv,clustercc590_p34_t0_1779822796.215093,105,105,True,1,104,1.0,True,True,False,False,1,,,,,,,,,
c592_p15_t0,c592,p15,t0,df_sorted_c592_p15_t0_ct179.csv,clustercc592_p15_t0_1779822815.70165,179,179,True,1,178,0.6,True,True,False,False,1,,,,,,,,,
c592_p34_t0,c592,p34,t0,df_sorted_c592_p34_t0_ct96.csv,clustercc592_p34_t0_1779822821.689471,96,96,True,1,95,1.0,True,True,False,False,1,,,,,,,,,
c592_p58_t0,c592,p58,t0,df_sorted_c592_p58_t0_ct109.csv,clustercc592_p58_t0_1779822823.1337779,109,109,True,1,108,0.9,True,True,False,False,1,,,,,,,,,
c593_p15_t0,c593,p15,t0,df_sorted_c593_p15_t0_ct356.csv,clustercc593_p15_t0_1779822877.157068,356,356,True,5,351,1.4,False,False,False,False,1,,,,,,,,,
c594_p15_t0,c594,p15,t0,df_sorted_c594_p15_t0_ct201.csv,clustercc594_p15_t0_1779822887.441337,201,201,True,97,104,48.3,False,False,False,False,1,,,,,,,,,
c595_p15_t0,c595,p15,t0,df_sorted_c595_p15_t0_ct262.csv,clustercc595_p15_t0_1779822902.880964,262,262,True,60,202,22.9,False,False,False,False,1,,,,,,,,,
c595_p34_t0,c595,p34,t0,df_sorted_c595_p34_t0_ct110.csv,clustercc595_p34_t0_1779822915.274681,110,110,True,1,109,0.9,True,True,False,False,1,,,,,,,,,
c597_p15_t0,c597,p15,t0,df_sorted_c597_p15_t0_ct280.csv,clustercc597_p15_t0_1779822931.7162082,280,280,True,27,253,9.6,False,False,False,False,1,,,,,,,,,
c598_p11_t0,c598,p11,t0,df_sorted_c598_p11_t0_ct156.csv,clustercc598_p11_t0_1779822975.68897,156,156,True,58,98,37.2,False,False,False,False,1,,,,,,,,,
c598_p15_t0,c598,p15,t0,df_sorted_c598_p15_t0_ct230.csv,clustercc598_p15_t0_1779823000.303752,230,230,True,166,64,72.2,False,False,False,False,1,,,,,,,,,
c598_p34_t0,c598,p34,t0,df_sorted_c598_p34_t0_ct113.csv,clustercc598_p34_t0_1779823012.190451,113,113,True,6,107,5.3,False,False,False,False,1,,,,,,,,,
c599_p11_t0,c599,p11,t0,df_sorted_c599_p11_t0_ct107.csv,clustercc599_p11_t0_1779823035.99148,107,107,True,81,26,75.7,False,False,False,False,1,,,,,,,,,
c599_p15_t0,c599,p15,t0,df_sorted_c599_p15_t0_ct220.csv,clustercc599_p15_t0_1779823040.976196,220,220,True,182,38,82.7,False,False,False,False,1,,,,,,,,,
c599_p34_t0,c599,p34,t0,df_sorted_c599_p34_t0_ct177.csv,clustercc599_p34_t0_1779823127.41813,177,177,True,146,31,82.5,False,False,False,False,1,,,,,,,,,
c599_p58_t0,c599,p58,t0,df_sorted_c599_p58_t0_ct210.csv,clustercc599_p58_t0_1779823128.1087081,210,210,True,181,29,86.2,False,False,False,False,1,,,,,,,,,
c59_p11_t0,c59,p11,t0,df_sorted_c59_p11_t0_ct445.csv,clustercc59_p11_t0_1779823213.2256992,445,445,True,233,212,52.4,False,False,False,False,1,,,,,,,,,
c601_p15_t0,c601,p15,t0,df_sorted_c601_p15_t0_ct226.csv,clustercc601_p15_t0_1779823230.420289,226,226,True,220,6,97.3,False,False,False,False,1,,,,,,,,,
c602_p15_t0,c602,p15,t0,df_sorted_c602_p15_t0_ct631.csv,clustercc602_p15_t0_1779823245.511581,631,631,True,226,405,35.8,False,False,False,False,1,,,,,,,,,
c603_p15_t0,c603,p15,t0,df_sorted_c603_p15_t0_ct241.csv,clustercc603_p15_t0_1779823267.747087,241,241,True,147,94,61.0,False,False,False,False,1,,,,,,,,,
c607_p15_t0,c607,p15,t0,df_sorted_c607_p15_t0_ct457.csv,clustercc607_p15_t0_1779823276.51294,457,457,True,189,268,41.4,False,False,False,False,1,,,,,,,,,
c608_p11_t0,c608,p11,t0,df_sorted_c608_p11_t0_ct214.csv,clustercc608_p11_t0_1779823310.1553931,214,214,True,156,58,72.9,False,False,False,False,1,,,,,,,,,
c608_p34_t0,c608,p34,t0,df_sorted_c608_p34_t0_ct184.csv,clustercc608_p34_t0_1779823314.6844292,184,184,True,173,11,94.0,False,False,False,False,1,,,,,,,,,
c60_p58_t0,c60,p58,t0,df_sorted_c60_p58_t0_ct134.csv,clustercc60_p58_t0_1779823343.2134411,134,134,True,85,49,63.4,False,False,False,False,1,,,,,,,,,
c610_p11_t0,c610,p11,t0,df_sorted_c610_p11_t0_ct125.csv,clustercc610_p11_t0_1779823355.9607801,125,125,True,98,27,78.4,False,False,False,False,1,,,,,,,,,
c610_p15_t0,c610,p15,t0,df_sorted_c610_p15_t0_ct435.csv,clustercc610_p15_t0_1779823363.729585,435,435,True,151,284,34.7,False,False,False,False,1,,,,,,,,,
c610_p25_t0,c610,p25,t0,df_sorted_c610_p25_t0_ct247.csv,clustercc610_p25_t0_1779823364.9536152,247,247,True,101,146,40.9,False,False,False,False,1,,,,,,,,,
c610_p34_t0,c610,p34,t0,df_sorted_c610_p34_t0_ct277.csv,clustercc610_p34_t0_1779823370.6920269,277,277,True,161,116,58.1,False,False,False,False,1,,,,,,,,,
c611_p25_t0,c611,p25,t0,df_sorted_c611_p25_t0_ct195.csv,clustercc611_p25_t0_1779823376.935633,195,195,True,104,91,53.3,False,False,False,False,1,,,,,,,,,
c612_p11_t0,c612,p11,t0,df_sorted_c612_p11_t0_ct87.csv,clustercc612_p11_t0_1779823387.666931,87,87,True,45,42,51.7,False,False,False,False,1,,,,,,,,,
c614_p15_t0,c614,p15,t0,df_sorted_c614_p15_t0_ct250.csv,clustercc614_p15_t0_1779823416.881879,250,250,True,213,37,85.2,False,False,False,False,1,,,,,,,,,
c614_p34_t0,c614,p34,t0,df_sorted_c614_p34_t0_ct168.csv,clustercc614_p34_t0_1779823419.571208,168,168,True,104,64,61.9,False,False,False,False,1,,,,,,,,,
c614_p7_t0,c614,p7,t0,df_sorted_c614_p7_t0_ct229.csv,clustercc614_p7_t0_1779823478.97679,229,229,True,208,21,90.8,False,False,False,False,1,,,,,,,,,
c617_p15_t0,c617,p15,t0,df_sorted_c617_p15_t0_ct181.csv,clustercc617_p15_t0_1779823480.5015,181,181,True,166,15,91.7,False,False,False,False,1,,,,,,,,,
c617_p34_t0,c617,p34,t0,df_sorted_c617_p34_t0_ct143.csv,clustercc617_p34_t0_1779823517.5168798,143,143,True,112,31,78.3,False,False,False,False,1,,,,,,,,,
c619_p15_t0,c619,p15,t0,df_sorted_c619_p15_t0_ct315.csv,clustercc619_p15_t0_1779823575.3810492,315,315,True,1,314,0.3,True,True,False,False,1,,,,,,,,,
c61_p15_t0,c61,p15,t0,df_sorted_c61_p15_t0_ct242.csv,clustercc61_p15_t0_1779823620.355768,242,242,True,234,8,96.7,False,False,False,False,1,,,,,,,,,
c61_p25_t0,c61,p25,t0,df_sorted_c61_p25_t0_ct187.csv,clustercc61_p25_t0_1779823693.7917042,187,187,True,159,28,85.0,False,False,False,False,1,,,,,,,,,
c621_p11_t0,c621,p11,t0,df_sorted_c621_p11_t0_ct114.csv,clustercc621_p11_t0_1779823703.7131689,114,114,True,103,11,90.4,False,False,False,False,1,,,,,,,,,
c621_p34_t0,c621,p34,t0,df_sorted_c621_p34_t0_ct83.csv,clustercc621_p34_t0_1779823716.804311,83,83,True,80,3,96.4,False,False,False,False,1,,,,,,,,,
c622_p11_t0,c622,p11,t0,df_sorted_c622_p11_t0_ct114.csv,clustercc622_p11_t0_1779823739.453418,114,114,True,67,47,58.8,False,False,False,False,1,,,,,,,,,
c623_p15_t0,c623,p15,t0,df_sorted_c623_p15_t0_ct107.csv,clustercc623_p15_t0_1779823743.973493,107,107,True,52,55,48.6,False,False,False,False,1,,,,,,,,,
c624_p15_t0,c624,p15,t0,df_sorted_c624_p15_t0_ct83.csv,clustercc624_p15_t0_1779823756.383967,83,83,True,29,54,34.9,False,False,False,False,1,,,,,,,,,
c625_p15_t0,c625,p15,t0,df_sorted_c625_p15_t0_ct173.csv,clustercc625_p15_t0_1779823759.209718,173,173,True,146,27,84.4,False,False,False,False,1,,,,,,,,,
c625_p25_t0,c625,p25,t0,df_sorted_c625_p25_t0_ct209.csv,clustercc625_p25_t0_1779823764.6517901,209,209,True,139,70,66.5,False,False,False,False,1,,,,,,,,,
c625_p34_t0,c625,p34,t0,df_sorted_c625_p34_t0_ct174.csv,clustercc625_p34_t0_1779823767.64475,174,174,True,67,107,38.5,False,False,False,False,1,,,,,,,,,
c626_p15_t0,c626,p15,t0,df_sorted_c626_p15_t0_ct376.csv,clustercc626_p15_t0_1779823771.581376,376,376,True,136,240,36.2,False,False,False,False,1,,,,,,,,,
c626_p734_t0,c626,p734,t0,df_sorted_c626_p734_t0_ct118.csv,clustercc626_p734_t0_1779823777.061536,118,118,True,7,111,5.9,False,False,False,False,1,,,,,,,,,
c626_p7_t0,c626,p7,t0,df_sorted_c626_p7_t0_ct133.csv,clustercc626_p7_t0_1779823799.106403,133,133,True,84,49,63.2,False,False,False,False,1,,,,,,,,,
c627_p11_t0,c627,p11,t0,df_sorted_c627_p11_t0_ct211.csv,clustercc627_p11_t0_1779823821.5644789,211,211,True,200,11,94.8,False,False,False,False,1,,,,,,,,,
c627_p15_t0,c627,p15,t0,df_sorted_c627_p15_t0_ct307.csv,clustercc627_p15_t0_1779823842.4992619,307,307,True,233,74,75.9,False,False,False,False,1,,,,,,,,,
c627_p1685_t0,c627,p1685,t0,df_sorted_c627_p1685_t0_ct133.csv,clustercc627_p1685_t0_1779823872.557854,133,133,True,131,2,98.5,False,False,False,False,1,,,,,,,,,
c627_p29_t0,c627,p29,t0,df_sorted_c627_p29_t0_ct185.csv,clustercc627_p29_t0_1779823916.432181,185,185,True,176,9,95.1,False,False,False,False,1,,,,,,,,,
c627_p34_t0,c627,p34,t0,df_sorted_c627_p34_t0_ct193.csv,clustercc627_p34_t0_1779823920.3238778,193,193,True,184,9,95.3,False,False,False,False,1,,,,,,,,,
c627_p58_t0,c627,p58,t0,df_sorted_c627_p58_t0_ct321.csv,clustercc627_p58_t0_1779823925.254514,321,321,True,234,87,72.9,False,False,False,False,1,,,,,,,,,
c628_p11_t0,c628,p11,t0,df_sorted_c628_p11_t0_ct377.csv,clustercc628_p11_t0_1779823974.114877,377,377,True,232,145,61.5,False,False,False,False,1,,,,,,,,,
c628_p15_t0,c628,p15,t0,df_sorted_c628_p15_t0_ct155.csv,clustercc628_p15_t0_1779823979.248767,155,155,True,119,36,76.8,False,False,False,False,1,,,,,,,,,
c628_p34_t0,c628,p34,t0,df_sorted_c628_p34_t0_ct354.csv,clustercc628_p34_t0_1779824011.954334,354,354,True,175,179,49.4,False,False,False,False,1,,,,,,,,,
c629_p15_t0,c629,p15,t0,df_sorted_c629_p15_t0_ct523.csv,clustercc629_p15_t0_1779824017.308392,523,523,True,47,476,9.0,False,False,False,False,1,,,,,,,,,
c629_p25_t0,c629,p25,t0,df_sorted_c629_p25_t0_ct121.csv,clustercc629_p25_t0_1779824021.525779,121,121,True,38,83,31.4,False,False,False,False,1,,,,,,,,,
c62_p11_t0,c62,p11,t0,df_sorted_c62_p11_t0_ct129.csv,clustercc62_p11_t0_1779824024.554256,129,129,True,108,21,83.7,False,False,False,False,1,,,,,,,,,
c62_p34_t0,c62,p34,t0,df_sorted_c62_p34_t0_ct125.csv,clustercc62_p34_t0_1779824049.99364,125,125,True,68,57,54.4,False,False,False,False,1,,,,,,,,,
c630_p15_t0,c630,p15,t0,df_sorted_c630_p15_t0_ct110.csv,clustercc630_p15_t0_1779824054.892472,110,110,True,33,77,30.0,False,False,False,False,1,,,,,,,,,
c631_p11_t0,c631,p11,t0,df_sorted_c631_p11_t0_ct151.csv,clustercc631_p11_t0_1779824058.789299,151,151,True,16,135,10.6,False,False,False,False,1,,,,,,,,,
c631_p34_t0,c631,p34,t0,df_sorted_c631_p34_t0_ct153.csv,clustercc631_p34_t0_1779824066.01179,153,153,True,14,139,9.2,False,False,False,False,1,,,,,,,,,
c632_p11_t0,c632,p11,t0,df_sorted_c632_p11_t0_ct106.csv,clustercc632_p11_t0_1779824121.773777,106,106,True,1,105,0.9,True,True,False,False,1,,,,,,,,,
c632_p15_t0,c632,p15,t0,df_sorted_c632_p15_t0_ct421.csv,clustercc632_p15_t0_1779824141.838932,421,421,True,7,414,1.7,False,False,False,False,1,,,,,,,,,
c633_p181_t0,c633,p181,t0,df_sorted_c633_p181_t0_ct96.csv,clustercc633_p181_t0_1779824150.322342,96,96,True,1,95,1.0,True,True,False,False,1,,,,,,,,,
c633_p2341_t0,c633,p2341,t0,df_sorted_c633_p2341_t0_ct107.csv,clustercc633_p2341_t0_1779824154.719885,107,107,True,1,106,0.9,True,True,False,False,1,,,,,,,,,
c633_p34_t0,c633,p34,t0,df_sorted_c633_p34_t0_ct99.csv,clustercc633_p34_t0_1779824170.7944949,99,99,True,1,98,1.0,True,True,False,False,1,,,,,,,,,
c633_p7_t0,c633,p7,t0,df_sorted_c633_p7_t0_ct201.csv,clustercc633_p7_t0_1779824209.444156,201,201,True,1,200,0.5,True,True,False,False,1,,,,,,,,,
c633_p807_t0,c633,p807,t0,df_sorted_c633_p807_t0_ct74.csv,clustercc633_p807_t0_1779824247.972513,74,74,True,1,73,1.4,True,True,False,False,1,,,,,,,,,
c634_p15_t0,c634,p15,t0,df_sorted_c634_p15_t0_ct345.csv,clustercc634_p15_t0_1779824263.998365,345,345,True,2,343,0.6,True,False,False,False,1,,,,,,,,,
c634_p7_t0,c634,p7,t0,df_sorted_c634_p7_t0_ct449.csv,clustercc634_p7_t0_1779824267.248123,449,449,True,1,448,0.2,True,True,False,False,1,,,,,,,,,
c636_p15_t0,c636,p15,t0,df_sorted_c636_p15_t0_ct232.csv,clustercc636_p15_t0_1779824271.33358,232,232,True,2,230,0.9,True,False,False,False,1,,,,,,,,,
c636_p58_t0,c636,p58,t0,df_sorted_c636_p58_t0_ct126.csv,clustercc636_p58_t0_1779824289.987298,126,126,True,1,125,0.8,True,True,False,False,1,,,,,,,,,
c637_p15_t0,c637,p15,t0,df_sorted_c637_p15_t0_ct217.csv,clustercc637_p15_t0_1779824300.355291,217,217,True,1,216,0.5,True,True,False,False,1,,,,,,,,,
c638_p2341_t0,c638,p2341,t0,df_sorted_c638_p2341_t0_ct156.csv,clustercc638_p2341_t0_1779824302.596504,156,156,True,1,155,0.6,True,True,False,False,1,,,,,,,,,
c638_p282_t0,c638,p282,t0,df_sorted_c638_p282_t0_ct114.csv,clustercc638_p282_t0_1779824335.2963321,114,114,True,1,113,0.9,True,True,False,False,1,,,,,,,,,
c638_p734_t0,c638,p734,t0,df_sorted_c638_p734_t0_ct287.csv,clustercc638_p734_t0_1779824350.9800289,287,287,True,3,284,1.0,True,False,False,False,1,,,,,,,,,
c638_p7_t0,c638,p7,t0,df_sorted_c638_p7_t0_ct196.csv,clustercc638_p7_t0_1779824362.4230258,196,196,True,1,195,0.5,True,True,False,False,1,,,,,,,,,
c639_p15_t0,c639,p15,t0,df_sorted_c639_p15_t0_ct524.csv,clustercc639_p15_t0_1779824366.2291431,524,524,True,1,523,0.2,True,True,False,False,1,,,,,,,,,
c639_p34_t0,c639,p34,t0,df_sorted_c639_p34_t0_ct133.csv,clustercc639_p34_t0_1779824380.677799,133,133,True,1,132,0.8,True,True,False,False,1,,,,,,,,,
c63_p15_t0,c63,p15,t0,df_sorted_c63_p15_t0_ct220.csv,clustercc63_p15_t0_1779824390.383151,220,220,True,3,217,1.4,True,False,False,False,1,,,,,,,,,
c63_p34_t0,c63,p34,t0,df_sorted_c63_p34_t0_ct97.csv,clustercc63_p34_t0_1779824433.833855,97,97,True,1,96,1.0,True,True,False,False,1,,,,,,,,,
c641_p15_t0,c641,p15,t0,df_sorted_c641_p15_t0_ct235.csv,clustercc641_p15_t0_1779824472.359874,235,235,True,3,232,1.3,True,False,False,False,1,,,,,,,,,
c644_p11_t0,c644,p11,t0,df_sorted_c644_p11_t0_ct154.csv,clustercc644_p11_t0_1779824532.711641,154,154,True,1,153,0.6,True,True,False,False,1,,,,,,,,,
c645_p34_t0,c645,p34,t0,df_sorted_c645_p34_t0_ct112.csv,clustercc645_p34_t0_1779824548.813925,112,112,True,1,111,0.9,True,True,False,False,1,,,,,,,,,
c647_p2341_t0,c647,p2341,t0,df_sorted_c647_p2341_t0_ct86.csv,clustercc647_p2341_t0_1779824568.623589,86,86,True,1,85,1.2,True,True,False,False,1,,,,,,,,,
c647_p7_t0,c647,p7,t0,df_sorted_c647_p7_t0_ct152.csv,clustercc647_p7_t0_1779824574.514348,152,152,True,1,151,0.7,True,True,False,False,1,,,,,,,,,
c649_p15_t0,c649,p15,t0,df_sorted_c649_p15_t0_ct178.csv,clustercc649_p15_t0_1779824612.301443,178,178,True,20,158,11.2,False,False,False,False,1,,,,,,,,,
c650_p11_t0,c650,p11,t0,df_sorted_c650_p11_t0_ct425.csv,clustercc650_p11_t0_1779824616.0798972,425,425,True,5,420,1.2,False,False,False,False,1,,,,,,,,,
c650_p15_t0,c650,p15,t0,df_sorted_c650_p15_t0_ct238.csv,clustercc650_p15_t0_1779824649.742558,238,238,True,5,233,2.1,False,False,False,False,1,,,,,,,,,
c651_p15_t0,c651,p15,t0,df_sorted_c651_p15_t0_ct243.csv,clustercc651_p15_t0_1779824651.8866189,243,243,True,1,242,0.4,True,True,False,False,1,,,,,,,,,
c652_p15_t0,c652,p15,t0,df_sorted_c652_p15_t0_ct333.csv,clustercc652_p15_t0_1779824695.526742,333,333,True,3,330,0.9,True,False,False,False,1,,,,,,,,,
c653_p15_t0,c653,p15,t0,df_sorted_c653_p15_t0_ct231.csv,clustercc653_p15_t0_1779824733.298974,231,231,True,1,230,0.4,True,True,False,False,1,,,,,,,,,
c653_p25_t0,c653,p25,t0,df_sorted_c653_p25_t0_ct168.csv,clustercc653_p25_t0_1779824756.527169,168,168,True,1,167,0.6,True,True,False,False,1,,,,,,,,,
c653_p34_t0,c653,p34,t0,df_sorted_c653_p34_t0_ct158.csv,clustercc653_p34_t0_1779824790.536583,158,158,True,1,157,0.6,True,True,False,False,1,,,,,,,,,
c654_p15_t0,c654,p15,t0,df_sorted_c654_p15_t0_ct202.csv,clustercc654_p15_t0_1779824920.600234,202,202,True,39,163,19.3,False,False,False,False,1,,,,,,,,,
c655_p11_t0,c655,p11,t0,df_sorted_c655_p11_t0_ct199.csv,clustercc655_p11_t0_1779824991.375447,199,199,True,1,198,0.5,True,True,False,False,1,,,,,,,,,
c655_p34_t0,c655,p34,t0,df_sorted_c655_p34_t0_ct199.csv,clustercc655_p34_t0_1779825013.761622,199,199,True,1,198,0.5,True,True,False,False,1,,,,,,,,,
c656_p11_t0,c656,p11,t0,df_sorted_c656_p11_t0_ct152.csv,clustercc656_p11_t0_1779825068.840607,152,152,True,1,151,0.7,True,True,False,False,1,,,,,,,,,
c656_p15_t0,c656,p15,t0,df_sorted_c656_p15_t0_ct313.csv,clustercc656_p15_t0_1779825082.559516,313,313,True,5,308,1.6,False,False,False,False,1,,,,,,,,,
c656_p1685_t0,c656,p1685,t0,df_sorted_c656_p1685_t0_ct108.csv,clustercc656_p1685_t0_1779825085.9729059,108,108,True,1,107,0.9,True,True,False,False,1,,,,,,,,,
c656_p29_t0,c656,p29,t0,df_sorted_c656_p29_t0_ct117.csv,clustercc656_p29_t0_1779825111.069601,117,117,True,1,116,0.9,True,True,False,False,1,,,,,,,,,
c656_p34_t0,c656,p34,t0,df_sorted_c656_p34_t0_ct231.csv,clustercc656_p34_t0_1779825134.3723211,231,231,True,1,230,0.4,True,True,False,False,1,,,,,,,,,
c656_p58_t0,c656,p58,t0,df_sorted_c656_p58_t0_ct365.csv,clustercc656_p58_t0_1779825163.316916,365,365,True,3,362,0.8,True,False,False,False,1,,,,,,,,,
c657_p15_t0,c657,p15,t0,df_sorted_c657_p15_t0_ct616.csv,clustercc657_p15_t0_1779825202.507573,616,616,True,3,613,0.5,True,False,False,False,1,,,,,,,,,
c657_p282_t0,c657,p282,t0,df_sorted_c657_p282_t0_ct152.csv,clustercc657_p282_t0_1779825295.799336,152,152,True,5,147,3.3,False,False,False,False,1,,,,,,,,,
c657_p29_t0,c657,p29,t0,df_sorted_c657_p29_t0_ct137.csv,clustercc657_p29_t0_1779825315.950324,137,137,True,1,136,0.7,True,True,False,False,1,,,,,,,,,
c657_p34_t0,c657,p34,t0,df_sorted_c657_p34_t0_ct145.csv,clustercc657_p34_t0_1779825323.4076219,145,145,True,1,144,0.7,True,True,False,False,1,,,,,,,,,
c658_p11_t0,c658,p11,t0,df_sorted_c658_p11_t0_ct202.csv,clustercc658_p11_t0_1779825330.940205,202,202,True,1,201,0.5,True,True,False,False,1,,,,,,,,,
c658_p15_t0,c658,p15,t0,df_sorted_c658_p15_t0_ct293.csv,clustercc658_p15_t0_1779825337.561313,293,293,True,1,292,0.3,True,True,False,False,1,,,,,,,,,
c658_p19_t0,c658,p19,t0,df_sorted_c658_p19_t0_ct109.csv,clustercc658_p19_t0_1779825343.8785899,109,109,True,1,108,0.9,True,True,False,False,1,,,,,,,,,
c658_p34_t0,c658,p34,t0,df_sorted_c658_p34_t0_ct277.csv,clustercc658_p34_t0_1779825396.930754,277,277,True,1,276,0.4,True,True,False,False,1,,,,,,,,,
c659_p7_t0,c659,p7,t0,df_sorted_c659_p7_t0_ct131.csv,clustercc659_p7_t0_1779825413.6849978,131,131,True,1,130,0.8,True,True,False,False,1,,,,,,,,,
c65_p15_t0,c65,p15,t0,df_sorted_c65_p15_t0_ct242.csv,clustercc65_p15_t0_1779825458.525884,242,242,True,1,241,0.4,True,True,False,False,1,,,,,,,,,
c65_p1685_t0,c65,p1685,t0,df_sorted_c65_p1685_t0_ct80.csv,clustercc65_p1685_t0_1779825527.798235,80,80,True,1,79,1.2,True,True,False,False,1,,,,,,,,,
c65_p2341_t0,c65,p2341,t0,df_sorted_c65_p2341_t0_ct98.csv,clustercc65_p2341_t0_1779825549.7547488,98,98,True,5,93,5.1,False,False,False,False,1,,,,,,,,,
c65_p25_t0,c65,p25,t0,df_sorted_c65_p25_t0_ct335.csv,clustercc65_p25_t0_1779825585.886931,335,335,True,1,334,0.3,True,True,False,False,1,,,,,,,,,
c65_p7_t0,c65,p7,t0,df_sorted_c65_p7_t0_ct128.csv,clustercc65_p7_t0_1779825590.339073,128,128,True,1,127,0.8,True,True,False,False,1,,,,,,,,,
c660_p15_t0,c660,p15,t0,df_sorted_c660_p15_t0_ct235.csv,clustercc660_p15_t0_1779825591.2322528,235,235,True,3,232,1.3,True,False,False,False,1,,,,,,,,,
c662_p11_t0,c662,p11,t0,df_sorted_c662_p11_t0_ct265.csv,clustercc662_p11_t0_1779825609.398907,265,265,True,4,261,1.5,False,False,False,False,1,,,,,,,,,
c662_p34_t0,c662,p34,t0,df_sorted_c662_p34_t0_ct248.csv,clustercc662_p34_t0_1779825609.570056,248,248,True,1,247,0.4,True,True,False,False,1,,,,,,,,,
c663_p11_t0,c663,p11,t0,df_sorted_c663_p11_t0_ct118.csv,clustercc663_p11_t0_1779825618.735022,118,118,True,1,117,0.8,True,True,False,False,1,,,,,,,,,
c663_p15_t0,c663,p15,t0,df_sorted_c663_p15_t0_ct498.csv,clustercc663_p15_t0_1779825621.3180852,498,498,True,1,497,0.2,True,True,False,False,1,,,,,,,,,
c663_p34_t0,c663,p34,t0,df_sorted_c663_p34_t0_ct278.csv,clustercc663_p34_t0_1779825644.3621628,278,278,True,1,277,0.4,True,True,False,False,1,,,,,,,,,
c663_p7_t0,c663,p7,t0,df_sorted_c663_p7_t0_ct247.csv,clustercc663_p7_t0_1779825679.451246,247,247,True,1,246,0.4,True,True,False,False,1,,,,,,,,,
c664_p34_t0,c664,p34,t0,df_sorted_c664_p34_t0_ct72.csv,clustercc664_p34_t0_1779825707.537376,72,72,True,1,71,1.4,True,True,False,False,1,,,,,,,,,
c665_p11_t0,c665,p11,t0,df_sorted_c665_p11_t0_ct148.csv,clustercc665_p11_t0_1779825742.846495,148,148,True,1,147,0.7,True,True,False,False,1,,,,,,,,,
