cluster_no,pose_no,n,fixed_pitch_margin,fixed_yaw_margin,fixed_roll_margin,fixed_joint_keep_count,fixed_joint_survival_pct,iqr_pitch_margin,iqr_yaw_margin,iqr_roll_margin,iqr_joint_keep_count,iqr_joint_survival_pct,std_pitch_margin,std_yaw_margin,std_roll_margin,std_joint_keep_count,std_joint_survival_pct
c698_p15_t0,15,820,15,8,8,425,51.8293,16.1572,8.6945,3.77,387,47.1951,15.6086,10.4445,5.1227,436,53.1707
c7_p15_t0,15,754,15,8,8,162,21.4854,39.016,18.5655,6.343,484,64.191,29.6295,13.6845,5.6219,354,46.9496
c702_p15_t0,15,1801,15,8,8,613,34.0366,25.617,13.272,4.573,963,53.4703,19.103,12.1236,4.6666,787,43.6979
c705_p15_t0,15,569,15,8,8,124,21.7926,38.028,9.796,4.315,293,51.4938,25.2567,12.7241,5.2759,260,45.6942
c707_p15_t0,15,1309,15,8,8,285,21.7723,30.441,16.007,5.736,613,46.8296,22.3532,15.0067,6.8909,518,39.5722
c710_p15_t0,15,410,15,8,8,143,34.878,30.9955,10.3038,4.3735,200,48.7805,20.1376,11.6847,6.0246,179,43.6585
c731_p15_t0,15,432,15,8,8,81,18.75,34.012,21.5372,8.275,296,68.5185,21.8281,15.7785,7.3856,180,41.6667
c736_p15_t0,15,993,15,8,8,279,28.0967,33.071,9.814,4.332,475,47.8348,22.485,12.6041,5.7928,447,45.0151
c738_p15_t0,15,480,15,8,8,93,19.375,28.9648,19.6685,6.8095,265,55.2083,21.0871,15.5324,6.9809,208,43.3333
c74_p15_t0,15,1081,15,8,8,414,38.2979,20.678,11.567,5.256,541,50.0463,16.2383,11.4338,5.6106,497,45.9759
c741_p15_t0,15,605,15,8,8,244,40.3306,22.809,9.524,4.053,304,50.2479,17.0564,9.1047,4.5459,260,42.9752
c749_p15_t0,15,484,15,8,8,86,17.7686,31.306,19.9957,6.7905,232,47.9339,23.7789,16.2426,7.6666,189,39.0496
c756_p15_t0,15,552,15,8,8,166,30.0725,33.043,8.7852,4.2278,262,47.4638,22.2099,11.9669,5.4578,249,45.1087
c78_p15_t0,15,466,15,8,8,46,9.8712,46.0102,27.8662,7.8452,269,57.7253,31.1758,18.3732,7.5375,156,33.4764
c79_p15_t0,15,643,15,8,8,255,39.6579,23.224,9.492,4.1015,310,48.2115,17.9672,10.0682,4.8882,293,45.5677
c89_p15_t0,15,1036,15,8,8,213,20.5598,27.794,19.1173,8.225,613,59.1699,18.8348,15.1679,6.8831,389,37.5483
c117_p7_t0,7,294,15,8,8,70,23.8095,24.429,19.8448,6.7468,171,58.1633,17.3896,15.9061,6.3044,124,42.1769
c129_p7_t0,7,445,15,8,8,120,26.9663,23.659,16.29,5.657,249,55.9551,17.4475,13.1582,5.4765,177,39.7753
c207_p7_t0,7,940,15,8,8,153,16.2766,29.305,19.5288,9.054,555,59.0426,20.1848,14.3193,7.8618,351,37.3404
c216_p7_t0,7,437,15,8,8,97,22.1968,27.309,14.697,9.678,234,53.5469,19.1534,12.0219,8.2342,161,36.8421
c253_p7_t0,7,301,15,8,8,89,29.5681,21.16,16.522,5.428,151,50.1661,15.41,14.5124,6.1101,121,40.1993
c299_p7_t0,7,589,15,8,8,117,19.8642,27.936,15.385,10.471,331,56.1969,19.8081,13.0818,9.0479,225,38.2003
c301_p7_t0,7,247,15,8,8,65,26.3158,19.127,20.37,7.061,117,47.3684,15.9958,16.2849,6.0486,95,38.4615
c302_p7_t0,7,422,15,8,8,69,16.3507,33.1,19.1425,10.7795,240,56.872,22.6471,14.9761,8.7909,158,37.4408
c308_p7_t0,7,300,15,8,8,96,32.0,31.026,14.5188,5.6045,174,58.0,20.9516,15.4263,5.5608,144,48.0
c340_p7_t0,7,1112,15,8,8,152,13.6691,29.5188,22.3698,7.4768,626,56.295,20.5515,16.0999,7.2478,396,35.6115
c416_p7_t0,7,271,15,8,8,50,18.4502,21.153,21.4715,6.2185,146,53.8745,15.2304,15.1639,6.4391,94,34.6863
c47_p7_t0,7,357,15,8,8,64,17.9272,24.63,17.773,10.508,181,50.7003,18.4828,14.251,9.5229,124,34.7339
c461_p7_t0,7,593,15,8,8,211,35.5818,20.237,14.032,5.674,319,53.7943,15.0105,11.844,5.2741,249,41.9899
c472_p7_t0,7,577,15,8,8,102,17.6776,25.972,19.895,10.453,357,61.8718,18.0276,14.8263,8.1941,197,34.1421
c474_p7_t0,7,444,15,8,8,66,14.8649,32.9425,22.5608,10.6072,267,60.1351,22.9836,17.5089,8.1904,168,37.8378
c482_p7_t0,7,604,15,8,8,138,22.8477,23.5388,19.3395,9.3873,316,52.3179,18.1817,16.3079,7.8692,240,39.7351
c486_p7_t0,7,782,15,8,8,155,19.821,23.42,21.5428,7.28,450,57.5448,16.7055,16.4615,6.648,311,39.7698
c495_p7_t0,7,328,15,8,8,95,28.9634,24.5928,14.3298,5.901,156,47.561,17.9061,12.8576,5.8213,123,37.5
c547_p7_t0,7,547,15,8,8,81,14.808,27.5745,23.827,7.6865,312,57.0384,18.4083,18.0131,6.736,185,33.8208
c575_p7_t0,7,347,15,8,8,55,15.8501,25.3545,20.589,10.4365,205,59.0778,18.8845,14.6096,9.0193,124,35.7349
c576_p7_t0,7,330,15,8,8,91,27.5758,21.701,18.7043,5.4538,185,56.0606,18.2522,13.2284,4.3375,124,37.5758
c633_p7_t0,7,722,15,8,8,123,17.036,33.5962,18.7962,10.1585,431,59.6953,24.3247,13.7405,8.1499,268,37.1191
c634_p7_t0,7,343,15,8,8,98,28.5714,20.773,17.6555,6.554,194,56.5598,15.8429,12.1329,6.3665,139,40.5248
c638_p7_t0,7,371,15,8,8,63,16.9811,27.3405,17.413,11.0235,207,55.7951,20.7949,14.1494,9.2099,143,38.5445
c687_p7_t0,7,975,15,8,8,167,17.1282,28.762,25.1665,7.599,613,62.8718,19.5182,17.2214,6.3541,352,36.1026
c708_p7_t0,7,360,15,8,8,123,34.1667,20.2515,14.3662,6.5825,186,51.6667,16.2537,13.0666,6.6344,165,45.8333
c729_p7_t0,7,433,15,8,8,70,16.1663,31.698,19.309,9.728,262,60.5081,19.9883,13.4583,8.4374,147,33.9492
c131_p25_t0,25,360,15,8,8,30,8.3333,38.154,30.0573,9.4858,219,60.8333,24.988,20.1384,8.073,124,34.4444
c186_p25_t0,25,619,15,8,8,97,15.6704,26.242,23.8275,8.415,335,54.1195,18.5161,18.0072,7.6785,215,34.7334
c197_p25_t0,25,513,15,8,8,95,18.5185,26.992,21.042,9.224,290,56.5302,19.2181,15.646,8.3526,203,39.5712
c241_p25_t0,25,787,15,8,8,118,14.9936,30.095,22.3435,7.517,444,56.4168,20.97,15.6209,7.2222,285,36.2135
c307_p25_t0,25,330,15,8,8,48,14.5455,31.4385,16.6885,10.7302,174,52.7273,25.1295,12.9093,8.6735,112,33.9394
c350_p25_t0,25,327,15,8,8,63,19.2661,30.337,17.6305,7.6395,179,54.7401,20.9263,13.9196,6.6289,113,34.5566
c378_p25_t0,25,403,15,8,8,70,17.3697,28.6605,16.716,10.636,221,54.8387,20.451,13.7773,8.4606,128,31.7618
c457_p25_t0,25,448,15,8,8,82,18.3036,28.3625,18.914,9.0925,275,61.3839,18.8527,14.2773,7.9412,167,37.2768
c488_p25_t0,25,227,15,8,8,41,18.0617,29.341,18.9385,9.8695,128,56.3877,19.364,14.2811,9.3716,80,35.2423
c499_p25_t0,25,251,15,8,8,57,22.7092,23.3005,16.578,10.5315,142,56.5737,16.2194,12.8221,8.9686,90,35.8566
c559_p25_t0,25,272,15,8,8,30,11.0294,38.1733,26.7112,9.7573,169,62.1324,24.2569,20.5837,8.3929,116,42.6471
c611_p25_t0,25,856,15,8,8,122,14.2523,32.395,21.9838,10.016,547,63.9019,20.5349,16.3688,7.9252,300,35.0467
c693_p25_t0,25,420,15,8,8,86,20.4762,22.907,17.2638,10.3058,245,58.3333,16.5145,12.6585,8.3367,131,31.1905
c116_p34_t0,34,647,15,8,8,110,17.0015,28.1595,20.4025,9.7655,400,61.8238,18.248,14.6763,8.1572,226,34.9304
c117_p34_t0,34,402,15,8,8,97,24.1294,22.7622,15.5063,9.9892,227,56.4677,15.8973,12.893,8.2161,147,36.5672
c124_p34_t0,34,426,15,8,8,76,17.8404,28.3235,18.7673,12.2422,261,61.2676,18.1093,14.826,9.6397,150,35.2113
c131_p34_t0,34,621,15,8,8,154,24.7987,24.289,16.87,8.21,364,58.6151,15.5677,13.6509,7.2499,228,36.715
c137_p34_t0,34,211,15,8,8,58,27.4882,17.5765,13.484,13.511,103,48.8152,17.436,13.9684,11.219,96,45.4976
c139_p34_t0,34,359,15,8,8,89,24.7911,25.058,17.441,6.468,191,53.2033,17.1228,15.8771,6.0433,142,39.5543
c146_p34_t0,34,338,15,8,8,46,13.6095,23.8045,18.135,14.2722,210,62.1302,16.1163,14.7741,10.5741,112,33.1361
c148_p34_t0,34,580,15,8,8,183,31.5517,23.1437,16.7222,6.007,293,50.5172,18.4455,14.155,5.2722,239,41.2069
c150_p34_t0,34,1061,15,8,8,279,26.2959,23.725,15.604,8.562,627,59.0952,15.7914,11.8217,7.1815,382,36.0038
c154_p34_t0,34,575,15,8,8,150,26.087,21.6005,15.353,8.194,311,54.087,14.5662,11.8747,8.3408,193,33.5652
c161_p34_t0,34,321,15,8,8,58,18.0685,20.623,18.86,9.63,163,50.7788,14.9905,13.7412,9.8808,107,33.3333
c162_p34_t0,34,224,15,8,8,61,27.2321,23.171,17.5268,7.488,126,56.25,15.7952,14.2496,6.4781,86,38.3929
c176_p34_t0,34,256,15,8,8,39,15.2344,27.719,20.947,10.6567,152,59.375,19.731,15.1243,9.2098,89,34.7656
c179_p34_t0,34,683,15,8,8,176,25.7687,24.078,15.6915,6.854,392,57.3939,16.5035,11.6795,6.6214,250,36.6032
c184_p34_t0,34,507,15,8,8,133,26.2327,23.003,14.704,9.332,252,49.7041,17.15,12.2851,8.2445,199,39.2505
c188_p34_t0,34,264,15,8,8,45,17.0455,34.4242,20.6505,9.0795,155,58.7121,21.6296,16.7374,8.0038,98,37.1212
c224_p34_t0,34,346,15,8,8,101,29.1908,21.1815,18.2858,6.3175,204,58.9595,16.3987,13.998,6.3127,155,44.7977
c22_p34_t0,34,642,15,8,8,140,21.8069,21.548,15.5762,11.923,347,54.0498,15.9756,12.9827,9.8092,235,36.6044
c258_p34_t0,34,522,15,8,8,135,25.8621,21.1215,18.4757,7.8975,293,56.1303,14.4572,14.0064,7.0453,188,36.0153
c261_p34_t0,34,1145,15,8,8,318,27.7729,24.163,18.328,5.806,663,57.9039,16.895,13.1369,5.3236,461,40.262
c270_p34_t0,34,204,15,8,8,63,30.8824,15.221,14.9485,11.2632,100,49.0196,16.9431,13.9778,9.6799,93,45.5882
c291_p34_t0,34,375,15,8,8,93,24.8,21.0715,17.021,10.9105,204,54.4,15.6844,14.2798,8.8837,134,35.7333
c312_p34_t0,34,248,15,8,8,73,29.4355,17.6862,17.8952,5.26,117,47.1774,15.5288,14.3904,7.7327,104,41.9355
c319_p34_t0,34,347,15,8,8,91,26.2248,23.588,16.9275,9.3635,206,59.366,15.2722,14.1919,7.5876,132,38.0403
c320_p34_t0,34,203,15,8,8,69,33.9901,20.5575,15.646,6.0015,106,52.2167,17.2388,14.8587,5.2612,88,43.3498
c329_p34_t0,34,399,15,8,8,125,31.3283,17.083,16.5125,7.227,218,54.6366,13.8551,12.8211,7.2483,168,42.1053
c331_p34_t0,34,719,15,8,8,248,34.4924,18.644,14.8795,6.063,387,53.8248,14.4544,11.8441,5.7571,292,40.612
c346_p34_t0,34,403,15,8,8,108,26.799,17.6755,18.0245,7.143,222,55.0868,14.9537,12.9959,7.3281,175,43.4243
c348_p34_t0,34,244,15,8,8,50,20.4918,28.8292,17.0672,7.6758,125,51.2295,20.8693,13.5068,6.7817,82,33.6066
c369_p34_t0,34,247,15,8,8,52,21.0526,29.073,16.2025,10.775,125,50.6073,19.8339,15.1747,9.2885,95,38.4615
c370_p34_t0,34,226,15,8,8,55,24.3363,23.3005,19.5312,9.6715,131,57.9646,16.4928,13.9657,7.9141,78,34.5133
c371_p34_t0,34,492,15,8,8,148,30.0813,21.9077,17.2202,5.4902,282,57.3171,15.9145,13.1102,6.0433,218,44.3089
c381_p34_t0,34,376,15,8,8,92,24.4681,22.1545,16.7693,9.0788,199,52.9255,15.5253,13.8489,7.9231,135,35.9043
c385_p34_t0,34,438,15,8,8,82,18.7215,27.5535,20.0812,8.0985,267,60.9589,17.1443,13.7841,7.8874,142,32.4201
c386_p34_t0,34,957,15,8,8,234,24.4514,24.618,17.13,7.157,589,61.5465,15.7179,12.7371,6.5408,348,36.3636
c395_p34_t0,34,440,15,8,8,155,35.2273,17.94,17.021,6.9765,244,55.4545,14.7321,13.851,6.1664,187,42.5
c396_p34_t0,34,237,15,8,8,54,22.7848,22.379,16.384,12.863,136,57.384,15.3032,13.7109,10.3995,92,38.8186
c409_p34_t0,34,966,15,8,8,276,28.5714,24.6742,14.8367,7.9172,598,61.9048,15.5445,11.5045,7.0053,360,37.2671
c425_p34_t0,34,899,15,8,8,226,25.139,27.269,15.465,8.1915,565,62.8476,17.0609,11.9963,7.1779,333,37.0412
c432_p34_t0,34,422,15,8,8,95,22.5118,22.0315,18.0655,9.3928,249,59.0047,16.0936,14.5362,9.193,185,43.8389
c438_p34_t0,34,576,15,8,8,102,17.7083,23.1118,17.8285,12.8812,328,56.9444,16.6083,13.0283,10.4577,198,34.375
c457_p34_t0,34,688,15,8,8,200,29.0698,23.1818,17.599,6.4252,408,59.3023,16.2355,12.2341,6.0579,275,39.9709
c459_p34_t0,34,757,15,8,8,233,30.7794,19.194,18.215,6.049,398,52.576,16.3407,14.8422,5.4117,323,42.6684
c45_p34_t0,34,290,15,8,8,82,28.2759,26.9135,15.1175,7.2075,166,57.2414,19.1065,12.813,6.4479,118,40.6897
c51_p34_t0,34,829,15,8,8,194,23.4017,26.263,17.252,9.05,521,62.8468,16.8412,12.827,7.8061,295,35.585
c59_p34_t0,34,286,15,8,8,44,15.3846,24.5062,17.9987,12.0075,161,56.2937,16.3788,13.3289,10.0947,88,30.7692
c71_p34_t0,34,637,15,8,8,118,18.5243,27.803,17.454,8.514,376,59.0267,18.7742,13.5073,7.619,223,35.0078
c74_p34_t0,34,227,15,8,8,42,18.5022,29.6145,18.4075,7.4975,140,61.674,21.0403,13.0567,6.6651,86,37.8855
c77_p34_t0,34,314,15,8,8,89,28.3439,24.7922,16.3035,6.329,181,57.6433,16.1133,12.1231,6.8061,116,36.9427
c80_p34_t0,34,422,15,8,8,77,18.2464,25.0615,17.129,11.37,225,53.3175,16.662,13.4324,10.1292,142,33.6493
c499_p34_t0,34,379,15,8,8,73,19.2612,26.617,14.91,10.713,213,56.2005,17.7891,12.0329,8.879,133,35.0923
c501_p34_t0,34,372,15,8,8,103,27.6882,19.7475,18.4905,6.907,198,53.2258,16.4994,14.1795,6.39,155,41.6667
c503_p34_t0,34,319,15,8,8,70,21.9436,20.684,17.892,9.2135,168,52.6646,14.9826,13.6452,8.7009,109,34.1693
c509_p34_t0,34,618,15,8,8,123,19.9029,25.1662,18.138,10.4355,390,63.1068,16.7732,13.1279,8.4178,222,35.9223
c520_p34_t0,34,385,15,8,8,83,21.5584,21.335,23.244,7.423,226,58.7013,17.1487,16.7509,6.2644,161,41.8182
c543_p34_t0,34,344,15,8,8,102,29.6512,20.9328,17.8332,6.7035,184,53.4884,16.0804,14.5995,6.5036,143,41.5698
c547_p34_t0,34,358,15,8,8,72,20.1117,25.1005,17.762,8.09,203,56.7039,16.7259,13.355,7.8298,120,33.5196
c559_p34_t0,34,276,15,8,8,62,22.4638,20.7625,20.3627,10.2605,171,61.9565,17.1858,13.9631,8.7845,111,40.2174
c573_p34_t0,34,260,15,8,8,54,20.7692,26.6782,15.8685,6.8298,133,51.1538,18.7989,15.0024,6.5821,105,40.3846
c579_p34_t0,34,769,15,8,8,189,24.5774,26.79,15.536,7.528,438,56.9571,17.9738,12.6429,6.6954,294,38.2315
c580_p34_t0,34,219,15,8,8,38,17.3516,22.11,18.8395,12.3605,122,55.7078,16.9972,14.5708,11.1205,88,40.1826
c582_p34_t0,34,350,15,8,8,91,26.0,20.0128,19.0755,7.4965,191,54.5714,14.6736,16.3882,7.3397,150,42.8571
c587_p34_t0,34,201,15,8,8,41,20.398,27.557,17.832,7.626,116,57.7114,18.8991,13.5539,6.7687,73,36.3184
c598_p34_t0,34,278,15,8,8,65,23.3813,22.2613,21.5802,8.359,169,60.7914,15.6021,15.68,8.6129,115,41.3669
c599_p34_t0,34,314,15,8,8,70,22.293,21.1095,16.9878,10.2432,174,55.414,15.197,12.7424,9.1834,113,35.9873
c608_p34_t0,34,234,15,8,8,62,26.4957,19.0585,18.3298,8.238,129,55.1282,14.6866,14.369,7.4996,94,40.1709
c617_p34_t0,34,628,15,8,8,144,22.9299,22.943,15.71,10.6108,341,54.2994,15.912,12.7045,8.8266,223,35.5096
c628_p34_t0,34,267,15,8,8,93,34.8315,13.482,12.1485,12.369,145,54.3071,14.4148,14.5356,10.0584,139,52.0599
c631_p34_t0,34,247,15,8,8,69,27.9352,19.6045,18.084,6.0645,132,53.4413,16.2048,14.3459,6.0896,103,41.7004
c639_p34_t0,34,832,15,8,8,216,25.9615,24.8125,15.8408,9.1498,484,58.1731,17.4221,12.496,7.3325,306,36.7788
c650_p34_t0,34,337,15,8,8,50,14.8368,28.366,22.327,8.274,191,56.6766,20.1596,16.6669,7.384,129,38.2789
c655_p34_t0,34,412,15,8,8,94,22.8155,19.3472,23.5515,6.831,246,59.7087,15.5152,16.7218,5.9199,171,41.5049
c662_p34_t0,34,654,15,8,8,202,30.8869,23.5938,15.1088,6.3485,320,48.9297,18.0972,14.0914,5.9568,274,41.896
c673_p34_t0,34,203,15,8,8,23,11.33,30.7295,26.2305,9.123,120,59.1133,21.4776,19.6544,7.7321,69,33.9901
c674_p34_t0,34,737,15,8,8,226,30.6649,18.272,18.222,7.194,394,53.46,14.9832,14.367,6.223,297,40.2985
c688_p34_t0,34,309,15,8,8,81,26.2136,19.823,15.832,11.01,181,58.5761,14.3931,11.6339,8.4948,112,36.246
c711_p34_t0,34,276,15,8,8,37,13.4058,26.056,18.5055,12.436,162,58.6957,17.3278,13.2845,10.8005,93,33.6957
c721_p34_t0,34,810,15,8,8,241,29.7531,25.2083,15.9268,6.2838,479,59.1358,16.3221,12.7217,5.8362,327,40.3704
c726_p34_t0,34,329,15,8,8,68,20.6687,30.594,16.883,6.233,191,58.0547,18.6448,13.2601,6.4391,123,37.386
c734_p34_t0,34,321,15,8,8,45,14.0187,29.369,18.906,14.679,181,56.3863,21.6224,15.4051,11.3975,119,37.0717
c745_p34_t0,34,234,15,8,8,49,20.9402,26.9575,19.5815,7.0632,130,55.5556,17.4649,16.8705,7.2754,101,43.1624
c747_p34_t0,34,209,15,8,8,51,24.4019,22.704,18.68,8.086,109,52.1531,16.7902,16.5791,6.9804,85,40.6699
c750_p34_t0,34,415,15,8,8,98,23.6145,25.8865,18.072,8.0415,257,61.9277,16.6226,13.0199,7.4163,145,34.9398
c751_p34_t0,34,240,15,8,8,68,28.3333,22.8968,15.9373,6.0755,123,51.25,18.3148,13.0399,5.5872,98,40.8333
c752_p34_t0,34,238,15,8,8,49,20.5882,19.8233,14.0535,14.209,128,53.7815,15.7006,13.4698,11.5334,98,41.1765
c760_p34_t0,34,291,15,8,8,70,24.055,20.0985,20.317,9.7385,169,58.0756,14.6164,14.9215,8.7859,118,40.5498
c762_p34_t0,34,284,15,8,8,53,18.662,26.8393,19.4108,12.4152,171,60.2113,18.0488,13.2784,10.2355,109,38.3803
c127_p58_t0,58,403,15,8,8,191,47.3945,14.7925,11.989,4.6085,205,50.8685,13.2596,10.5205,4.9912,188,46.6501
c138_p58_t0,58,261,15,8,8,110,42.1456,20.945,11.35,4.723,135,51.7241,17.9612,11.8272,4.5447,129,49.4253
c156_p58_t0,58,306,15,8,8,163,53.268,15.152,9.331,4.0113,149,48.6928,13.6093,9.9658,4.535,155,50.6536
c218_p58_t0,58,502,15,8,8,197,39.243,19.5708,12.442,4.5892,245,48.8048,17.7376,13.4414,5.311,248,49.4024
c232_p58_t0,58,406,15,8,8,124,30.5419,24.0457,14.5552,7.047,229,56.4039,16.5374,12.0882,6.6198,157,38.67
c235_p58_t0,58,639,15,8,8,279,43.662,21.394,11.7095,4.4675,341,53.3646,17.2299,12.1956,4.645,328,51.3302
c272_p58_t0,58,312,15,8,8,63,20.1923,28.868,19.1225,9.0618,181,58.0128,19.1697,15.1165,7.5294,122,39.1026
c30_p58_t0,58,283,15,8,8,52,18.3746,27.741,19.242,9.3845,154,54.417,19.335,15.8056,9.021,113,39.9293
c330_p58_t0,58,278,15,8,8,58,20.8633,28.1188,16.5305,8.8728,153,55.036,20.6076,14.3256,7.8791,112,40.2878
c418_p58_t0,58,500,15,8,8,209,41.8,17.1803,13.0982,4.4078,241,48.2,14.8824,11.5268,5.2813,226,45.2
c423_p58_t0,58,564,15,8,8,174,30.8511,22.399,15.8838,6.7528,312,55.3191,16.4514,12.6328,6.0808,227,40.2482
c459_p58_t0,58,877,15,8,8,426,48.5747,16.117,11.648,3.841,431,49.1448,14.62,10.7204,4.3001,422,48.1186
c56_p58_t0,58,537,15,8,8,133,24.7672,25.758,16.504,7.239,315,58.6592,16.53,13.1424,6.8854,203,37.8026
c80_p58_t0,58,888,15,8,8,475,53.491,15.114,8.9722,3.8152,432,48.6486,13.6027,10.1591,3.9124,441,49.6622
c479_p58_t0,58,388,15,8,8,71,18.299,26.9512,15.435,11.0827,210,54.1237,19.0047,12.3433,9.6898,134,34.5361
c505_p58_t0,58,300,15,8,8,98,32.6667,18.8647,15.8905,6.0335,158,52.6667,15.0467,11.9909,6.4251,122,40.6667
c515_p58_t0,58,369,15,8,8,130,35.2304,24.016,14.007,4.525,176,47.6965,20.2699,14.7843,5.0783,179,48.5095
c523_p58_t0,58,583,15,8,8,275,47.1698,16.6255,10.702,4.627,264,45.283,14.7505,11.1437,4.9076,261,44.7684
c528_p58_t0,58,622,15,8,8,329,52.8939,16.0075,9.0922,3.757,307,49.3569,13.8208,9.1241,4.4611,306,49.1961
c701_p58_t0,58,573,15,8,8,140,24.4328,26.342,17.362,6.489,330,57.5916,18.1986,13.0474,5.8338,222,38.7435
c726_p58_t0,58,546,15,8,8,97,17.7656,26.5828,20.3965,8.6025,298,54.5788,18.5481,15.8665,7.7272,199,36.4469
c747_p58_t0,58,529,15,8,8,119,22.4953,23.497,18.077,8.138,317,59.9244,15.1352,13.06,7.3953,188,35.5388
c137_p11_t0,11,957,15,8,8,184,19.2268,28.071,20.257,8.178,551,57.5758,19.1053,15.8186,7.5224,386,40.3344
c17_p11_t0,11,575,15,8,8,240,41.7391,18.493,13.07,4.763,298,51.8261,15.8516,12.3023,4.689,277,48.1739
c181_p11_t0,11,635,15,8,8,178,28.0315,22.8035,17.96,6.6915,367,57.7953,16.3503,13.1881,6.3387,254,40.0
c184_p11_t0,11,588,15,8,8,132,22.449,21.268,16.8843,10.546,321,54.5918,15.8267,13.9604,9.0023,232,39.4558
c188_p11_t0,11,431,15,8,8,100,23.2019,28.3285,17.301,9.52,252,58.4687,18.8762,12.7662,9.061,165,38.2831
c280_p11_t0,11,250,15,8,8,95,38.0,14.101,16.7182,4.8047,119,47.6,14.0953,14.8763,5.3254,121,48.4
c290_p11_t0,11,293,15,8,8,49,16.7235,24.245,17.149,13.402,183,62.4573,16.3289,12.6207,11.1588,106,36.1775
c301_p11_t0,11,273,15,8,8,64,23.4432,28.044,16.461,7.863,139,50.9158,19.6513,13.4705,7.3747,97,35.5311
c359_p11_t0,11,381,15,8,8,65,17.0604,27.717,19.823,7.148,206,54.0682,21.0241,14.9811,6.8367,141,37.0079
c369_p11_t0,11,295,15,8,8,43,14.5763,27.9345,23.644,7.907,171,57.9661,19.1181,18.0644,7.1283,121,41.0169
c379_p11_t0,11,565,15,8,8,277,49.0265,15.916,11.149,3.905,280,49.5575,13.9189,10.2555,4.9602,273,48.3186
c37_p11_t0,11,363,15,8,8,72,19.8347,24.004,16.4525,9.75,200,55.0964,15.7591,14.1584,9.4371,134,36.9146
c385_p11_t0,11,510,15,8,8,85,16.6667,25.0645,17.8645,12.361,291,57.0588,17.906,14.0381,9.6412,185,36.2745
c413_p11_t0,11,728,15,8,8,201,27.6099,23.952,15.8847,7.4395,432,59.3407,15.8943,11.4182,6.862,271,37.2253
c425_p11_t0,11,359,15,8,8,160,44.5682,19.021,11.6845,5.157,181,50.4178,16.2662,11.6718,6.5253,187,52.0891
c426_p11_t0,11,883,15,8,8,254,28.7656,23.628,15.3645,7.721,502,56.8516,16.4918,12.9355,7.0038,360,40.7701
c432_p11_t0,11,282,15,8,8,137,48.5816,15.737,10.962,5.1112,149,52.8369,12.4533,11.374,5.6619,138,48.9362
c442_p11_t0,11,602,15,8,8,182,30.2326,21.339,16.682,6.3073,326,54.1528,16.0962,13.2715,6.0101,236,39.2027
c459_p11_t0,11,758,15,8,8,271,35.752,18.1832,16.2468,5.9862,417,55.0132,15.5735,14.1476,5.5086,355,46.8338
c45_p11_t0,11,281,15,8,8,42,14.9466,31.528,19.226,7.107,159,56.5836,21.0168,14.2517,6.4998,99,35.2313
c77_p11_t0,11,635,15,8,8,163,25.6693,25.781,15.4245,8.264,386,60.7874,16.9618,11.4629,8.0582,237,37.3228
c462_p11_t0,11,672,15,8,8,327,48.6607,15.9268,10.7455,4.2175,338,50.2976,14.7439,10.889,4.2171,331,49.256
c463_p11_t0,11,556,15,8,8,241,43.3453,16.6387,12.1715,4.5388,278,50.0,13.8592,11.4677,4.4639,245,44.0647
c507_p11_t0,11,457,15,8,8,82,17.9431,29.816,17.052,8.533,262,57.3304,18.9174,13.0989,8.1024,163,35.6674
c516_p11_t0,11,592,15,8,8,138,23.3108,23.0765,18.4238,9.9502,361,60.9797,16.2028,13.954,8.2522,225,38.0068
c520_p11_t0,11,526,15,8,8,187,35.5513,18.3922,15.9915,4.7742,267,50.7605,15.9343,14.7136,4.8289,235,44.6768
c543_p11_t0,11,460,15,8,8,119,25.8696,24.4322,20.36,6.0552,242,52.6087,19.4839,17.1953,5.9977,212,46.087
c550_p11_t0,11,685,15,8,8,222,32.4088,21.037,15.681,6.257,341,49.781,19.1762,14.2758,5.9682,305,44.5255
c552_p11_t0,11,270,15,8,8,138,51.1111,15.611,11.0385,4.1372,141,52.2222,14.8732,10.8827,4.4423,142,52.5926
c560_p11_t0,11,452,15,8,8,146,32.3009,22.0025,16.1197,6.1252,259,57.3009,15.3479,12.4417,5.602,184,40.708
c574_p11_t0,11,1028,15,8,8,251,24.4163,25.8052,17.0042,7.69,600,58.3658,18.2669,13.2081,6.6034,415,40.3696
c580_p11_t0,11,608,15,8,8,134,22.0395,21.879,17.376,11.9278,357,58.7171,16.5959,13.3436,9.6181,244,40.1316
c628_p11_t0,11,669,15,8,8,159,23.7668,27.376,15.14,9.008,404,60.3886,17.0014,12.3855,7.9065,240,35.8744
c650_p11_t0,11,325,15,8,8,48,14.7692,26.596,25.003,8.1,186,57.2308,19.9538,17.4675,7.3414,106,32.6154
c655_p11_t0,11,509,15,8,8,146,28.6837,19.401,18.759,6.743,260,51.0806,16.4703,15.119,6.0368,203,39.8821
c662_p11_t0,11,574,15,8,8,255,44.4251,19.1018,10.09,4.0792,259,45.122,16.7039,10.5883,4.5724,261,45.4704
c673_p11_t0,11,330,15,8,8,166,50.303,14.9045,11.302,4.6538,174,52.7273,12.2089,10.745,4.662,152,46.0606
c676_p11_t0,11,265,15,8,8,59,22.2642,31.302,15.683,10.149,158,59.6226,20.7014,13.8008,9.4434,105,39.6226
